Field_001	Motor_001	Timestamp_001	Sample1_X_001	Sample1_Y_001	Sample2_X_001	Sample2_Y_001	Sample_T_001
3.499967577E+1	1.596015000E+3	4.083596400E-2	8.661950123E-4	1.300039468E-3	2.579082502E-3	3.454606514E-3	1.717400000E+0
3.499967577E+1	1.596015000E+3	7.708691800E-2	8.668379160E-4	1.299548661E-3	2.578932094E-3	3.454117803E-3	1.717400000E+0
3.499968478E+1	1.596015000E+3	1.244970540E-1	8.676017751E-4	1.299000811E-3	2.578567015E-3	3.453546902E-3	1.717400000E+0
3.499966676E+1	1.596015000E+3	1.592429500E-1	8.681356558E-4	1.298643882E-3	2.578167478E-3	3.453140845E-3	1.717400000E+0
3.499966676E+1	1.596015000E+3	1.939188920E-1	8.686005603E-4	1.298356219E-3	2.577692270E-3	3.452759935E-3	1.717400000E+0
3.499966676E+1	1.596015000E+3	2.272078580E-1	8.689463139E-4	1.298163086E-3	2.577206120E-3	3.452421399E-3	1.717400000E+0
3.499966676E+1	1.596015000E+3	2.617455110E-1	8.692573174E-4	1.298016752E-3	2.576579805E-3	3.452046774E-3	1.717400000E+0
3.499967577E+1	1.596015000E+3	2.956747380E-1	8.694872959E-4	1.297947718E-3	2.575969323E-3	3.451711265E-3	1.717400000E+0
3.499968478E+1	1.596015000E+3	3.419774620E-1	8.696335135E-4	1.297982177E-3	2.575084800E-3	3.451254219E-3	1.717400000E+0
3.499968478E+1	1.596015000E+3	3.758107360E-1	8.696473669E-4	1.298099291E-3	2.574410755E-3	3.450931283E-3	1.717400000E+0
3.499968478E+1	1.596015000E+3	4.253795930E-1	8.695230354E-4	1.298404066E-3	2.573322039E-3	3.450431162E-3	1.717400000E+0
3.499967577E+1	1.596015000E+3	4.625905240E-1	8.693627315E-4	1.298681251E-3	2.572572557E-3	3.450131277E-3	1.717400000E+0
3.499966676E+1	1.596015000E+3	4.983836890E-1	8.691314142E-4	1.299044350E-3	2.571827499E-3	3.449863754E-3	1.717400000E+0
3.499966676E+1	1.596015000E+3	5.338379230E-1	8.688292583E-4	1.299499767E-3	2.571122488E-3	3.449636977E-3	1.717400000E+0
3.499968478E+1	1.596015000E+3	5.682597700E-1	8.685091743E-4	1.299979282E-3	2.570508048E-3	3.449455835E-3	1.717400000E+0
3.499968478E+1	1.596015000E+3	5.998878650E-1	8.682069602E-4	1.300438191E-3	2.569903620E-3	3.449261654E-3	1.717400000E+0
3.499967577E+1	1.596015000E+3	6.371406270E-1	8.678216836E-4	1.301038545E-3	2.569306176E-3	3.449036041E-3	1.717400000E+0
3.499967577E+1	1.596015000E+3	6.750442000E-1	8.673908305E-4	1.301739248E-3	2.568747615E-3	3.448769450E-3	1.717400000E+0
3.499966676E+1	1.596015000E+3	7.246507170E-1	8.669688250E-4	1.302464982E-3	2.568220254E-3	3.448428121E-3	1.717400000E+0
3.499966676E+1	1.596015000E+3	7.621840730E-1	8.666687063E-4	1.303011202E-3	2.567851218E-3	3.448125673E-3	1.717400000E+0
3.499966676E+1	1.596015000E+3	7.977744140E-1	8.664018824E-4	1.303521683E-3	2.567572286E-3	3.447827417E-3	1.717400000E+0
3.499965774E+1	1.596015000E+3	8.319494400E-1	8.661531028E-4	1.304021222E-3	2.567314776E-3	3.447455121E-3	1.717400000E+0
3.499965774E+1	1.596015000E+3	8.732002870E-1	8.659475134E-4	1.304449630E-3	2.567146672E-3	3.447130788E-3	1.717400000E+0
3.499965774E+1	1.596015000E+3	9.244706240E-1	8.657560102E-4	1.304843114E-3	2.567013260E-3	3.446677001E-3	1.717400000E+0
3.499963971E+1	1.596015000E+3	9.599042820E-1	8.656595601E-4	1.305011683E-3	2.566977637E-3	3.446307499E-3	1.717400000E+0
3.499965774E+1	1.596015000E+3	1.014191803E+0	8.655473357E-4	1.305078971E-3	2.567042131E-3	3.445724491E-3	1.717400000E+0
3.499966676E+1	1.596015000E+3	1.051409090E+0	8.654912235E-4	1.304977224E-3	2.567146439E-3	3.445276525E-3	1.717400000E+0
3.499967577E+1	1.596015000E+3	1.089378108E+0	8.654357516E-4	1.304776291E-3	2.567272401E-3	3.444756847E-3	1.717400000E+0
3.499967577E+1	1.596015000E+3	1.124329056E+0	8.653666009E-4	1.304479549E-3	2.567399992E-3	3.444227856E-3	1.717400000E+0
3.499967577E+1	1.596015000E+3	1.160054100E+0	8.652614779E-4	1.304056379E-3	2.567532007E-3	3.443548689E-3	1.717400000E+0
3.499968478E+1	1.596015000E+3	1.197871809E+0	8.651264943E-4	1.303591882E-3	2.567627467E-3	3.442895599E-3	1.717400000E+0
3.499968478E+1	1.596015000E+3	1.233978092E+0	8.649445954E-4	1.303068711E-3	2.567699877E-3	3.442146117E-3	1.717400000E+0
3.499968478E+1	1.596015000E+3	1.281551764E+0	8.645985508E-4	1.302273129E-3	2.567681251E-3	3.441156121E-3	1.717400000E+0
3.499969380E+1	1.596015000E+3	1.324697876E+0	8.641779423E-4	1.301514916E-3	2.567549935E-3	3.440304659E-3	1.717400000E+0
3.499969380E+1	1.596015000E+3	1.360382432E+0	8.637791034E-4	1.300929696E-3	2.567304997E-3	3.439516295E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	1.399301154E+0	8.632997051E-4	1.300346456E-3	2.566928277E-3	3.438700689E-3	1.717400000E+0
3.499972084E+1	1.596015000E+3	1.461911856E+0	8.623300237E-4	1.299452735E-3	2.566089621E-3	3.437470412E-3	1.717400000E+0
3.499972084E+1	1.596015000E+3	1.497712804E+0	8.617675048E-4	1.299070776E-3	2.565425355E-3	3.436726285E-3	1.717400000E+0
3.499972084E+1	1.596015000E+3	1.552062122E+0	8.608712233E-4	1.298636198E-3	2.564487513E-3	3.435874591E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	1.595252350E+0	8.601649315E-4	1.298438408E-3	2.563697984E-3	3.435273888E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	1.629715954E+0	8.596112602E-4	1.298377523E-3	2.562944544E-3	3.434787271E-3	1.717400000E+0
3.499969380E+1	1.596015000E+3	1.664128409E+0	8.591024671E-4	1.298407325E-3	2.562271897E-3	3.434421960E-3	1.717400000E+0
3.499969380E+1	1.596015000E+3	1.709431316E+0	8.585220785E-4	1.298575196E-3	2.561445581E-3	3.434054786E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	1.745715019E+0	8.581701550E-4	1.298785442E-3	2.560844412E-3	3.433869220E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	1.780391288E+0	8.579118876E-4	1.299038762E-3	2.560315188E-3	3.433770500E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	1.825182214E+0	8.576794062E-4	1.299465424E-3	2.559591783E-3	3.433784470E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	1.862090862E+0	8.576128166E-4	1.299799187E-3	2.559097949E-3	3.433931386E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	1.899969778E+0	8.576308028E-4	1.300153206E-3	2.558696549E-3	3.434185870E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	1.937016109E+0	8.577215485E-4	1.300461241E-3	2.558405744E-3	3.434546757E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	1.977016684E+0	8.579164278E-4	1.300788717E-3	2.558236476E-3	3.434930695E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	2.025420512E+0	8.581934962E-4	1.301032840E-3	2.558148466E-3	3.435477847E-3	1.717400000E+0
3.499972986E+1	1.596015000E+3	2.064326618E+0	8.584307507E-4	1.301125972E-3	2.558150562E-3	3.435934428E-3	1.717400000E+0
3.499972986E+1	1.596015000E+3	2.101914457E+0	8.586657350E-4	1.301123179E-3	2.558195265E-3	3.436291823E-3	1.717400000E+0
3.499972986E+1	1.596015000E+3	2.136662180E+0	8.588714409E-4	1.301025739E-3	2.558266278E-3	3.436660394E-3	1.717400000E+0
3.499972986E+1	1.596015000E+3	2.171064455E+0	8.590441430E-4	1.300834469E-3	2.558371984E-3	3.437079955E-3	1.717400000E+0
3.499972986E+1	1.596015000E+3	2.225155022E+0	8.592258091E-4	1.300340635E-3	2.558576642E-3	3.437633393E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	2.264309325E+0	8.592697559E-4	1.299929223E-3	2.558749635E-3	3.437985666E-3	1.717400000E+0
3.499972084E+1	1.596015000E+3	2.303211163E+0	8.592536906E-4	1.299393945E-3	2.558959182E-3	3.438290209E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	2.338958762E+0	8.591844817E-4	1.298863557E-3	2.559216926E-3	3.438574495E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	2.378712076E+0	8.590433863E-4	1.298184972E-3	2.559491899E-3	3.438802203E-3	1.717300000E+0
3.499971183E+1	1.596015000E+3	2.425249023E+0	8.588396595E-4	1.297433046E-3	2.559814369E-3	3.439043183E-3	1.717300000E+0
3.499970281E+1	1.596015000E+3	2.462763617E+0	8.586798212E-4	1.296912203E-3	2.560037654E-3	3.439222695E-3	1.717300000E+0
3.499971183E+1	1.596015000E+3	2.498796026E+0	8.585003670E-4	1.296349568E-3	2.560230205E-3	3.439411521E-3	1.717300000E+0
3.499971183E+1	1.596015000E+3	2.539262389E+0	8.583545568E-4	1.295870636E-3	2.560310299E-3	3.439587075E-3	1.717300000E+0
3.499971183E+1	1.596015000E+3	2.578891176E+0	8.582509472E-4	1.295428025E-3	2.560298657E-3	3.439828986E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	2.625146370E+0	8.582464070E-4	1.295144437E-3	2.560225781E-3	3.440098371E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	2.662122134E+0	8.583240560E-4	1.295030699E-3	2.560104709E-3	3.440490691E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	2.723437900E+0	8.586756885E-4	1.295090653E-3	2.559997607E-3	3.441151232E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	2.763800206E+0	8.590527577E-4	1.295315567E-3	2.559983404E-3	3.441616893E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	2.800049109E+0	8.594655665E-4	1.295620692E-3	2.560035326E-3	3.442155430E-3	1.717400000E+0
3.499972084E+1	1.596015000E+3	2.836428202E+0	8.599510184E-4	1.296021510E-3	2.560137771E-3	3.442716319E-3	1.717400000E+0
3.499972084E+1	1.596015000E+3	2.869775906E+0	8.604960749E-4	1.296508009E-3	2.560321242E-3	3.443369875E-3	1.717400000E+0
3.499972084E+1	1.596015000E+3	2.925618993E+0	8.614532417E-4	1.297438750E-3	2.560705179E-3	3.444290720E-3	1.717400000E+0
3.499972084E+1	1.596015000E+3	2.964064432E+0	8.620701847E-4	1.298092189E-3	2.561074216E-3	3.444941016E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	3.000624911E+0	8.627041825E-4	1.298817689E-3	2.561494242E-3	3.445525887E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	3.034802414E+0	8.632753161E-4	1.299536671E-3	2.562085865E-3	3.446218325E-3	1.717400000E+0
3.499969380E+1	1.596015000E+3	3.077094050E+0	8.638876607E-4	1.300419099E-3	2.562744077E-3	3.446856281E-3	1.717400000E+0
3.499969380E+1	1.596015000E+3	3.125074291E+0	8.644412155E-4	1.301425276E-3	2.563535469E-3	3.447539639E-3	1.717400000E+0
3.499969380E+1	1.596015000E+3	3.166314663E+0	8.647329523E-4	1.302198623E-3	2.564122900E-3	3.448016010E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	3.203019490E+0	8.648632793E-4	1.302882214E-3	2.564553637E-3	3.448375734E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	3.237825127E+0	8.648460498E-4	1.303486293E-3	2.564927330E-3	3.448751289E-3	1.717400000E+0
3.499970281E+1	1.596015000E+3	3.275943830E+0	8.646709612E-4	1.304056495E-3	2.565170173E-3	3.449098440E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	3.325678808E+0	8.641615277E-4	1.304720412E-3	2.565301256E-3	3.449560376E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	3.361211309E+0	8.636292769E-4	1.305088168E-3	2.565275179E-3	3.449979238E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	3.398917796E+0	8.628725191E-4	1.305401442E-3	2.565165982E-3	3.450403223E-3	1.717400000E+0
3.499971183E+1	1.596015000E+3	3.437031527E+0	8.619819418E-4	1.305604470E-3	2.564951079E-3	3.450900316E-3	1.717400000E+0
3.499972986E+1	1.596015000E+3	3.477157405E+0	8.609882789E-4	1.305701910E-3	2.564709401E-3	3.451347584E-3	1.717400000E+0
3.499973887E+1	1.596015000E+3	3.525299087E+0	8.595038671E-4	1.305677230E-3	2.564318478E-3	3.451978788E-3	1.717400000E+0
3.499973887E+1	1.596015000E+3	3.566875145E+0	8.583071176E-4	1.305545098E-3	2.564056544E-3	3.452358069E-3	1.717400000E+0
3.499974789E+1	1.596015000E+3	3.602454115E+0	8.571904618E-4	1.305345911E-3	2.563765272E-3	3.452785546E-3	1.717400000E+0
3.499975690E+1	1.596015000E+3	3.644599150E+0	8.557250258E-4	1.304982929E-3	2.563501010E-3	3.453159239E-3	1.717400000E+0
3.499974789E+1	1.596015000E+3	3.686233958E+0	8.545451565E-4	1.304607024E-3	2.563259564E-3	3.453487065E-3	1.717400000E+0
3.499973887E+1	1.596015000E+3	3.727315244E+0	8.534076624E-4	1.304168021E-3	2.562983893E-3	3.453792771E-3	1.717400000E+0
3.499973887E+1	1.596015000E+3	3.767102121E+0	8.524341392E-4	1.303722500E-3	2.562693087E-3	3.454012563E-3	1.717400000E+0
3.499973887E+1	1.596015000E+3	3.804824174E+0	8.516008384E-4	1.303274999E-3	2.562329173E-3	3.454171354E-3	1.717400000E+0
3.499974789E+1	1.596015000E+3	3.847500643E+0	8.508762694E-4	1.302812598E-3	2.561902860E-3	3.454218386E-3	1.717400000E+0
3.499974789E+1	1.596015000E+3	3.887565420E+0	8.503809222E-4	1.302428194E-3	2.561450470E-3	3.454162972E-3	1.717400000E+0
3.499974789E+1	1.596015000E+3	3.924878884E+0	8.500581607E-4	1.302108751E-3	2.560904948E-3	3.453997662E-3	1.717400000E+0
3.499973887E+1	1.596015000E+3	3.966684939E+0	8.498908137E-4	1.301863813E-3	2.560402732E-3	3.453759709E-3	1.717400000E+0
3.499974789E+1	1.596015000E+3	4.002870242E+0	8.498571697E-4	1.301692915E-3	2.559825079E-3	3.453418845E-3	1.717400000E+0
3.499973887E+1	1.596015000E+3	4.041700603E+0	8.499389514E-4	1.301608863E-3	2.559278859E-3	3.453037003E-3	1.717400000E+0
