Field_001	Motor_001	Timestamp_001	Sample1_X_001	Sample1_Y_001	Sample2_X_001	Sample2_Y_001	Sample_T_001
-3.499965774E+1	3.875985000E+3	4.098857300E-2	-1.000366872E-3	-3.188384930E-3	1.045543700E-3	4.650456365E-3	1.766800000E+0
-3.499965774E+1	3.875985000E+3	7.540406600E-2	-1.001498196E-3	-3.188636852E-3	1.045270590E-3	4.650461488E-3	1.766800000E+0
-3.499965774E+1	3.875985000E+3	1.202152450E-1	-1.003007055E-3	-3.188728355E-3	1.044787816E-3	4.650452174E-3	1.766800000E+0
-3.499965774E+1	3.875985000E+3	1.521432040E-1	-1.004145597E-3	-3.188646166E-3	1.044284669E-3	4.650447052E-3	1.766800000E+0
-3.499965774E+1	3.875985000E+3	1.865474000E-1	-1.005401602E-3	-3.188430332E-3	1.043743105E-3	4.650431685E-3	1.766700000E+0
-3.499965774E+1	3.875985000E+3	2.209627430E-1	-1.006641774E-3	-3.188104136E-3	1.043128548E-3	4.650405608E-3	1.766700000E+0
-3.499965774E+1	3.875985000E+3	2.538628310E-1	-1.007877290E-3	-3.187678754E-3	1.042463933E-3	4.650356248E-3	1.766700000E+0
-3.499965774E+1	3.875985000E+3	2.863834980E-1	-1.009059488E-3	-3.187184688E-3	1.041734475E-3	4.650264047E-3	1.766700000E+0
-3.499965774E+1	3.875985000E+3	3.204748890E-1	-1.010421314E-3	-3.186512273E-3	1.040850999E-3	4.650117829E-3	1.766700000E+0
-3.499965774E+1	3.875985000E+3	3.582956940E-1	-1.011486747E-3	-3.185907379E-3	1.039994066E-3	4.649938084E-3	1.766700000E+0
-3.499965774E+1	3.875985000E+3	3.932285060E-1	-1.012538793E-3	-3.185233800E-3	1.038903370E-3	4.649661947E-3	1.766700000E+0
-3.499965774E+1	3.875985000E+3	4.374424100E-1	-1.013710513E-3	-3.184373956E-3	1.038053422E-3	4.649436101E-3	1.766700000E+0
-3.499965774E+1	3.875985000E+3	4.712749580E-1	-1.014386653E-3	-3.183804220E-3	1.037122216E-3	4.649176262E-3	1.766700000E+0
