Field_002	Motor_002	Timestamp_002	Sample1_X_002	Sample1_Y_002	Sample2_X_002	Sample2_Y_002	Sample_T_002
-3.499965774E+1	2.736000000E+3	4.493622899E-2	7.915126625E-4	6.843397860E-4	2.581629204E-3	4.462042823E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	8.447089500E-2	7.920296630E-4	6.846093456E-4	2.581644105E-3	4.461561795E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	1.328786950E-1	7.925633690E-4	6.849842612E-4	2.581688343E-3	4.461072851E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	1.704684160E-1	7.928353734E-4	6.852666847E-4	2.581764478E-3	4.460740834E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	2.078432110E-1	7.930175634E-4	6.855479442E-4	2.581855282E-3	4.460525699E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	2.436621470E-1	7.931351429E-4	6.858408451E-4	2.581965877E-3	4.460370168E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	2.766355910E-1	7.931995788E-4	6.861433503E-4	2.582111629E-3	4.460285883E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	3.327988440E-1	7.932198932E-4	6.866385811E-4	2.582377056E-3	4.460309167E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	3.720155240E-1	7.931930013E-4	6.869776407E-4	2.582598012E-3	4.460388794E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	4.077639750E-1	7.931525470E-4	6.872667582E-4	2.582842950E-3	4.460506141E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	4.404616370E-1	7.931055734E-4	6.875315448E-4	2.583194058E-3	4.460689146E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	4.811281690E-1	7.930563297E-4	6.877809065E-4	2.583528636E-3	4.460877273E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	5.323372340E-1	7.930124993E-4	6.880164728E-4	2.584047615E-3	4.461224191E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	5.641527150E-1	7.930048741E-4	6.881061126E-4	2.584452042E-3	4.461522680E-3	1.718600000E+0
-3.499965774E+1	2.736000000E+3	5.982863240E-1	7.930236170E-4	6.881426671E-4	2.584850416E-3	4.461853299E-3	1.718600000E+0
