Field_001	Motor_001	Timestamp_001	Sample1_X_001	Sample1_Y_001	Sample2_X_001	Sample2_Y_001	Sample_T_001
3.499977493E+1	2.507985000E+3	4.457063999E-2	-2.114094059E-5	1.005754093E-4	2.427794971E-3	4.223402124E-3	1.753700000E+0
3.499977493E+1	2.507985000E+3	8.512405500E-2	-2.060126644E-5	1.002290010E-4	2.429037122E-3	4.223510623E-3	1.753500000E+0
3.499975690E+1	2.507985000E+3	1.408958380E-1	-1.996255014E-5	9.952868277E-5	2.430446446E-3	4.223709926E-3	1.753500000E+0
3.499974789E+1	2.507985000E+3	1.766232430E-1	-1.957630957E-5	9.889531066E-5	2.431188943E-3	4.223838448E-3	1.753500000E+0
3.499975690E+1	2.507985000E+3	2.091950960E-1	-1.919679198E-5	9.805661102E-5	2.431797097E-3	4.223942291E-3	1.753300000E+0
3.499975690E+1	2.507985000E+3	2.438362140E-1	-1.887221151E-5	9.710307495E-5	2.432307461E-3	4.224031698E-3	1.753300000E+0
3.499975690E+1	2.507985000E+3	2.771533720E-1	-1.855974187E-5	9.588031389E-5	2.432647627E-3	4.224078730E-3	1.753300000E+0
3.499976591E+1	2.507985000E+3	3.101871260E-1	-1.830305882E-5	9.451647202E-5	2.432881854E-3	4.224093631E-3	1.753100000E+0
3.499975690E+1	2.507985000E+3	3.498315040E-1	-1.807565241E-5	9.279372898E-5	2.432945650E-3	4.224079195E-3	1.753100000E+0
3.499975690E+1	2.507985000E+3	3.844058990E-1	-1.791181239E-5	9.079105075E-5	2.432866953E-3	4.224018659E-3	1.752900000E+0
3.499974789E+1	2.507985000E+3	4.392368440E-1	-1.782103573E-5	8.751239511E-5	2.432519104E-3	4.223880824E-3	1.752900000E+0
3.499976591E+1	2.507985000E+3	4.727585980E-1	-1.785877248E-5	8.542694559E-5	2.432100242E-3	4.223750904E-3	1.752900000E+0
3.499975690E+1	2.507985000E+3	5.096157830E-1	-1.800562859E-5	8.273487765E-5	2.431519562E-3	4.223591182E-3	1.752800000E+0
3.499975690E+1	2.507985000E+3	5.455555600E-1	-1.825408617E-5	8.007918223E-5	2.430862049E-3	4.223436117E-3	1.752800000E+0
3.499975690E+1	2.507985000E+3	5.802048270E-1	-1.862041063E-5	7.731944788E-5	2.430120017E-3	4.223264288E-3	1.752800000E+0
3.499974789E+1	2.507985000E+3	6.153227520E-1	-1.916611473E-5	7.422205817E-5	2.429252258E-3	4.223063588E-3	1.752600000E+0
3.499973887E+1	2.507985000E+3	6.544146280E-1	-1.985561539E-5	7.114956679E-5	2.428455045E-3	4.222870804E-3	1.752600000E+0
3.499973887E+1	2.507985000E+3	6.886173030E-1	-2.062390558E-5	6.834375381E-5	2.427557716E-3	4.222618882E-3	1.752400000E+0
3.499974789E+1	2.507985000E+3	7.398292730E-1	-2.200133895E-5	6.426520849E-5	2.426247345E-3	4.222210962E-3	1.752400000E+0
3.499975690E+1	2.507985000E+3	7.779081760E-1	-2.320510430E-5	6.133279385E-5	2.425281564E-3	4.221891984E-3	1.752400000E+0
3.499974789E+1	2.507985000E+3	8.157397050E-1	-2.446043436E-5	5.869351662E-5	2.424392151E-3	4.221613519E-3	1.752200000E+0
3.499974789E+1	2.507985000E+3	8.489556190E-1	-2.582807065E-5	5.617280840E-5	2.423524857E-3	4.221382551E-3	1.752200000E+0
3.499974789E+1	2.507985000E+3	8.868166120E-1	-2.753635636E-5	5.341040014E-5	2.422680613E-3	4.221189301E-3	1.752100000E+0
3.499976591E+1	2.507985000E+3	9.397953620E-1	-2.967016735E-5	5.040348697E-5	2.421579556E-3	4.221020266E-3	1.752100000E+0
3.499975690E+1	2.507985000E+3	9.957822760E-1	-3.224000829E-5	4.724848986E-5	2.420661505E-3	4.220913164E-3	1.751900000E+0
3.499975690E+1	2.507985000E+3	1.040177498E+0	-3.426564217E-5	4.501418880E-5	2.420029836E-3	4.220842849E-3	1.751900000E+0
3.499974789E+1	2.507985000E+3	1.073905505E+0	-3.578528049E-5	4.343924229E-5	2.419519238E-3	4.220748320E-3	1.751900000E+0
3.499975690E+1	2.507985000E+3	1.115282249E+0	-3.773700519E-5	4.149446249E-5	2.419108059E-3	4.220621660E-3	1.751700000E+0
3.499975690E+1	2.507985000E+3	1.159972233E+0	-3.901489617E-5	4.023576184E-5	2.418844029E-3	4.220460541E-3	1.751700000E+0
3.499976591E+1	2.507985000E+3	1.198515665E+0	-4.014318256E-5	3.909810403E-5	2.418722492E-3	4.220263101E-3	1.751500000E+0
3.499976591E+1	2.507985000E+3	1.240120337E+0	-4.099521902E-5	3.816906610E-5	2.418716438E-3	4.219985101E-3	1.751500000E+0
3.499976591E+1	2.507985000E+3	1.278771681E+0	-4.142777107E-5	3.757962259E-5	2.418826101E-3	4.219692666E-3	1.751500000E+0
3.499977493E+1	2.507985000E+3	1.317559327E+0	-4.143589467E-5	3.732935511E-5	2.419002587E-3	4.219426308E-3	1.751300000E+0
3.499977493E+1	2.507985000E+3	1.350563549E+0	-4.105059634E-5	3.743390334E-5	2.419254975E-3	4.219126888E-3	1.751300000E+0
3.499977493E+1	2.507985000E+3	1.389287438E+0	-3.996707528E-5	3.808622932E-5	2.419662429E-3	4.218733404E-3	1.751200000E+0
3.499976591E+1	2.507985000E+3	1.440485050E+0	-3.751906843E-5	3.991193808E-5	2.420082688E-3	4.218355752E-3	1.751200000E+0
3.499976591E+1	2.507985000E+3	1.478057595E+0	-3.476336496E-5	4.217927926E-5	2.420434495E-3	4.218004644E-3	1.751200000E+0
3.499975690E+1	2.507985000E+3	1.545470029E+0	-2.731702261E-5	4.879600965E-5	2.420989098E-3	4.217305221E-3	1.751000000E+0
3.499977493E+1	2.507985000E+3	1.585265654E+0	-2.028343260E-5	5.538998084E-5	2.421236131E-3	4.216887057E-3	1.750800000E+0
3.499976591E+1	2.507985000E+3	1.640196637E+0	-1.089567468E-5	6.446949555E-5	2.421430079E-3	4.216511268E-3	1.750800000E+0
3.499976591E+1	2.507985000E+3	1.673735804E+0	-2.652657031E-6	7.260120037E-5	2.421546960E-3	4.216279835E-3	1.750800000E+0
3.499974789E+1	2.507985000E+3	1.713872378E+0	9.270104783E-6	8.452068141E-5	2.421664773E-3	4.216085188E-3	1.750600000E+0
3.499975690E+1	2.507985000E+3	1.757489904E+0	2.497134665E-5	1.003786529E-4	2.421742072E-3	4.215952009E-3	1.750600000E+0
3.499975690E+1	2.507985000E+3	1.791484558E+0	3.751391341E-5	1.131133322E-4	2.421780257E-3	4.215884022E-3	1.750400000E+0
3.499975690E+1	2.507985000E+3	1.839571693E+0	6.194337766E-5	1.379710448E-4	2.421769314E-3	4.215872381E-3	1.750400000E+0
3.499975690E+1	2.507985000E+3	1.877008157E+0	8.075783262E-5	1.571025932E-4	2.421722747E-3	4.215930123E-3	1.750400000E+0
3.499974789E+1	2.507985000E+3	1.922526150E+0	1.076609915E-4	1.843757200E-4	2.421613317E-3	4.216129426E-3	1.750300000E+0
3.499974789E+1	2.507985000E+3	1.957600617E+0	1.308768697E-4	2.077999379E-4	2.421490382E-3	4.216376226E-3	1.750300000E+0
3.499974789E+1	2.507985000E+3	2.002961643E+0	1.632349013E-4	2.402448736E-4	2.421309473E-3	4.216819070E-3	1.750100000E+0
3.499974789E+1	2.507985000E+3	2.057635417E+0	2.090240450E-4	2.857147192E-4	2.421043348E-3	4.217521287E-3	1.750100000E+0
3.499972986E+1	2.507985000E+3	2.098736039E+0	2.421775862E-4	3.182998626E-4	2.420871751E-3	4.218052141E-3	1.749900000E+0
3.499973887E+1	2.507985000E+3	2.139802679E+0	2.767445985E-4	3.519675229E-4	2.420678968E-3	4.218669608E-3	1.749900000E+0
3.499972986E+1	2.507985000E+3	2.178003848E+0	3.101135080E-4	3.841694852E-4	2.420519711E-3	4.219213501E-3	1.749900000E+0
3.499973887E+1	2.507985000E+3	2.213501840E+0	3.478770668E-4	4.202566924E-4	2.420331584E-3	4.219891504E-3	1.749700000E+0
3.499974789E+1	2.507985000E+3	2.260395175E+0	3.859069839E-4	4.562142422E-4	2.420159290E-3	4.220486619E-3	1.749700000E+0
3.499972986E+1	2.507985000E+3	2.299645674E+0	4.237216490E-4	4.915813915E-4	2.420015633E-3	4.220995586E-3	1.749500000E+0
3.499974789E+1	2.507985000E+3	2.339206002E+0	4.608475720E-4	5.259215250E-4	2.419868717E-3	4.221452866E-3	1.749500000E+0
3.499974789E+1	2.507985000E+3	2.378969990E+0	4.933007876E-4	5.556202959E-4	2.419777214E-3	4.221735056E-3	1.749500000E+0
3.499974789E+1	2.507985000E+3	2.412806798E+0	5.252119154E-4	5.845210981E-4	2.419691998E-3	4.222013988E-3	1.749300000E+0
3.499975690E+1	2.507985000E+3	2.453911179E+0	5.562070874E-4	6.122920895E-4	2.419627504E-3	4.222217482E-3	1.749300000E+0
3.499976591E+1	2.507985000E+3	2.495402039E+0	5.871163448E-4	6.396718090E-4	2.419598168E-3	4.222355317E-3	1.749200000E+0
3.499976591E+1	2.507985000E+3	2.539993533E+0	6.183871301E-4	6.670248113E-4	2.419581404E-3	4.222462419E-3	1.749200000E+0
3.499978394E+1	2.507985000E+3	2.576881842E+0	6.407111068E-4	6.863153540E-4	2.419593977E-3	4.222478252E-3	1.749200000E+0
3.499978394E+1	2.507985000E+3	2.613173639E+0	6.642467342E-4	7.064114907E-4	2.419612603E-3	4.222432151E-3	1.749000000E+0
3.499977493E+1	2.507985000E+3	2.650427515E+0	6.823909935E-4	7.217107341E-4	2.419614233E-3	4.222307820E-3	1.749000000E+0
3.499977493E+1	2.507985000E+3	2.686133255E+0	6.986244116E-4	7.352308603E-4	2.419598866E-3	4.222122021E-3	1.748800000E+0
3.499977493E+1	2.507985000E+3	2.739834316E+0	7.193812635E-4	7.522350643E-4	2.419528784E-3	4.221806303E-3	1.748800000E+0
3.499974789E+1	2.507985000E+3	2.777696192E+0	7.324371836E-4	7.627214072E-4	2.419471275E-3	4.221522715E-3	1.748800000E+0
3.499976591E+1	2.507985000E+3	2.814484937E+0	7.424507639E-4	7.706179167E-4	2.419425175E-3	4.221229348E-3	1.748700000E+0
3.499976591E+1	2.507985000E+3	2.851604114E+0	7.519170176E-4	7.779267617E-4	2.419406315E-3	4.220883362E-3	1.748700000E+0
3.499975690E+1	2.507985000E+3	2.892322740E+0	7.603505510E-4	7.842605701E-4	2.419449622E-3	4.220542964E-3	1.748500000E+0
3.499975690E+1	2.507985000E+3	2.939933739E+0	7.677057292E-4	7.895816234E-4	2.419557422E-3	4.220174626E-3	1.748500000E+0
3.499975690E+1	2.507985000E+3	2.977981641E+0	7.724112365E-4	7.928351988E-4	2.419706900E-3	4.219886381E-3	1.748500000E+0
3.499973887E+1	2.507985000E+3	3.014846127E+0	7.759669679E-4	7.951757871E-4	2.419875702E-3	4.219650291E-3	1.748300000E+0
3.499973887E+1	2.507985000E+3	3.049170799E+0	7.788289222E-4	7.969506551E-4	2.420093398E-3	4.219412804E-3	1.748300000E+0
3.499972084E+1	2.507985000E+3	3.085223395E+0	7.810558891E-4	7.982330280E-4	2.420359058E-3	4.219208378E-3	1.748200000E+0
3.499972084E+1	2.507985000E+3	3.139874583E+0	7.837531739E-4	7.995993947E-4	2.420716453E-3	4.219028167E-3	1.748200000E+0
3.499971183E+1	2.507985000E+3	3.179940940E+0	7.849937538E-4	8.001124370E-4	2.420936478E-3	4.218996502E-3	1.748200000E+0
3.499972084E+1	2.507985000E+3	3.216075539E+0	7.858087774E-4	8.003779221E-4	2.421102719E-3	4.219041672E-3	1.748000000E+0
3.499972084E+1	2.507985000E+3	3.250055197E+0	7.863695500E-4	8.005013224E-4	2.421222161E-3	4.219137132E-3	1.748000000E+0
3.499972084E+1	2.507985000E+3	3.286908386E+0	7.867281674E-4	8.005243726E-4	2.421302954E-3	4.219299648E-3	1.747900000E+0
3.499972986E+1	2.507985000E+3	3.341948832E+0	7.869057008E-4	8.004329866E-4	2.421310870E-3	4.219609313E-3	1.747900000E+0
3.499972986E+1	2.507985000E+3	3.382261181E+0	7.868178654E-4	8.003365947E-4	2.421262907E-3	4.219833762E-3	1.747900000E+0
3.499972986E+1	2.507985000E+3	3.418385480E+0	7.866108208E-4	8.002400864E-4	2.421149751E-3	4.220073577E-3	1.747700000E+0
3.499972084E+1	2.507985000E+3	3.460215423E+0	7.861335180E-4	8.001180831E-4	2.420949051E-3	4.220352974E-3	1.747700000E+0
3.499972084E+1	2.507985000E+3	3.505408917E+0	7.856770535E-4	8.000532398E-4	2.420766745E-3	4.220550880E-3	1.747600000E+0
3.499972084E+1	2.507985000E+3	3.541234957E+0	7.851087721E-4	8.000103990E-4	2.420558361E-3	4.220721312E-3	1.747600000E+0
3.499972986E+1	2.507985000E+3	3.580108511E+0	7.845171494E-4	7.999943918E-4	2.420375589E-3	4.220829345E-3	1.747600000E+0
3.499972986E+1	2.507985000E+3	3.617595700E+0	7.837854209E-4	8.000000380E-4	2.420184202E-3	4.220855888E-3	1.747400000E+0
3.499972084E+1	2.507985000E+3	3.662388143E+0	7.830871618E-4	8.000201778E-4	2.420062665E-3	4.220779054E-3	1.747400000E+0
3.499972986E+1	2.507985000E+3	3.700462163E+0	7.823897759E-4	8.000449161E-4	2.419968136E-3	4.220606759E-3	1.747300000E+0
3.499973887E+1	2.507985000E+3	3.741794376E+0	7.817163714E-4	8.000629023E-4	2.419915050E-3	4.220352508E-3	1.747300000E+0
3.499972986E+1	2.507985000E+3	3.777922046E+0	7.811266114E-4	8.000633679E-4	2.419902012E-3	4.220009316E-3	1.747300000E+0
3.499972986E+1	2.507985000E+3	3.814832137E+0	7.805621135E-4	8.000354283E-4	2.419903642E-3	4.219553433E-3	1.747100000E+0
3.499972986E+1	2.507985000E+3	3.851691152E+0	7.801568136E-4	7.999825175E-4	2.419915982E-3	4.218985792E-3	1.747100000E+0
3.499971183E+1	2.507985000E+3	3.889886109E+0	7.797635044E-4	7.998759393E-4	2.419920638E-3	4.218211398E-3	1.747000000E+0
3.499971183E+1	2.507985000E+3	3.939914491E+0	7.794390549E-4	7.996712811E-4	2.419891301E-3	4.217265640E-3	1.747000000E+0
3.499969380E+1	2.507985000E+3	3.975974310E+0	7.793171680E-4	7.994407206E-4	2.419849392E-3	4.216401838E-3	1.747000000E+0
3.499970281E+1	2.507985000E+3	4.014909333E+0	7.793292753E-4	7.991518942E-4	2.419781871E-3	4.215514287E-3	1.746800000E+0
3.499970281E+1	2.507985000E+3	4.051148021E+0	7.794552366E-4	7.988460129E-4	2.419711091E-3	4.214603920E-3	1.746800000E+0
3.499971183E+1	2.507985000E+3	4.089133203E+0	7.797147846E-4	7.984654512E-4	2.419648226E-3	4.213714972E-3	1.746700000E+0
3.499971183E+1	2.507985000E+3	4.139930611E+0	7.802407490E-4	7.979026413E-4	2.419590252E-3	4.212502856E-3	1.746700000E+0
3.499972084E+1	2.507985000E+3	4.179054634E+0	7.807523361E-4	7.974524051E-4	2.419605851E-3	4.211750813E-3	1.746700000E+0
