Field_001	Motor_001	Timestamp_001	Sample1_X_001	Sample1_Y_001	Sample2_X_001	Sample2_Y_001	Sample_T_001
3.499963070E+1	6.840000000E+2	4.034820999E-2	9.419507696E-4	1.712204423E-3	2.867062110E-3	2.678922610E-3	1.716100000E+0
3.499963971E+1	6.840000000E+2	7.351356500E-2	9.427174227E-4	1.711836900E-3	2.866727533E-3	2.678596647E-3	1.716100000E+0
3.499963971E+1	6.840000000E+2	1.105169030E-1	9.434256353E-4	1.711547142E-3	2.866348252E-3	2.678238787E-3	1.716100000E+0
3.499963070E+1	6.840000000E+2	1.497816630E-1	9.441146394E-4	1.711316174E-3	2.865914255E-3	2.677869052E-3	1.716100000E+0
3.499959464E+1	6.840000000E+2	1.956242850E-1	9.448031196E-4	1.711147488E-3	2.865340561E-3	2.677418292E-3	1.716100000E+0
3.499959464E+1	6.840000000E+2	2.291526400E-1	9.451653459E-4	1.711094752E-3	2.864944981E-3	2.677140292E-3	1.716100000E+0
3.499959464E+1	6.840000000E+2	2.619155660E-1	9.454693645E-4	1.711088698E-3	2.864469308E-3	2.676825505E-3	1.716100000E+0
3.499959464E+1	6.840000000E+2	2.997489520E-1	9.456011467E-4	1.711121877E-3	2.864123788E-3	2.676578937E-3	1.716100000E+0
3.499958563E+1	6.840000000E+2	3.334455420E-1	9.456208209E-4	1.711191610E-3	2.863783855E-3	2.676299075E-3	1.716100000E+0
3.499959464E+1	6.840000000E+2	3.762257760E-1	9.454245446E-4	1.711322111E-3	2.863574075E-3	2.676023403E-3	1.716100000E+0
3.499959464E+1	6.840000000E+2	4.166546370E-1	9.451241349E-4	1.711431309E-3	2.863502130E-3	2.675785916E-3	1.716100000E+0
3.499960365E+1	6.840000000E+2	4.502231100E-1	9.446844924E-4	1.711545628E-3	2.863498172E-3	2.675536321E-3	1.716100000E+0
3.499959464E+1	6.840000000E+2	4.958430900E-1	9.438970010E-4	1.711689867E-3	2.863592934E-3	2.675100230E-3	1.716100000E+0
3.499959464E+1	6.840000000E+2	5.328943890E-1	9.429898346E-4	1.711799647E-3	2.863741713E-3	2.674643649E-3	1.716000000E+0
3.499959464E+1	6.840000000E+2	5.962367370E-1	9.416828980E-4	1.711884397E-3	2.863925649E-3	2.674099756E-3	1.716000000E+0
3.499960365E+1	6.840000000E+2	6.347400150E-1	9.407261387E-4	1.711901277E-3	2.864048351E-3	2.673759358E-3	1.716000000E+0
3.499960365E+1	6.840000000E+2	6.688993920E-1	9.397778194E-4	1.711883466E-3	2.864169190E-3	2.673426177E-3	1.716000000E+0
3.499959464E+1	6.840000000E+2	7.069962010E-1	9.388163453E-4	1.711829798E-3	2.864280483E-3	2.673166338E-3	1.716000000E+0
3.499959464E+1	6.840000000E+2	7.408244410E-1	9.377949173E-4	1.711731777E-3	2.864377806E-3	2.672971459E-3	1.716000000E+0
3.499959464E+1	6.840000000E+2	7.948359430E-1	9.362788405E-4	1.711498830E-3	2.864525886E-3	2.672817325E-3	1.716000000E+0
3.499958563E+1	6.840000000E+2	8.449305560E-1	9.350564214E-4	1.711220015E-3	2.864610869E-3	2.672858536E-3	1.716000000E+0
3.499960365E+1	6.840000000E+2	8.966117200E-1	9.340405813E-4	1.710911049E-3	2.864746610E-3	2.672996139E-3	1.716000000E+0
3.499959464E+1	6.840000000E+2	9.337242450E-1	9.333039634E-4	1.710632816E-3	2.864912152E-3	2.673190786E-3	1.716000000E+0
3.499958563E+1	6.840000000E+2	9.950323730E-1	9.322760743E-4	1.710153068E-3	2.865299117E-3	2.673583338E-3	1.716000000E+0
3.499959464E+1	6.840000000E+2	1.033472011E+0	9.317400400E-4	1.709855744E-3	2.865622053E-3	2.673862036E-3	1.716000000E+0
3.499959464E+1	6.840000000E+2	1.080998051E+0	9.311259491E-4	1.709479256E-3	2.866139635E-3	2.674204297E-3	1.716000000E+0
3.499959464E+1	6.840000000E+2	1.119034649E+0	9.306878783E-4	1.709198579E-3	2.866636729E-3	2.674448537E-3	1.716000000E+0
