Field_001	Motor_001	Timestamp_001	Sample1_X_001	Sample1_Y_001	Sample2_X_001	Sample2_Y_001	Sample_T_001
-3.499974789E+1	9.120150000E+2	4.434146700E-2	9.696179768E-4	1.588260406E-3	3.251809627E-3	2.906851005E-3	1.815600000E+0
-3.499974789E+1	9.120150000E+2	8.356268400E-2	9.694914334E-4	1.588836196E-3	3.252251307E-3	2.907159273E-3	1.815600000E+0
-3.499974789E+1	9.120150000E+2	1.205084280E-1	9.692711756E-4	1.589272171E-3	3.252682043E-3	2.907472197E-3	1.815600000E+0
-3.499974789E+1	9.120150000E+2	1.538909530E-1	9.689493454E-4	1.589632477E-3	3.253254574E-3	2.907938091E-3	1.815700000E+0
-3.499983803E+1	9.120150000E+2	2.112242380E-1	9.681608644E-4	1.590081141E-3	3.254125593E-3	2.908740193E-3	1.815700000E+0
-3.499983803E+1	9.120150000E+2	2.502205550E-1	9.675862384E-4	1.590247615E-3	3.254739801E-3	2.909395378E-3	1.815700000E+0
-3.499974789E+1	9.120150000E+2	2.864603050E-1	9.668589919E-4	1.590366010E-3	3.255376825E-3	2.910113893E-3	1.815700000E+0
-3.499983803E+1	9.120150000E+2	3.240752010E-1	9.659258067E-4	1.590432948E-3	3.256210592E-3	2.911105985E-3	1.815700000E+0
-3.499983803E+1	9.120150000E+2	3.692366700E-1	9.649755666E-4	1.590446103E-3	3.256964264E-3	2.912024269E-3	1.815700000E+0
-3.499983803E+1	9.120150000E+2	4.098767620E-1	9.639588534E-4	1.590426778E-3	3.257741919E-3	2.912978874E-3	1.815700000E+0
-3.499983803E+1	9.120150000E+2	4.439534880E-1	9.630311397E-4	1.590393600E-3	3.258544952E-3	2.913994715E-3	1.815700000E+0
-3.499983803E+1	9.120150000E+2	4.840422950E-1	9.616758907E-4	1.590335160E-3	3.259498626E-3	2.915199147E-3	1.815800000E+0
-3.499983803E+1	9.120150000E+2	5.284001790E-1	9.607060929E-4	1.590293716E-3	3.260240890E-3	2.916143974E-3	1.815800000E+0
-3.499983803E+1	9.120150000E+2	5.620223220E-1	9.597573080E-4	1.590256114E-3	3.261043457E-3	2.917155856E-3	1.815800000E+0
-3.499983803E+1	9.120150000E+2	6.100096930E-1	9.585197549E-4	1.590212341E-3	3.261919832E-3	2.918239683E-3	1.815800000E+0
-3.499983803E+1	9.120150000E+2	6.472497620E-1	9.576285956E-4	1.590179978E-3	3.262559651E-3	2.919061109E-3	1.815800000E+0
-3.499983803E+1	9.120150000E+2	6.844588380E-1	9.568358073E-4	1.590142958E-3	3.263099119E-3	2.919790102E-3	1.815900000E+0
-3.499983803E+1	9.120150000E+2	7.194538380E-1	9.561617044E-4	1.590093248E-3	3.263580380E-3	2.920529107E-3	1.815900000E+0
-3.499983803E+1	9.120150000E+2	7.559155580E-1	9.555764846E-4	1.590019092E-3	3.263982944E-3	2.921244828E-3	1.815900000E+0
-3.499983803E+1	9.120150000E+2	8.100388230E-1	9.548776434E-4	1.589837018E-3	3.264465835E-3	2.922172891E-3	1.815900000E+0
-3.499983803E+1	9.120150000E+2	8.447239410E-1	9.545247885E-4	1.589647727E-3	3.264792729E-3	2.922847169E-3	1.815900000E+0
-3.499983803E+1	9.120150000E+2	8.800568490E-1	9.542381740E-4	1.589354710E-3	3.265106119E-3	2.923499560E-3	1.816000000E+0
-3.499983803E+1	9.120150000E+2	9.174471600E-1	9.540719911E-4	1.589006046E-3	3.265403444E-3	2.924145665E-3	1.816000000E+0
-3.499974789E+1	9.120150000E+2	9.602926910E-1	9.539753664E-4	1.588460407E-3	3.265718231E-3	2.924847184E-3	1.816000000E+0
-3.499974789E+1	9.120150000E+2	1.010798340E+0	9.539943421E-4	1.587569714E-3	3.266105661E-3	2.925683977E-3	1.816000000E+0
