Field_001	Motor_001	Timestamp_001	Sample1_X_001	Sample1_Y_001	Sample2_X_001	Sample2_Y_001	Sample_T_001
-3.499965774E+1	1.823985000E+3	4.567699901E-2	9.141266928E-4	1.501749386E-3	3.006770043E-3	3.682642011E-3	1.717700000E+0
-3.499974789E+1	1.823985000E+3	9.795812900E-2	9.142697090E-4	1.501639956E-3	3.004642436E-3	3.682477167E-3	1.717700000E+0
-3.499974789E+1	1.823985000E+3	1.355179810E-1	9.143581847E-4	1.501659746E-3	3.003334627E-3	3.682421287E-3	1.717700000E+0
-3.499974789E+1	1.823985000E+3	1.690243370E-1	9.144588257E-4	1.501757535E-3	3.001953941E-3	3.682406386E-3	1.717700000E+0
-3.499974789E+1	1.823985000E+3	2.066464390E-1	9.145423537E-4	1.501883264E-3	3.000708064E-3	3.682443639E-3	1.717700000E+0
-3.499974789E+1	1.823985000E+3	2.400331470E-1	9.146372904E-4	1.502055791E-3	2.999582328E-3	3.682504175E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	2.739602340E-1	9.147415985E-4	1.502265106E-3	2.998145763E-3	3.682629438E-3	1.717700000E+0
-3.499974789E+1	1.823985000E+3	3.173481290E-1	9.148669196E-4	1.502525178E-3	2.997087548E-3	3.682762850E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	3.509488780E-1	9.149796097E-4	1.502756146E-3	2.996030031E-3	3.682921175E-3	1.717700000E+0
-3.499974789E+1	1.823985000E+3	4.015117710E-1	9.151216946E-4	1.503031468E-3	2.994446782E-3	3.683235264E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	4.372694930E-1	9.152190760E-4	1.503202133E-3	2.993383445E-3	3.683493007E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	4.739016810E-1	9.152840357E-4	1.503303298E-3	2.992473543E-3	3.683750518E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	5.081339820E-1	9.153416613E-4	1.503375708E-3	2.991638146E-3	3.684026422E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	5.401773890E-1	9.153684368E-4	1.503393403E-3	2.990836510E-3	3.684317926E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	5.738069270E-1	9.153730352E-4	1.503369072E-3	2.990063978E-3	3.684637370E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	6.073072920E-1	9.153523133E-4	1.503312262E-3	2.989393426E-3	3.684952855E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	6.415535420E-1	9.153000428E-4	1.503215986E-3	2.988686087E-3	3.685326083E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	6.779455350E-1	9.152123821E-4	1.503089676E-3	2.988143126E-3	3.685669741E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	7.117523610E-1	9.151043487E-4	1.502963831E-3	2.987649990E-3	3.686036915E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	7.462585670E-1	9.149646503E-4	1.502834493E-3	2.987145446E-3	3.686485114E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	8.091663970E-1	9.146636585E-4	1.502656378E-3	2.986595267E-3	3.687121207E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	8.420372990E-1	9.144715150E-4	1.502607600E-3	2.986293752E-3	3.687521210E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	8.978045480E-1	9.141475311E-4	1.502644271E-3	2.985853003E-3	3.688220633E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	9.451598830E-1	9.138714522E-4	1.502810745E-3	2.985615050E-3	3.688711440E-3	1.717700000E+0
-3.499965774E+1	1.823985000E+3	1.004773598E+0	9.135774453E-4	1.503168489E-3	2.985447878E-3	3.689343343E-3	1.717700000E+0
