Field_001	Motor_001	Timestamp_001	Sample1_X_001	Sample1_Y_001	Sample2_X_001	Sample2_Y_001	Sample_T_001
-3.499974789E+1	4.559850000E+2	4.047985900E-2	9.876280092E-4	1.723150490E-3	2.991495887E-3	2.524610143E-3	1.746600000E+0
-3.499974789E+1	4.559850000E+2	8.100358000E-2	9.881606093E-4	1.723294728E-3	2.991807181E-3	2.524812240E-3	1.746600000E+0
-3.499974789E+1	4.559850000E+2	1.203918530E-1	9.889281355E-4	1.723422553E-3	2.992053051E-3	2.525027143E-3	1.746500000E+0
-3.499974789E+1	4.559850000E+2	1.609430070E-1	9.897907730E-4	1.723497757E-3	2.992352704E-3	2.525388496E-3	1.746500000E+0
-3.499974789E+1	4.559850000E+2	2.039337720E-1	9.908925276E-4	1.723515103E-3	2.992607653E-3	2.525760094E-3	1.746500000E+0
-3.499974789E+1	4.559850000E+2	2.407838690E-1	9.918074356E-4	1.723471214E-3	2.992827911E-3	2.526123775E-3	1.746500000E+0
-3.499974789E+1	4.559850000E+2	2.774452690E-1	9.927854408E-4	1.723365625E-3	2.993012546E-3	2.526448341E-3	1.746500000E+0
-3.499974789E+1	4.559850000E+2	3.110065020E-1	9.936699644E-4	1.723213121E-3	2.993187867E-3	2.526745666E-3	1.746400000E+0
-3.499974789E+1	4.559850000E+2	3.609262940E-1	9.948875522E-4	1.722896588E-3	2.993420698E-3	2.527173609E-3	1.746400000E+0
-3.499974789E+1	4.559850000E+2	3.948240880E-1	9.957033908E-4	1.722593559E-3	2.993551083E-3	2.527427394E-3	1.746400000E+0
-3.499974789E+1	4.559850000E+2	4.298946600E-1	9.964363417E-4	1.722231391E-3	2.993669826E-3	2.527668141E-3	1.746400000E+0
-3.499974789E+1	4.559850000E+2	4.671757400E-1	9.971368127E-4	1.721762354E-3	2.993784845E-3	2.527925419E-3	1.746400000E+0
-3.499974789E+1	4.559850000E+2	5.124349190E-1	9.977851296E-4	1.721127424E-3	2.993881702E-3	2.528131241E-3	1.746300000E+0
-3.499974789E+1	4.559850000E+2	5.616671080E-1	9.982201736E-4	1.720424276E-3	2.993960399E-3	2.528344048E-3	1.746300000E+0
-3.499974789E+1	4.559850000E+2	6.003864950E-1	9.984142380E-4	1.719821244E-3	2.994018374E-3	2.528498415E-3	1.746300000E+0
-3.499974789E+1	4.559850000E+2	6.362415310E-1	9.984736098E-4	1.719240099E-3	2.994069597E-3	2.528657671E-3	1.746300000E+0
-3.499974789E+1	4.559850000E+2	6.724080660E-1	9.984259959E-4	1.718666288E-3	2.994086128E-3	2.528802725E-3	1.746300000E+0
-3.499974789E+1	4.559850000E+2	7.103844710E-1	9.982489282E-4	1.717987587E-3	2.994070062E-3	2.528938232E-3	1.746200000E+0
-3.499974789E+1	4.559850000E+2	7.615027790E-1	9.978952585E-4	1.717199455E-3	2.993964590E-3	2.529116115E-3	1.746200000E+0
-3.499974789E+1	4.559850000E+2	7.948918000E-1	9.975718567E-4	1.716663363E-3	2.993828617E-3	2.529230434E-3	1.746200000E+0
-3.499974789E+1	4.559850000E+2	8.334699200E-1	9.972110856E-4	1.716159051E-3	2.993646311E-3	2.529338002E-3	1.746200000E+0
-3.499974789E+1	4.559850000E+2	8.715235990E-1	9.967876831E-4	1.715639141E-3	2.993413247E-3	2.529413905E-3	1.746200000E+0
-3.499974789E+1	4.559850000E+2	9.093047000E-1	9.963765042E-4	1.715178834E-3	2.993094968E-3	2.529466758E-3	1.746100000E+0
-3.499974789E+1	4.559850000E+2	9.616861180E-1	9.958565934E-4	1.714624814E-3	2.992554801E-3	2.529509598E-3	1.746100000E+0
