Field_001	Motor_001	Timestamp_001	Sample1_X_001	Sample1_Y_001	Sample2_X_001	Sample2_Y_001	Sample_T_001
-3.499965774E+1	1.368000000E+3	4.970801700E-2	9.453626117E-4	1.463302993E-3	3.167089773E-3	3.257476026E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	8.402732899E-2	9.451001533E-4	1.463226974E-3	3.167595249E-3	3.257774282E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.176169050E-1	9.448358906E-4	1.463126042E-3	3.168192459E-3	3.258044831E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.573025750E-1	9.445779724E-4	1.462991233E-3	3.168726573E-3	3.258207580E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.912750190E-1	9.443664458E-4	1.462833257E-3	3.169299103E-3	3.258317942E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	2.245875330E-1	9.441879811E-4	1.462621964E-3	3.170033684E-3	3.258354030E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	2.666800710E-1	9.440880385E-4	1.462390879E-3	3.170697251E-3	3.258289304E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	3.030658960E-1	9.440602153E-4	1.462140586E-3	3.171266289E-3	3.258164739E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	3.443256100E-1	9.441177826E-4	1.461803098E-3	3.172026482E-3	3.257879522E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	3.817607220E-1	9.442751179E-4	1.461425214E-3	3.172683995E-3	3.257536562E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	4.227450920E-1	9.444522439E-4	1.461122185E-3	3.173179459E-3	3.257195931E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	4.594927280E-1	9.446883341E-4	1.460785395E-3	3.173633479E-3	3.256814787E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	4.946911480E-1	9.449910140E-4	1.460404135E-3	3.174243728E-3	3.256177297E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	5.447460430E-1	9.453747771E-4	1.459959079E-3	3.174640238E-3	3.255638992E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	5.768769610E-1	9.456580156E-4	1.459641498E-3	3.174985526E-3	3.255061805E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	6.149751380E-1	9.459425346E-4	1.459319028E-3	3.175265621E-3	3.254426643E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	6.510380720E-1	9.461489972E-4	1.459071180E-3	3.175475169E-3	3.253765404E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	6.874272070E-1	9.462964954E-4	1.458865474E-3	3.175611142E-3	3.253090894E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	7.258250950E-1	9.463568567E-4	1.458727405E-3	3.175672842E-3	3.252388211E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	7.631446780E-1	9.463197785E-4	1.458670245E-3	3.175681690E-3	3.251780523E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	7.963393540E-1	9.461805457E-4	1.458695973E-3	3.175628139E-3	3.251069691E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	8.449660800E-1	9.458058048E-4	1.458887476E-3	3.175480524E-3	3.250219161E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	8.836388740E-1	9.453534731E-4	1.459182939E-3	3.175311722E-3	3.249600762E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	9.207222050E-1	9.448511992E-4	1.459550927E-3	3.175093094E-3	3.249024972E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	9.669694070E-1	9.439779678E-4	1.460259547E-3	3.174740588E-3	3.248296212E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.006234865E+0	9.430441423E-4	1.461097621E-3	3.174371552E-3	3.247696674E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.048738861E+0	9.422484436E-4	1.461874461E-3	3.174008103E-3	3.247159067E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.083899616E+0	9.413379012E-4	1.462838496E-3	3.173501929E-3	3.246478271E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.143582271E+0	9.399607079E-4	1.464473084E-3	3.172729630E-3	3.245460102E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.182782401E+0	9.390623309E-4	1.465683221E-3	3.172150115E-3	3.244678024E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.222481939E+0	9.381997515E-4	1.466991031E-3	3.171550343E-3	3.243815852E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.261237045E+0	9.374186047E-4	1.468350529E-3	3.170998534E-3	3.242937848E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.297703619E+0	9.367807070E-4	1.469651237E-3	3.170462791E-3	3.241983475E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.344927130E+0	9.360617842E-4	1.471504802E-3	3.169764765E-3	3.240434453E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.387233118E+0	9.356847731E-4	1.472865930E-3	3.169321455E-3	3.239196259E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.425717522E+0	9.354727226E-4	1.474041259E-3	3.168940544E-3	3.237880301E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.463554239E+0	9.353790665E-4	1.475282479E-3	3.168637166E-3	3.236612538E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.499223469E+0	9.354226640E-4	1.476313570E-3	3.168310504E-3	3.235098673E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.545095661E+0	9.356598603E-4	1.477536629E-3	3.167967312E-3	3.233301453E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.580849138E+0	9.359664400E-4	1.478335587E-3	3.167720744E-3	3.231902141E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.617564507E+0	9.363950812E-4	1.479045837E-3	3.167490242E-3	3.230370814E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.655222265E+0	9.369234904E-4	1.479619881E-3	3.167356830E-3	3.229002003E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.693114387E+0	9.375105146E-4	1.480036764E-3	3.167305840E-3	3.227855777E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.743636661E+0	9.385580197E-4	1.480429200E-3	3.167420626E-3	3.225869965E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.789934443E+0	9.396015084E-4	1.480524428E-3	3.167611780E-3	3.224798478E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.845739867E+0	9.407860925E-4	1.480382285E-3	3.167999908E-3	3.223651322E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.886757074E+0	9.416998364E-4	1.480132109E-3	3.168293275E-3	3.223136533E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.921582837E+0	9.425219614E-4	1.479820930E-3	3.168632509E-3	3.222727217E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.960072157E+0	9.434662061E-4	1.479377737E-3	3.169000149E-3	3.222445259E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	1.995742839E+0	9.442376904E-4	1.478956197E-3	3.169378033E-3	3.222270636E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	2.045249372E+0	9.452853701E-4	1.478309161E-3	3.169864882E-3	3.222195432E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	2.083764176E+0	9.460619185E-4	1.477781101E-3	3.170241369E-3	3.222269705E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	2.124015011E+0	9.467572090E-4	1.477277721E-3	3.170572687E-3	3.222468309E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	2.165563407E+0	9.474526159E-4	1.476748497E-3	3.170854412E-3	3.222834086E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	2.205736266E+0	9.479927830E-4	1.476321369E-3	3.171057440E-3	3.223316511E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	2.244735433E+0	9.484170587E-4	1.475976664E-3	3.171224613E-3	3.223957727E-3	1.707800000E+0
-3.499965774E+1	1.368000000E+3	2.282954715E+0	9.487787029E-4	1.475675148E-3	3.171332181E-3	3.224761924E-3	1.707800000E+0
