Field_001	Motor_001	Timestamp_001	Sample1_X_001	Sample1_Y_001	Sample2_X_001	Sample2_Y_001	Sample_T_001
3.499989212E+1	3.191985000E+3	5.648169000E-2	7.925056852E-4	3.759667161E-4	2.043292858E-3	4.661592655E-3	1.717300000E+0
3.499989212E+1	3.191985000E+3	9.391437800E-2	7.928629057E-4	3.763748391E-4	2.044076799E-3	4.661968443E-3	1.717300000E+0
3.499988310E+1	3.191985000E+3	1.298784820E-1	7.932570879E-4	3.766544978E-4	2.044766676E-3	4.662317689E-3	1.717300000E+0
3.499987409E+1	3.191985000E+3	1.638191720E-1	7.937034243E-4	3.768116876E-4	2.045495668E-3	4.662691615E-3	1.717300000E+0
3.499989212E+1	3.191985000E+3	2.016274140E-1	7.941749063E-4	3.768373572E-4	2.046253299E-3	4.663108848E-3	1.717300000E+0
3.499988310E+1	3.191985000E+3	2.522834220E-1	7.948423154E-4	3.766799928E-4	2.047012327E-3	4.663559608E-3	1.717300000E+0
3.499988310E+1	3.191985000E+3	2.869216420E-1	7.952565793E-4	3.764842695E-4	2.047556918E-3	4.663930740E-3	1.717300000E+0
3.499989212E+1	3.191985000E+3	3.206230990E-1	7.956923218E-4	3.762008273E-4	2.048004651E-3	4.664301872E-3	1.717300000E+0
3.499991015E+1	3.191985000E+3	3.544231740E-1	7.960822550E-4	3.758741368E-4	2.048430266E-3	4.664726555E-3	1.717300000E+0
3.499991916E+1	3.191985000E+3	3.907733760E-1	7.964295801E-4	3.755097860E-4	2.048801631E-3	4.665186163E-3	1.717300000E+0
3.499992817E+1	3.191985000E+3	4.247477330E-1	7.966987905E-4	3.751540207E-4	2.049092669E-3	4.665637854E-3	1.717300000E+0
3.499991015E+1	3.191985000E+3	4.591766250E-1	7.969036815E-4	3.747928713E-4	2.049337607E-3	4.666102119E-3	1.717300000E+0
3.499991015E+1	3.191985000E+3	4.939871440E-1	7.970190491E-4	3.744639107E-4	2.049505711E-3	4.666572902E-3	1.717300000E+0
3.499991015E+1	3.191985000E+3	5.307404850E-1	7.970285369E-4	3.741350374E-4	2.049542963E-3	4.667057656E-3	1.717300000E+0
3.499991015E+1	3.191985000E+3	5.750790790E-1	7.968978025E-4	3.739131789E-4	2.049423521E-3	4.667440429E-3	1.717300000E+0
3.499991916E+1	3.191985000E+3	6.126259410E-1	7.966766716E-4	3.738099476E-4	2.049164148E-3	4.667782225E-3	1.717300000E+0
3.499991916E+1	3.191985000E+3	6.512503290E-1	7.963430253E-4	3.737962397E-4	2.048737602E-3	4.668144975E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	6.861695890E-1	7.958083297E-4	3.739135282E-4	2.048076829E-3	4.668585956E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	7.309200900E-1	7.952722954E-4	3.741203982E-4	2.047398360E-3	4.668948241E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	7.698111210E-1	7.946892874E-4	3.744087589E-4	2.046649577E-3	4.669288639E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	8.062875220E-1	7.940975483E-4	3.747506416E-4	2.045804169E-3	4.669618327E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	8.518086470E-1	7.932247827E-4	3.753244819E-4	2.044601133E-3	4.670001566E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	8.892807350E-1	7.926338585E-4	3.757515515E-4	2.043501474E-3	4.670313094E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	9.297813750E-1	7.920276839E-4	3.762167762E-4	2.042354085E-3	4.670579452E-3	1.717300000E+0
3.499995522E+1	3.191985000E+3	9.830658440E-1	7.912791334E-4	3.768208262E-4	2.040835097E-3	4.670795519E-3	1.717300000E+0
3.499995522E+1	3.191985000E+3	1.020419987E+0	7.908777334E-4	3.771503107E-4	2.039823448E-3	4.670806695E-3	1.717300000E+0
3.499995522E+1	3.191985000E+3	1.056497759E+0	7.905962411E-4	3.773738863E-4	2.038834849E-3	4.670688883E-3	1.717300000E+0
3.499995522E+1	3.191985000E+3	1.091001551E+0	7.903781952E-4	3.775213263E-4	2.037821338E-3	4.670449067E-3	1.717300000E+0
3.499996423E+1	3.191985000E+3	1.128489496E+0	7.902900688E-4	3.775326768E-4	2.036810853E-3	4.670089576E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.166181536E+0	7.903109654E-4	3.774012730E-4	2.035887912E-3	4.669649527E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.202868506E+0	7.904347731E-4	3.771424526E-4	2.035001991E-3	4.669089802E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.251614678E+0	7.907638210E-4	3.765567963E-4	2.034120029E-3	4.668238573E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.290823792E+0	7.911351859E-4	3.759210522E-4	2.033643192E-3	4.667512141E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	1.326797240E+0	7.915489259E-4	3.752134507E-4	2.033268800E-3	4.666588269E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	1.363834499E+0	7.920779753E-4	3.742976987E-4	2.033069264E-3	4.665647633E-3	1.717300000E+0
3.499995522E+1	3.191985000E+3	1.400473922E+0	7.925964892E-4	3.733824415E-4	2.032989170E-3	4.664758686E-3	1.717300000E+0
3.499995522E+1	3.191985000E+3	1.451460083E+0	7.934129681E-4	3.718971857E-4	2.033059718E-3	4.663343076E-3	1.717300000E+0
3.499995522E+1	3.191985000E+3	1.488129253E+0	7.940080832E-4	3.707732249E-4	2.033258556E-3	4.662304651E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.528168638E+0	7.946018013E-4	3.696079366E-4	2.033554483E-3	4.661308136E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.564338730E+0	7.951167063E-4	3.685510310E-4	2.033910481E-3	4.660426173E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	1.600801349E+0	7.956221816E-4	3.674544860E-4	2.034296980E-3	4.659620114E-3	1.717300000E+0
3.499992817E+1	3.191985000E+3	1.651702591E+0	7.962224772E-4	3.660298244E-4	2.035072073E-3	4.658289719E-3	1.717300000E+0
3.499992817E+1	3.191985000E+3	1.691143382E+0	7.965776022E-4	3.650669532E-4	2.035590820E-3	4.657536279E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.727894690E+0	7.968183490E-4	3.642973897E-4	2.036202699E-3	4.656727426E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.766867779E+0	7.970015285E-4	3.635256144E-4	2.036811551E-3	4.656010307E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.803827160E+0	7.970745210E-4	3.629860294E-4	2.037431579E-3	4.655336030E-3	1.717300000E+0
3.499995522E+1	3.191985000E+3	1.852165086E+0	7.970595034E-4	3.624089295E-4	2.038211795E-3	4.654577468E-3	1.717300000E+0
3.499995522E+1	3.191985000E+3	1.883984949E+0	7.969641592E-4	3.620949865E-4	2.038871637E-3	4.654037300E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.925202488E+0	7.967951242E-4	3.618850024E-4	2.039591782E-3	4.653532989E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	1.985533286E+0	7.964383112E-4	3.617977491E-4	2.040668624E-3	4.652957432E-3	1.717300000E+0
3.499992817E+1	3.191985000E+3	2.023125098E+0	7.962199743E-4	3.618599439E-4	2.041237429E-3	4.652720876E-3	1.717300000E+0
3.499992817E+1	3.191985000E+3	2.056412774E+0	7.959732902E-4	3.620121570E-4	2.041869331E-3	4.652530421E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	2.093778380E+0	7.957150228E-4	3.622791846E-4	2.042548265E-3	4.652423318E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	2.151133263E+0	7.954530302E-4	3.627533733E-4	2.043470740E-3	4.652432166E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	2.188291296E+0	7.953495951E-4	3.631100699E-4	2.044053748E-3	4.652526695E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	2.223623344E+0	7.952995948E-4	3.635271278E-4	2.044687048E-3	4.652679898E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	2.258372158E+0	7.953163003E-4	3.640034120E-4	2.045385074E-3	4.652916454E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	2.293530554E+0	7.953932509E-4	3.644665412E-4	2.046023030E-3	4.653193522E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	2.328634171E+0	7.955287583E-4	3.649638384E-4	2.046707785E-3	4.653534852E-3	1.717300000E+0
3.499992817E+1	3.191985000E+3	2.362005148E+0	7.957183989E-4	3.654909378E-4	2.047689864E-3	4.654105753E-3	1.717300000E+0
3.499994620E+1	3.191985000E+3	2.405775550E+0	7.960551302E-4	3.662702802E-4	2.048631199E-3	4.654715769E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	2.451709039E+0	7.963253302E-4	3.668533755E-4	2.049580682E-3	4.655364901E-3	1.717300000E+0
3.499992817E+1	3.191985000E+3	2.487200585E+0	7.965688710E-4	3.673942701E-4	2.050470794E-3	4.655999132E-3	1.717300000E+0
3.499993719E+1	3.191985000E+3	2.524428096E+0	7.967978600E-4	3.679727961E-4	2.051391639E-3	4.656647798E-3	1.717300000E+0
3.499992817E+1	3.191985000E+3	2.562272589E+0	7.969781873E-4	3.686217242E-4	2.052338561E-3	4.657326732E-3	1.717300000E+0
3.499992817E+1	3.191985000E+3	2.608433088E+0	7.970262086E-4	3.691209422E-4	2.053026576E-3	4.657840356E-3	1.717300000E+0
3.499991015E+1	3.191985000E+3	2.652145908E+0	7.969202124E-4	3.697099455E-4	2.053709468E-3	4.658378661E-3	1.717300000E+0
3.499991015E+1	3.191985000E+3	2.691776555E+0	7.967014098E-4	3.700995585E-4	2.054146258E-3	4.658761434E-3	1.717300000E+0
3.499989212E+1	3.191985000E+3	2.727600198E+0	7.963343523E-4	3.704585542E-4	2.054477576E-3	4.659080878E-3	1.717300000E+0
3.499989212E+1	3.191985000E+3	2.761589277E+0	7.958487258E-4	3.707510186E-4	2.054723678E-3	4.659384023E-3	1.717300000E+0
3.499988310E+1	3.191985000E+3	2.797865414E+0	7.952341693E-4	3.709916782E-4	2.054867800E-3	4.659673665E-3	1.717300000E+0
3.499989212E+1	3.191985000E+3	2.831999616E+0	7.944994140E-4	3.711793688E-4	2.054917393E-3	4.660006147E-3	1.717300000E+0
3.499987409E+1	3.191985000E+3	2.874320495E+0	7.933215238E-4	3.713519836E-4	2.054823795E-3	4.660381936E-3	1.717300000E+0
3.499986507E+1	3.191985000E+3	2.916433038E+0	7.923651137E-4	3.714193881E-4	2.054645214E-3	4.660721868E-3	1.717300000E+0
3.499986507E+1	3.191985000E+3	2.951510836E+0	7.911840221E-4	3.714426130E-4	2.054346492E-3	4.661195446E-3	1.717300000E+0
3.499986507E+1	3.191985000E+3	2.992559162E+0	7.901397766E-4	3.714227641E-4	2.053998411E-3	4.661701620E-3	1.717300000E+0
3.499983803E+1	3.191985000E+3	3.029881319E+0	7.887665997E-4	3.713548649E-4	2.053519944E-3	4.662423395E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	3.074482436E+0	7.877103053E-4	3.712805919E-4	2.053089207E-3	4.663113970E-3	1.717300000E+0
3.499982000E+1	3.191985000E+3	3.113073406E+0	7.867589011E-4	3.712058533E-4	2.052663127E-3	4.663831089E-3	1.717300000E+0
3.499982000E+1	3.191985000E+3	3.151349483E+0	7.858688477E-4	3.711408062E-4	2.052172320E-3	4.664712585E-3	1.717300000E+0
3.499982000E+1	3.191985000E+3	3.193788700E+0	7.850895636E-4	3.711087338E-4	2.051691990E-3	4.665574990E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	3.231183235E+0	7.845729124E-4	3.711351019E-4	2.051235642E-3	4.666432738E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	3.268805039E+0	7.842957857E-4	3.712199687E-4	2.050734125E-3	4.667453468E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	3.308632571E+0	7.842082996E-4	3.713846672E-4	2.050350653E-3	4.668328445E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	3.352350651E+0	7.844580687E-4	3.717761429E-4	2.049851930E-3	4.669762682E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	3.396400374E+0	7.849386893E-4	3.722053370E-4	2.049548784E-3	4.670847673E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	3.475115781E+0	7.865616353E-4	3.733917256E-4	2.049071249E-3	4.672832787E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	3.510792268E+0	7.876488962E-4	3.741330584E-4	2.048809081E-3	4.673743620E-3	1.717300000E+0
3.499983803E+1	3.191985000E+3	3.551250733E+0	7.890571724E-4	3.750751784E-4	2.048497088E-3	4.674606957E-3	1.717300000E+0
3.499983803E+1	3.191985000E+3	3.591777036E+0	7.906433311E-4	3.761268163E-4	2.048124094E-3	4.675353412E-3	1.717300000E+0
3.499983803E+1	3.191985000E+3	3.630189716E+0	7.922257064E-4	3.771726915E-4	2.047791611E-3	4.675843753E-3	1.717300000E+0
3.499983803E+1	3.191985000E+3	3.665415133E+0	7.938536583E-4	3.782481363E-4	2.047311980E-3	4.676294047E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	3.707242886E+0	7.955261390E-4	3.793530050E-4	2.046812326E-3	4.676504992E-3	1.717300000E+0
3.499981099E+1	3.191985000E+3	3.752351317E+0	7.977634668E-4	3.808302863E-4	2.046167851E-3	4.676509183E-3	1.717300000E+0
3.499981099E+1	3.191985000E+3	3.790020898E+0	7.994006737E-4	3.819090489E-4	2.045538742E-3	4.676292650E-3	1.717300000E+0
3.499981099E+1	3.191985000E+3	3.827680463E+0	8.010654710E-4	3.830018395E-4	2.044886118E-3	4.675899167E-3	1.717300000E+0
3.499980197E+1	3.191985000E+3	3.866568913E+0	8.026082651E-4	3.840083373E-4	2.044208115E-3	4.675368313E-3	1.717300000E+0
3.499980197E+1	3.191985000E+3	3.904317277E+0	8.037763182E-4	3.847642802E-4	2.043642802E-3	4.674825817E-3	1.717300000E+0
3.499980197E+1	3.191985000E+3	3.951790711E+0	8.053356432E-4	3.857613483E-4	2.042782959E-3	4.673819989E-3	1.717300000E+0
3.499981099E+1	3.191985000E+3	3.989210423E+0	8.062176639E-4	3.863164165E-4	2.042262582E-3	4.673090298E-3	1.717300000E+0
3.499982000E+1	3.191985000E+3	4.024000935E+0	8.068969473E-4	3.867376363E-4	2.041795291E-3	4.672332667E-3	1.717300000E+0
3.499982000E+1	3.191985000E+3	4.058750070E+0	8.074266370E-4	3.870608052E-4	2.041333821E-3	4.671497736E-3	1.717300000E+0
3.499982000E+1	3.191985000E+3	4.092254383E+0	8.078166284E-4	3.872952075E-4	2.040930558E-3	4.670650698E-3	1.717300000E+0
3.499982000E+1	3.191985000E+3	4.128636967E+0	8.080155822E-4	3.874145041E-4	2.040589927E-3	4.669732414E-3	1.717300000E+0
3.499981099E+1	3.191985000E+3	4.164823332E+0	8.080512052E-4	3.874409012E-4	2.040378749E-3	4.668934736E-3	1.717300000E+0
3.499981099E+1	3.191985000E+3	4.203855041E+0	8.079357212E-4	3.873888345E-4	2.040298423E-3	4.668097943E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	4.252315085E+0	8.076271624E-4	3.872478264E-4	2.040412044E-3	4.667423666E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	4.289837345E+0	8.072466589E-4	3.870843793E-4	2.040669089E-3	4.666931461E-3	1.717300000E+0
3.499982000E+1	3.191985000E+3	4.326894779E+0	8.068972966E-4	3.869455250E-4	2.041068394E-3	4.666548688E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	4.365988843E+0	8.064571302E-4	3.867873165E-4	2.041582018E-3	4.666266497E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	4.400784624E+0	8.060693508E-4	3.866658080E-4	2.042196924E-3	4.666079301E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	4.451858588E+0	8.055496146E-4	3.865374892E-4	2.043190179E-3	4.666000139E-3	1.717300000E+0
3.499982902E+1	3.191985000E+3	4.491038769E+0	8.052448975E-4	3.864887694E-4	2.044098219E-3	4.666050896E-3	1.717300000E+0
3.499984704E+1	3.191985000E+3	4.530127491E+0	8.049879107E-4	3.864747705E-4	2.045056317E-3	4.666186404E-3	1.717300000E+0
3.499984704E+1	3.191985000E+3	4.568570525E+0	8.048502495E-4	3.864887112E-4	2.045909641E-3	4.666361492E-3	1.717300000E+0
3.499984704E+1	3.191985000E+3	4.602791747E+0	8.047766751E-4	3.865173203E-4	2.047024667E-3	4.666647874E-3	1.717300000E+0
3.499984704E+1	3.191985000E+3	4.652103731E+0	8.047751035E-4	3.865547478E-4	2.048244234E-3	4.667052999E-3	1.717300000E+0
3.499986507E+1	3.191985000E+3	4.693142536E+0	8.048374439E-4	3.865616454E-4	2.049288712E-3	4.667462781E-3	1.717300000E+0
3.499987409E+1	3.191985000E+3	4.751685904E+0	8.049627067E-4	3.864843748E-4	2.050778829E-3	4.668199457E-3	1.717300000E+0
3.499986507E+1	3.191985000E+3	4.794748497E+0	8.050205070E-4	3.863633901E-4	2.051673597E-3	4.668720998E-3	1.717300000E+0
3.499986507E+1	3.191985000E+3	4.830708108E+0	8.050319157E-4	3.861896403E-4	2.052450320E-3	4.669207614E-3	1.717300000E+0
3.499987409E+1	3.191985000E+3	4.864190209E+0	8.049811586E-4	3.859535209E-4	2.053405857E-3	4.669814836E-3	1.717300000E+0
3.499987409E+1	3.191985000E+3	4.906184118E+0	8.047862793E-4	3.855448158E-4	2.054437995E-3	4.670440219E-3	1.717300000E+0
3.499986507E+1	3.191985000E+3	4.951648154E+0	8.044712013E-4	3.851040092E-4	2.055232413E-3	4.670916125E-3	1.717300000E+0
3.499987409E+1	3.191985000E+3	4.988029949E+0	8.040799876E-4	3.846741456E-4	2.055976773E-3	4.671346862E-3	1.717300000E+0
3.499987409E+1	3.191985000E+3	5.025578330E+0	8.035197971E-4	3.841653815E-4	2.056690166E-3	4.671761766E-3	1.717300000E+0
3.499988310E+1	3.191985000E+3	5.066040145E+0	8.027239237E-4	3.835660464E-4	2.057260135E-3	4.672108684E-3	1.717300000E+0
3.499987409E+1	3.191985000E+3	5.109177833E+0	8.018247900E-4	3.830016649E-4	2.057687845E-3	4.672385752E-3	1.717300000E+0
