Frequency (T),Intensities (arb. units)
0.0,35.142767105833556
2.1307610701655824,39.90570946302349
4.261522140331165,43.763893695938386
6.392283210496747,44.3135000748629
8.52304428066233,43.74971974198561
10.653805350827913,40.60922147162434
12.784566420993494,41.135814946509505
14.915327491159076,18.646912164256257
17.04608856132466,82.33601484572203
19.176849631490242,87.87231217188446
21.307610701655825,127.28037205954683
23.438371771821405,103.22927954180578
25.56913284198699,285.4583869726219
27.69989391215257,194.33218392699993
29.83065498231815,170.9424214134102
31.961416052483735,447.04443606897354
34.09217712264932,333.281915455706
36.2229381928149,1829.6531825539905
38.353699262980484,1615.9635218561484
40.48446033314607,335.17712063784376
42.61522140331165,664.8729769057394
44.74598247347723,1342.9726007462245
46.87674354364281,875.2528183093843
49.00750461380839,737.7630569775109
51.13826568397398,1065.790670608748
53.26902675413956,1204.3450186981916
55.39978782430514,461.97847468250615
57.530548894470726,1200.9837084513238
59.6613099646363,1381.0202986919476
61.792071034801886,2519.834391202903
63.92283210496747,1588.5241605301374
66.05359317513306,2094.0017584404786
68.18435424529864,1234.5047211529413
70.31511531546421,539.7832044781653
72.4458763856298,301.91609469419967
74.57663745579538,1023.1015529912346
76.70739852596097,1321.666296201832
78.83815959612654,1080.6368140347195
80.96892066629214,829.7347623755566
83.09968173645771,600.7172305392033
85.2304428066233,661.9468372714093
87.36120387678888,448.153976930181
89.49196494695445,259.9383591092265
91.62272601712004,392.34445024632396
93.75348708728562,985.2281847748326
95.88424815745121,291.8068635578531
98.01500922761679,629.9379316650858
100.14577029778238,331.5603782483782
102.27653136794795,701.5895865506784
104.40729243811353,758.6149984100383
106.53805350827912,1401.252839495027
108.6688145784447,1592.0418619829263
110.79957564861029,846.3291807183941
112.93033671877586,232.25082241716427
115.06109778894145,1069.0192339990754
117.19185885910703,597.1255799553587
119.3226199292726,538.683489902744
121.4533809994382,1075.7290101231633
123.58414206960377,1379.7917580645098
125.71490313976936,700.9601709110635
127.84566420993494,396.75516941019566
129.97642528010053,843.0388040518696
132.10718635026612,1172.9561887971506
134.23794742043168,1151.06712782192
136.36870849059727,845.144826190329
138.49946956076286,785.2811227319812
140.63023063092842,800.8161212883214
142.760991701094,534.4795876132964
144.8917527712596,449.0651568027518
147.0225138414252,608.3556083747577
149.15327491159076,821.007611264086
151.28403598175635,636.5179215241272
153.41479705192194,1216.938465134211
155.5455581220875,784.4123438041862
157.6763191922531,741.5852940564324
159.80708026241868,2582.9799823926487
161.93784133258427,3398.1809147530043
164.06860240274983,2850.0634371466035
166.19936347291542,2814.2170144000565
168.330124543081,2793.2244747868594
170.4608856132466,2593.4458187811347
172.59164668341216,2016.8535233163482
174.72240775357776,2435.905168582869
176.85316882374335,1879.9010225802517
178.9839298939089,1354.0370688428636
181.1146909640745,1115.1686160691731
183.2454520342401,870.3220348804972
185.37621310440568,820.3359743383246
187.50697417457124,1340.8968730918075
189.63773524473683,975.300114905453
191.76849631490242,391.2564802611354
193.89925738506798,638.8433155753389
196.03001845523357,1051.1284532761933
198.16077952539916,1140.3758791989542
200.29154059556475,707.051260909221
202.42230166573032,375.9614557470336
204.5530627358959,513.7550619465679
206.6838238060615,808.161263720168
208.81458487622706,1185.8466098318836
210.94534594639265,993.8010006066365
213.07610701655824,788.1623409000283
215.20686808672383,922.1960422161512
217.3376291568894,1036.2501134705165
219.46839022705498,935.3611364069335
221.59915129722057,845.483978286268
223.72991236738613,958.7397709870786
225.86067343755172,1163.218521875145
227.99143450771732,1275.851793905475
230.1221955778829,1331.8965669925112
232.25295664804847,984.5911866516972
234.38371771821406,848.0486905705028
236.51447878837965,850.9455375131461
238.6452398585452,1219.2336980254656
240.7760009287108,1167.8463277387436
242.9067619988764,1202.139623502282
245.03752306904198,1033.1766779786396
247.16828413920754,1054.9705037101155
249.29904520937313,964.3929898383519
251.42980627953872,669.0736508261346
253.5605673497043,738.8199247857593
255.69132841986988,1400.735118015848
257.82208949003547,1285.0539803837135
259.95285056020106,1200.3070664791194
262.08361163036665,586.3126870743097
264.21437270053224,467.8091541665195
266.34513377069777,863.998378400811
268.47589484086336,1039.9847875480916
270.60665591102895,741.6301249788639
272.73741698119454,889.9259363902787
274.86817805136013,983.8485132926336
276.9989391215257,1263.0418873724034
279.1297001916913,1567.6367608606554
281.26046126185685,1617.380818190225
283.39122233202244,1176.3294267686442
285.521983402188,1219.196230679789
287.6527444723536,1018.3998058800594
289.7835055425192,917.074675381166
291.9142666126848,468.7118955744443
294.0450276828504,1033.5296751121803
296.1757887530159,2358.469353371668
298.3065498231815,2833.117588820065
300.4373108933471,1789.6738539033345
302.5680719635127,223.0457365291354
304.6988330336783,1460.8168823519102
306.8295941038439,2316.144880185687
