Frequency (T),Intensities (arb. units)
0.0,8.154832975253495
2.1307610701655824,10.863795759147859
4.261522140331165,15.736381224550046
6.392283210496747,20.213276067124546
8.52304428066233,21.519603613592338
10.653805350827913,29.280875369129742
12.784566420993494,32.14872798216408
14.915327491159076,40.45622554303341
17.04608856132466,28.86132287288594
19.176849631490242,36.3765396429198
21.307610701655825,85.78096544092742
23.438371771821405,47.85370262292117
25.56913284198699,73.95226785356462
27.69989391215257,41.37993003804348
29.83065498231815,30.647680501146404
31.961416052483735,172.41651312382857
34.09217712264932,47.01330853530899
36.2229381928149,325.3227641140362
38.353699262980484,74.7916471869154
40.48446033314607,709.3110511113795
42.61522140331165,1845.3807616357415
44.74598247347723,1210.7090432343189
46.87674354364281,417.25805096018087
49.00750461380839,1802.8829896481268
51.13826568397398,1038.4885894264332
53.26902675413956,339.03984114514236
55.39978782430514,1021.9199318950862
57.530548894470726,390.4588922686324
59.6613099646363,91.71891718857479
61.792071034801886,387.7611763786073
63.92283210496747,127.79829775568253
66.05359317513306,615.5710357425926
68.18435424529864,331.8233946952221
70.31511531546421,104.5401836596764
72.4458763856298,222.59736119161525
74.57663745579538,135.38650031925263
76.70739852596097,253.9250858237699
78.83815959612654,340.4956422646065
80.96892066629214,172.08565174418703
83.09968173645771,425.3983363679008
85.2304428066233,714.2812595786471
87.36120387678888,609.0554257413659
89.49196494695445,348.4866652154263
91.62272601712004,460.59542046750755
93.75348708728562,247.0087227933132
95.88424815745121,111.43442847425072
98.01500922761679,384.99143426739465
100.14577029778238,302.0312848826845
102.27653136794795,291.5018634139895
104.40729243811353,447.69270980391394
106.53805350827912,182.8288469398554
108.6688145784447,176.98880215105942
110.79957564861029,338.70051031695454
112.93033671877586,302.6864489757247
115.06109778894145,342.1061465232919
117.19185885910703,97.64310283480125
119.3226199292726,166.5223981606977
121.4533809994382,47.7657973091336
123.58414206960377,201.3047641664592
125.71490313976936,436.56963758871905
127.84566420993494,394.4125661714781
129.97642528010053,586.8254804907347
132.10718635026612,479.37742347966986
134.23794742043168,550.9665546876855
136.36870849059727,479.021010158707
138.49946956076286,296.01382668366386
140.63023063092842,284.9836901077096
142.760991701094,166.61474514576406
144.8917527712596,293.7315787040391
147.0225138414252,482.65591379020776
149.15327491159076,1152.6263645117608
151.28403598175635,1052.5140033572736
153.41479705192194,741.5657820604049
155.5455581220875,507.12944019712535
157.6763191922531,201.94337689046748
159.80708026241868,286.8833692682763
161.93784133258427,132.39494634294505
164.06860240274983,206.17018725111782
166.19936347291542,408.2530621337149
168.330124543081,421.2365251568835
170.4608856132466,382.0414052929404
172.59164668341216,112.38498338606398
174.72240775357776,75.4357233832055
176.85316882374335,177.2748552350805
178.9839298939089,225.1460078434014
181.1146909640745,216.4556116897071
183.2454520342401,48.95888924215571
185.37621310440568,195.70952155359114
187.50697417457124,410.2195819001014
189.63773524473683,427.04087241888016
191.76849631490242,402.2794112215714
193.89925738506798,252.0994882598576
196.03001845523357,150.18185331582714
198.16077952539916,288.19188062459443
200.29154059556475,195.48016270844104
202.42230166573032,74.49975013682216
204.5530627358959,106.47682836801346
206.6838238060615,149.95075577353938
208.81458487622706,180.17448055861442
