B(T),MR(%)
33.13,1068.151174098517
33.08665270736535,1074.0109085315726
33.043418697708276,1095.361710905061
33.000297527530975,1120.0133120717921
32.95728875564765,1139.3316874940788
32.91439194316949,1144.4490880459973
32.87160665348971,1140.7983827483547
32.82893245226875,1139.4610537273927
32.786368907419586,1136.1183543138495
32.74391558909314,1120.3568109364237
32.70157206966381,1115.0533930915237
32.6593379237151,1117.7103575412325
32.61721272802539,1106.2659327731199
32.57519606155382,1105.8811333638414
32.53328750542617,1118.868638796609
32.49148664292109,1126.3751673118568
32.449793059456134,1143.1039636032338
32.40820634257416,1156.6047119771204
32.366726081929684,1156.8744997075755
32.32535186927539,1157.387432547132
32.28408329844873,1143.69036421784
32.242919965358666,1133.034907357502
32.20186146797243,1136.0736084848822
32.16090740630248,1114.9353697947995
32.12005738239348,1094.407209605647
32.07931100030944,1069.8016850400772
32.03866786612088,1051.2841675659918
31.99812758789219,1035.570738449159
31.957689775668978,1014.0713334569944
31.917354041465625,1005.965474566979
31.877119999252802,1009.4078865094657
31.83698726494524,1017.7791507322193
31.796955456389416,1026.374578430502
31.757024193351526,1034.0023764594753
31.717193097505337,1033.0470705629446
31.677461792420345,1025.0859224995052
31.637829903549818,1016.0230720465729
31.59829705821912,1014.9199449594614
31.558862885613934,1015.4757521243506
31.51952701676877,1010.2026606367035
31.48028908455535,995.8027436127311
31.441148723671294,968.1845904946636
31.40210557062868,958.7927591171162
31.363159263742894,948.586431778115
31.324309443121354,935.5222045439764
31.285555750652534,930.6705873342894
31.24689782999486,931.2674042571433
31.208335326565884,931.465739478482
31.169867887531336,938.1904266965375
31.131495161794472,942.2091824179286
31.093216799985303,944.1308874119244
31.055032454450064,951.4301331300883
31.01694177924061,963.9340809906564
30.978944430104068,979.8524542153174
30.941040064472354,994.3176878821337
30.903228341451992,1005.2762444704401
30.86550892181378,1001.3595677262526
30.82788146798276,1006.209080621126
30.790345644028033,1012.8082499601646
30.752901115652875,1018.5096380673973
30.715547550184706,1024.6181794655158
30.678284616565335,1036.1316734046986
30.641111985341087,1048.653592515407
30.60402932865319,1059.70799214421
30.567036320228034,1072.7225459764672
30.530132635367703,1075.0613468791882
30.49331795094038,1086.175864641429
30.45659194537101,1096.0829630410321
30.41995429863183,1100.2378550380029
30.383404692233196,1103.8096646614772
30.346942809214227,1116.7669214080875
30.310568334133766,1120.4892633392406
30.27428095306116,1121.433048726839
30.238080353567362,1126.8384608771398
30.201966224715818,1134.4919640309922
30.16593825705371,1150.923625239273
30.12999614260299,1165.8093504561848
30.094139574851717,1165.5596564744594
30.058368248745225,1157.7294223001632
30.022681860677604,1155.4249888252539
29.987080108482985,1155.6109756667156
29.95156269142711,1149.1491171084772
29.916129310198784,1153.4630243979223
29.880779666901557,1145.7024161014087
29.84551346504527,1140.2666511977272
29.810330409537865,1134.537603464032
29.775230206677072,1131.383963710759
29.740212564142322,1130.34763405074
29.70527719098652,1129.072314308385
29.67042379762812,1130.5214605584113
29.635652095842993,1135.3759568270548
29.6009617987566,1141.0213517886596
29.566352620835993,1142.1916126648766
29.531824277882087,1139.5365714020345
29.49737648702178,1135.6828494523966
29.463008966700315,1135.3647029777942
29.428721436673538,1121.0339442670384
29.394513618000353,1119.0888555615095
29.36038523303507,1117.9308760394788
29.32633600541999,1097.7520990949147
29.29236566007785,1072.265845347899
29.258473923204505,1059.6197751943541
29.224660522261487,1042.2927284178272
29.190925185968794,1020.7886603688116
29.15726764429752,1005.463780853034
29.12368762846277,998.7280067403651
29.0901848709164,995.142128705857
29.056759105340006,996.0015250578087
29.023410066637773,1003.007071660302
28.99013749092956,1012.3150964406711
28.956941115543845,1018.5781246467675
28.92382067901092,1025.773572145248
28.89077592105591,1038.8508021413832
28.85780658259206,1047.0500371759106
28.82491240571388,1044.5788717612254
28.792093133690496,1037.722677986671
28.759348510958887,1025.3154826140621
28.72667828311734,1014.159037414322
28.694082196918778,1008.723421378359
28.661560000264295,1005.3994491311341
28.62911144219658,999.3353247004295
28.59673627289354,993.1219998991062
28.564434243661807,990.1490467784618
28.53220510693045,986.7426278997038
28.500048616244577,987.832007744911
28.467964526259127,988.3358781903019
28.435952592732544,984.9824369292047
28.404012572520678,982.1936776156356
28.37214422357053,978.0610875268192
28.34034730491422,974.8157354661148
28.308621576662855,980.516484035945
28.27696680000054,990.1838395393661
28.245382737178335,1000.4213769055509
28.21386915150838,1008.7150852180462
28.18242580735788,1017.8593954358289
28.15105247014334,1013.5756237770746
28.119748906324634,1006.8568506483148
28.088514883399295,1005.9624104121143
28.05735016989668,1002.8447490039301
28.026254535372328,1011.0478049986937
27.995227750402204,1021.2575761145316
27.964269586577142,1037.3515623806372
27.933379816497144,1051.6342406839444
27.902558213765907,1062.531566250852
27.871804552985207,1066.45659620068
27.841118609749476,1074.4190524000771
27.810500160640284,1089.343787849103
27.779948983220976,1100.4691478462362
27.74946485603122,1107.9786426594465
27.719047558581725,1111.2804387125893
27.68869687134885,1116.6612834969012
27.658412575769407,1123.0188994030757
27.62819445423533,1136.3329442101972
27.598042290088543,1158.8441578065604
27.567955867615698,1175.7910405915554
27.53793497204312,1183.1832783850614
27.50797938953161,1196.5771637387506
27.478088907171447,1212.0371569326667
27.44826331297727,1231.2096332736164
27.41850239588315,1247.3208740691175
27.3888059457375,1249.0308083407733
27.359173753298254,1238.8803239519664
27.329605610227848,1230.1892874882092
27.30010130908841,1214.0450583480272
27.270660643336853,1186.4440234296062
27.241283407320108,1159.9640690237586
27.21196939627028,1152.627054943238
27.18271840629995,1149.1903876167112
27.153530234397387,1147.1726370283968
27.12440467842191,1140.9392469130344
27.09534153709917,1133.897720367992
27.06634061001656,1128.626247118963
27.037401697618556,1124.8029260216094
27.008524601202204,1109.7719937532725
26.9797091229125,1099.9177871997222
26.950955065737947,1089.7698252450625
26.922262233505986,1080.5328049175155
26.893630430878616,1072.811356011484
26.865059463347887,1068.0511137580297
26.836549137231554,1058.4006492828512
26.808099259668648,1053.733511927148
26.779709638615188,1047.4421125742242
26.751380082839795,1046.7534975179335
26.723110401919456,1053.3728648615693
26.694900406235202,1061.5608997254633
26.666749906967937,1064.946817245112
26.638658716094135,1071.0439962361424
26.610626646381753,1069.5100508762553
26.582653511385985,1074.4257117914185
26.554739125445202,1068.4345420442783
26.52688330367677,1060.8677623714875
26.49908586197304,1048.2691954906181
26.471346616997227,1039.8698853285307
26.44366538617945,1029.833628639804
26.416041987712646,1014.905554523192
26.38847624054867,1004.1836499746526
26.36096796439426,997.3420486203725
26.333516979707195,989.799726036426
26.30612310769229,986.9993982455251
26.27878617029761,984.8638414891354
26.251505990210536,984.9041810575923
26.22428239085399,990.1594964808996
26.197115196382562,1001.8730421053646
26.170004231678803,1017.3423087886927
26.142949322349377,1032.6158695982035
26.115950294721408,1050.7667445174768
26.08900697583867,1070.050047514334
26.062119193458,1080.0732083867297
26.035286776045513,1083.3233333719613
26.008509552773067,1079.500603221134
25.98178735351453,1081.5968967234608
25.955120008842286,1087.199547102186
25.92850735002354,1096.0910545841868
25.901949209016877,1100.3806759392457
25.875445418468612,1104.829604776366
25.848995811709372,1117.5624262623062
25.822600222750523,1132.4436426130421
25.79625848628077,1145.8885181697024
25.769970437662625,1158.711049013797
25.743735912929072,1177.2419979660503
25.717554748780064,1192.121979894597
25.691426782579207,1198.6143577465564
25.665351852350337,1211.348927298016
25.639329796774238,1221.527024351019
25.61336045518523,1226.3318335818617
25.587443667567953,1221.9763279648662
25.561579274553996,1212.5831326031648
25.53576711741871,1210.7664451020105
25.510007038077884,1216.2696323412592
25.484298879084587,1221.0056783014707
25.458642483625905,1220.6604091007875
25.4330376955198,1220.2732487246476
25.407484359211885,1215.915515064598
25.381982319772344,1215.3509142046546
25.35653142289273,1218.8333245611002
25.33113151488291,1219.392584936776
25.305782442667923,1221.2034734953577
25.28048405378496,1223.3127495583408
25.255236196380242,1217.3235080478457
25.230038719206046,1209.6538249160349
25.20489147161763,1206.4936281244713
25.179794303570276,1200.8220419904455
25.154747065616267,1195.8405326459142
25.129749608901957,1194.3598856723231
25.104801785164785,1190.2060923769727
25.079903446730388,1181.1006393159155
25.05505444650963,1171.4996480789591
25.03025463799577,1162.9038797086928
25.00550387526152,1158.8737991760468
24.980802012956246,1155.1424971940291
24.956148906303056,1146.955276978469
24.931544411096034,1139.2764401942432
24.906988383697374,1131.42823171415
24.88248068103464,1121.2018054836385
24.85802116059792,1111.9311516047244
24.833609680437146,1103.5204630576486
24.809246099159264,1099.953522193623
24.78493027592557,1093.9744196293173
24.760662070448955,1090.5191467696413
24.73644134299123,1082.0161357358284
24.712267954360428,1078.1139371498225
24.68814176590816,1083.5660703963006
24.664062639526925,1089.2532205538923
24.640030437647535,1092.4640255822883
24.616045023236417,1092.124338483487
24.59210625979309,1090.3594323243647
24.568214011347507,1082.1114922311226
24.544368142457536,1073.758783042099
24.520568518206343,1061.5573033368669
24.49681500419992,1049.1732964721843
24.47310746656447,1040.895371879726
24.44944577194398,1045.4890293940525
24.42582978749764,1052.4564836870454
24.402259380897423,1061.0571716174095
24.37873442032556,1066.0842344681587
24.35525477447213,1065.111876019289
24.33182031253257,1063.979947326848
24.308430904205302,1066.5538922796184
24.28508641968925,1076.55721141606
24.261786729681504,1083.4792793899749
24.238531705374882,1083.665859439475
24.2153212184556,1084.8332337271918
24.192155141100866,1084.1503253441908
24.16903334597658,1079.247535624092
24.145955706234954,1071.1063204394
24.122922095512244,1062.1788230116695
24.099932387926394,1057.3498927616029
24.07698645807479,1060.9894702519534
24.054084181031914,1068.881613262665
24.031225432347167,1080.3011453081185
24.008410088042524,1090.5327863602627
23.98563802461037,1095.6174140933072
23.9629091190112,1093.1801507662487
23.940223248671476,1094.792294253852
23.917580291481347,1099.6178677457242
23.894980125792536,1106.2421195016486
23.872422630416086,1110.822114889806
23.84990768462027,1114.269437391629
23.827435168128357,1113.9599916685788
23.805004961116545,1113.5822630917733
23.782616944211775,1113.1586581532115
23.760270998489652,1106.2722753079465
23.7379670054723,1110.0296950740749
23.715704847126325,1121.8859907868327
23.693484405860662,1130.327254230645
23.671305564524573,1143.4859938372051
23.64916820640553,1155.8046042994413
23.627072215227223,1169.7663015846913
23.60501747514746,1188.0442901842991
23.58300387075621,1200.3540503877994
23.561031287073543,1203.886652160173
23.539099609547648,1203.3001220154438
23.51720872405283,1203.0533527484567
23.49535851688755,1198.1019953420623
23.473548874772423,1190.4402300339182
23.451779684848315,1182.7137106425243
23.43005083467433,1176.4814449421906
23.40836221222593,1167.97633141097
23.386713705892966,1160.3630967399367
23.365105204477814,1159.349457283996
23.343536597193406,1153.0333865195657
23.322007773661404,1149.2244061754805
23.300518623910257,1145.2334039724974
23.279069038373386,1143.9680023501703
23.257658907887265,1140.9871667210728
23.23628812368962,1139.457432807223
23.21495657741754,1136.9833477377547
23.193664161105694,1130.8300994965452
23.172410767184463,1125.1334404717607
23.15119628847817,1115.8175483500381
23.130020618203247,1102.002137317234
23.108883649966458,1092.3391694306365
23.08778527776311,1091.9340185676378
23.066725395975297,1092.242659087884
23.04570389937011,1088.5160752790846
23.02472068309792,1087.9269152960278
23.00377564269059,1090.8231777097408
22.982868674059795,1099.4207986076885
22.961999673495235,1111.1664331436912
22.941168537662993,1123.6885478947786
22.920375163603747,1125.2424140655326
22.899619448731166,1122.8625950283285
22.878901290830125,1111.3716641736164
22.858220588055122,1092.7450928337835
22.837577238928517,1072.5203946545955
22.816971142338968,1057.8955485809634
22.79640219753968,1048.3997593592374
22.775870304146864,1037.1814133979844
22.755375362138004,1029.8938474140816
22.734917271850332,1024.9661268722746
22.71449593397912,1026.1701880938483
22.69411124957615,1036.8734928645408
22.67376312004805,1044.2060434374132
22.653451447154772,1054.8670470962181
22.633176133007947,1068.3001433562756
22.612937080069358,1077.248508349265
22.592734191149344,1089.3756537797392
22.57256736940528,1103.2048568780872
22.552436518339984,1109.2833094652947
22.532341541800232,1113.566300293478
22.512282343975166,1117.2986387158307
22.492258829394835,1124.3083029538489
22.472270902928617,1131.5131741121736
22.452318469783773,1134.4902125725562
22.432401435503895,1141.65851096568
22.412519705967465,1147.0428030055712
22.392673187386322,1150.036901742598
22.372861786304234,1151.339779332358
22.353085409595387,1153.9057867525808
22.33334396446298,1158.0976943066416
22.313637358437706,1162.8777675935166
22.293965499376377,1174.8791257412208
22.274328295460425,1187.1584007050462
22.25472565519453,1196.1459919990962
22.235157487405157,1198.6080095133093
22.215623701239167,1199.5166968088447
22.196124206162388,1198.6188553406596
22.176658911958253,1196.4176856151662
22.157227728726358,1196.0133467618177
22.137830566881135,1196.0538941345983
22.118467337150417,1197.6793414681783
22.09913795057413,1200.3508802094916
22.079842318502862,1203.8806267975701
22.06058035259658,1206.2309366125296
22.041351964823217,1203.652312670192
22.022157067457382,1200.9857557502564
22.00299557307898,1202.8256871819815
21.983867394571938,1206.7537156580383
21.964772445122822,1210.2601990228613
21.94571063821959,1208.961291420303
21.926681887650226,1203.5782990218959
21.907686107501487,1199.247239626427
21.88872321215757,1197.2949423131533
21.86979311629887,1195.2998974613088
21.850895734900643,1193.481268672688
21.832030983231807,1190.018169872109
21.813198776853593,1181.6916505537256
21.79439903161836,1178.3225795815224
21.775631663668285,1170.9712314821968
21.75689658943416,1160.567432009822
21.73819372563411,1148.2239730065512
21.7195229892724,1144.2585684878266
21.700884297638165,1135.547687675442
21.68227756830424,1127.2380711751116
21.663702719125887,1115.8706593907045
21.64515966823964,1104.101581680504
21.626648334062054,1097.2989409067227
21.60816863528856,1093.048858161503
21.589720490892212,1095.9388209011372
21.571303820122573,1096.0235208203924
21.552918542504468,1098.6638046631933
21.53456457783688,1098.0039298430884
21.51624184619171,1102.6024074518068
21.497950267912696,1106.0872523294104
21.479689763614186,1106.762854575703
21.46146025418004,1107.4992198322093
21.44326166076246,1102.9613600759221
21.42509390478087,1094.0776444630449
21.40695690792077,1079.8769207331197
21.388850592132624,1067.5693969906736
21.37077487963073,1059.4346257686154
21.35272969289212,1054.7336443496843
21.33471495465542,1051.9064748561882
21.316730587919807,1050.7749902073326
21.298776515943835,1048.291869506707
21.28085266224441,1047.9309955824365
21.262958950595664,1049.192128568944
21.245095305027895,1052.439648264484
21.22726164982647,1052.3951206893707
21.2094579095308,1056.503728528038
21.19168400893321,1063.1420549799655
21.173939873077934,1069.5464893471299
21.15622542726004,1075.1838403760114
21.13854059702439,1075.021207116933
21.120885308164578,1077.4355744122986
21.10325948672192,1076.6827730950934
21.085663058984384,1079.430440661039
21.068095951485617,1078.9167542365888
21.050558091003857,1076.709786426979
21.033049404560984,1073.8568032082267
21.015569819421433,1075.312813400128
20.99811926309126,1081.9048676705459
20.980697663317095,1092.7492039158649
20.963304948085153,1101.1626933277398
20.94594104562024,1111.2943285179028
20.928605884384794,1117.446211848886
20.911299393077847,1122.4400580543283
20.89402150063411,1126.6789131605847
20.876772136222947,1135.4656092261207
20.859551229247444,1144.2529995328348
20.842358709343422,1151.1122772468157
20.825194506378505,1154.56239647877
20.808058550451126,1159.3075652532689
20.790950771889623,1160.7606768019675
20.77387110125126,1157.354474439422
20.75681946932131,1154.8030684357832
20.73979580711211,1156.6761574274801
20.72280004586213,1168.3371955608573
20.705832117035044,1183.021448702203
20.68889195231883,1192.4401178123362
20.67197948362481,1196.1973977683788
20.655094643086798,1199.3161429293687
20.638237363060128,1205.884928042397
20.62140757612081,1213.2949958102397
20.60460521506457,1221.7343412828207
20.587830212906027,1224.2795650241815
20.57108250287773,1218.824322445892
20.554362018429327,1210.0464346324047
20.53766869322665,1197.3737584456117
20.521002461150868,1185.2742818903234
20.504363256297573,1173.8650909289904
20.487751012975956,1161.5487041655451
20.471165665707904,1149.0488115132948
20.45460714922718,1138.843231290939
20.438075398478514,1128.2689979352137
20.421570348616807,1119.271490864131
20.40509193500624,1115.0389635567683
20.38864009321947,1111.350052896487
20.37221475903673,1108.0207896467782
20.35581586844507,1104.237257804406
20.339443357637464,1103.997841080351
20.32309716301202,1104.6346581167447
20.306777221171117,1107.6144135575355
20.29048346892064,1109.3900998475988
20.27421584326911,1112.6602021899307
20.25797428142692,1116.0116189016837
20.24175872080548,1119.9218114281712
20.225569099016447,1122.2819216452172
20.209405353870913,1124.656434384288
20.193267423378618,1126.8388645802206
20.177155245747137,1128.0252545526514
