Timestamp_005	Field_005	Motor_position_005	Cernox_T_005	RuO2_T_005	S1_X_005	S1_Y_005	S2_X_005	S2_Y_005
1.374410920E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239800000E+0	8.066130802E-3	4.391403054E-4	2.434972907E-3	-2.399562113E-2
1.836991670E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239800000E+0	8.071118034E-3	4.360640014E-4	2.429933753E-3	-2.399333753E-2
2.416036620E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239800000E+0	8.068987168E-3	4.307723429E-4	2.427593339E-3	-2.399111539E-2
2.815066200E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.063010871E-3	4.280639114E-4	2.425092738E-3	-2.398512699E-2
3.430194590E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.060237393E-3	4.296799598E-4	2.423422411E-3	-2.398343943E-2
3.842959820E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.056601509E-3	4.364443012E-4	2.423784928E-3	-2.398324013E-2
4.352403760E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.055577986E-3	4.405253276E-4	2.424308099E-3	-2.398389578E-2
4.793432230E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.049968630E-3	4.493647721E-4	2.424941864E-3	-2.398687787E-2
5.417547860E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.045711555E-3	4.548840807E-4	2.427270170E-3	-2.398826741E-2
5.814641790E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.038617671E-3	4.551891761E-4	2.432649024E-3	-2.399208024E-2
6.395797650E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.033420891E-3	4.491228901E-4	2.433449496E-3	-2.399735153E-2
6.871646660E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.028878830E-3	4.458857293E-4	2.430385211E-3	-2.400299534E-2
7.410335380E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.024030365E-3	4.427845997E-4	2.430024324E-3	-2.400626428E-2
7.809448330E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.019093424E-3	4.405581567E-4	2.432494657E-3	-2.400771529E-2
8.432076160E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.015862666E-3	4.355063138E-4	2.434904687E-3	-2.400906757E-2
8.897719360E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.013205603E-3	4.342496395E-4	2.438792028E-3	-2.400851250E-2
9.363004170E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.011255413E-3	4.341235035E-4	2.440657467E-3	-2.400711179E-2
9.840289990E-1	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.010225370E-3	4.286762269E-4	2.441666322E-3	-2.400451153E-2
1.040395198E+0	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239800000E+0	8.007908240E-3	4.273283412E-4	2.444605809E-3	-2.400191315E-2
1.138910341E+0	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239800000E+0	8.006445132E-3	4.224974837E-4	2.441549906E-3	-2.400473505E-2
1.186135309E+0	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239800000E+0	8.004360832E-3	4.180227988E-4	2.438316122E-3	-2.400758304E-2
1.237057636E+0	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239800000E+0	8.005945012E-3	4.125472042E-4	2.436908660E-3	-2.400753461E-2
1.279554229E+0	-3.500055919E+1	-2.590020000E+3	1.709900000E+0	1.239700000E+0	8.008209057E-3	4.085325636E-4	2.435178030E-3	-2.400611900E-2
