Timestamp_004	Field_004	Motor_position_004	Cernox_T_004	RuO2_T_004	S1_X_004	S1_Y_004	S2_X_004	S2_Y_004
1.590253180E-1	3.500048707E+1	-1.449990000E+3	1.713100000E+0	1.242400000E+0	9.150712751E-3	-1.144210808E-3	7.419943810E-3	-2.384182438E-2
2.106757860E-1	3.500049609E+1	-1.449990000E+3	1.713100000E+0	1.242400000E+0	9.150695056E-3	-1.147525967E-3	7.420940790E-3	-2.383708581E-2
2.684805940E-1	3.500047806E+1	-1.449990000E+3	1.713100000E+0	1.242400000E+0	9.145773016E-3	-1.152631477E-3	7.419330534E-3	-2.383450605E-2
3.105742630E-1	3.500047806E+1	-1.449990000E+3	1.713000000E+0	1.242300000E+0	9.144222364E-3	-1.156509272E-3	7.417914458E-3	-2.383272164E-2
3.672120290E-1	3.500048707E+1	-1.449990000E+3	1.713000000E+0	1.242300000E+0	9.136389010E-3	-1.160002896E-3	7.415808737E-3	-2.383217029E-2
4.090399810E-1	3.500048707E+1	-1.449990000E+3	1.713000000E+0	1.242300000E+0	9.128913283E-3	-1.155861304E-3	7.413975894E-3	-2.383285575E-2
4.658391210E-1	3.500048707E+1	-1.449990000E+3	1.713000000E+0	1.242300000E+0	9.126122110E-3	-1.157230115E-3	7.412782405E-3	-2.383195609E-2
5.114195460E-1	3.500048707E+1	-1.449990000E+3	1.713000000E+0	1.242300000E+0	9.118323214E-3	-1.149833784E-3	7.412690669E-3	-2.383135818E-2
5.677260950E-1	3.500048707E+1	-1.449990000E+3	1.713000000E+0	1.242300000E+0	9.116345085E-3	-1.136844163E-3	7.411684841E-3	-2.383024059E-2
6.135140850E-1	3.500049609E+1	-1.449990000E+3	1.713000000E+0	1.242300000E+0	9.116451256E-3	-1.127831638E-3	7.408914622E-3	-2.382951975E-2
6.664459710E-1	3.500051412E+1	-1.449990000E+3	1.713000000E+0	1.242300000E+0	9.114935994E-3	-1.121892361E-3	7.408526726E-3	-2.383122034E-2
7.076594910E-1	3.500051412E+1	-1.449990000E+3	1.713000000E+0	1.242200000E+0	9.120265953E-3	-1.114136190E-3	7.405894343E-3	-2.383302897E-2
7.678100480E-1	3.500051412E+1	-1.449990000E+3	1.713000000E+0	1.242200000E+0	9.120008908E-3	-1.106779790E-3	7.404099684E-3	-2.383309416E-2
8.129206750E-1	3.500051412E+1	-1.449990000E+3	1.713000000E+0	1.242200000E+0	9.121081792E-3	-1.099955989E-3	7.400832605E-3	-2.383231744E-2
8.661291710E-1	3.500051412E+1	-1.449990000E+3	1.713000000E+0	1.242200000E+0	9.123913012E-3	-1.097396132E-3	7.399014663E-3	-2.383191697E-2
9.082089430E-1	3.500049609E+1	-1.449990000E+3	1.712900000E+0	1.242200000E+0	9.122082964E-3	-1.096013235E-3	7.399477996E-3	-2.383174375E-2
9.712841390E-1	3.500049609E+1	-1.449990000E+3	1.712900000E+0	1.242200000E+0	9.120573290E-3	-1.093873638E-3	7.399732713E-3	-2.383201942E-2
1.017009871E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242200000E+0	9.118158370E-3	-1.101885573E-3	7.400019560E-3	-2.383247763E-2
1.067928381E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242200000E+0	9.119754657E-3	-1.111009973E-3	7.401200477E-3	-2.383619733E-2
1.167393595E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242200000E+0	9.116384201E-3	-1.119246706E-3	7.401649840E-3	-2.383781597E-2
1.212412797E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242200000E+0	9.118463844E-3	-1.124679227E-3	7.401461247E-3	-2.384104580E-2
1.268700879E+0	3.500051412E+1	-1.449990000E+3	1.712900000E+0	1.242200000E+0	9.122406133E-3	-1.130171353E-3	7.401052397E-3	-2.384450100E-2
1.310920934E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.121476673E-3	-1.130450866E-3	7.400435396E-3	-2.384836413E-2
1.367061374E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.122721851E-3	-1.130925375E-3	7.402207702E-3	-2.385001816E-2
1.409108717E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.122810326E-3	-1.138177002E-3	7.402417716E-3	-2.385399677E-2
1.468365447E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.121626616E-3	-1.140406355E-3	7.401215378E-3	-2.385686897E-2
1.518489485E+0	3.500051412E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.124676697E-3	-1.140640466E-3	7.399439346E-3	-2.385837026E-2
1.567310874E+0	3.500049609E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.119924158E-3	-1.140785986E-3	7.398228627E-3	-2.385987155E-2
1.608813140E+0	3.500051412E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.123495780E-3	-1.136807376E-3	7.398512214E-3	-2.385919169E-2
1.667751761E+0	3.500051412E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.129500948E-3	-1.143455156E-3	7.397903595E-3	-2.385866642E-2
1.707798337E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.131069295E-3	-1.144192298E-3	7.399063092E-3	-2.385991439E-2
1.772238968E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.130566381E-3	-1.142303809E-3	7.400035858E-3	-2.386067621E-2
1.814225207E+0	3.500051412E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.127701633E-3	-1.143904286E-3	7.401548326E-3	-2.385912090E-2
1.872936569E+0	3.500051412E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.133378975E-3	-1.141967601E-3	7.403837983E-3	-2.385840938E-2
1.916235207E+0	3.500051412E+1	-1.449990000E+3	1.712800000E+0	1.242100000E+0	9.143168107E-3	-1.142450608E-3	7.406526711E-3	-2.385674231E-2
1.971111456E+0	3.500051412E+1	-1.449990000E+3	1.712800000E+0	1.242100000E+0	9.146746248E-3	-1.145352726E-3	7.409756538E-3	-2.385603078E-2
2.013303482E+0	3.500051412E+1	-1.449990000E+3	1.712800000E+0	1.242100000E+0	9.153943509E-3	-1.143355737E-3	7.413091604E-3	-2.385303006E-2
2.065555504E+0	3.500052313E+1	-1.449990000E+3	1.712800000E+0	1.242100000E+0	9.155930951E-3	-1.145284507E-3	7.414850872E-3	-2.385129780E-2
2.108614027E+0	3.500052313E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.152543731E-3	-1.147653325E-3	7.415437140E-3	-2.384840138E-2
2.171739124E+0	3.500052313E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.152985178E-3	-1.150659635E-3	7.413596846E-3	-2.384787425E-2
2.217240944E+0	3.500051412E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.144803509E-3	-1.159049454E-3	7.411519531E-3	-2.384812944E-2
2.269536318E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.133567102E-3	-1.157180057E-3	7.408926729E-3	-2.385008894E-2
2.315786247E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.127249010E-3	-1.156492974E-3	7.407194469E-3	-2.385096438E-2
2.368230809E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.119195864E-3	-1.155391219E-3	7.405332755E-3	-2.385152690E-2
2.413942489E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.126367979E-3	-1.151935314E-3	7.405317854E-3	-2.385292575E-2
2.466450661E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.141632356E-3	-1.155592850E-3	7.404611446E-3	-2.385432832E-2
2.532237054E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.147613309E-3	-1.162129105E-3	7.405474782E-3	-2.385622449E-2
2.575574951E+0	3.500051412E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.154088795E-3	-1.165914233E-3	7.406368386E-3	-2.385743521E-2
2.617838974E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.152303450E-3	-1.171983895E-3	7.406852674E-3	-2.385644987E-2
2.666582065E+0	3.500050510E+1	-1.449990000E+3	1.712900000E+0	1.242100000E+0	9.151507169E-3	-1.171240932E-3	7.407601457E-3	-2.385266498E-2
