Timestamp_004	Field_004	Motor_position_004	Cernox_T_004	RuO2_T_004	S1_X_004	S1_Y_004	S2_X_004	S2_Y_004
1.186433220E-1	3.500057722E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.495536797E-3	-3.591574568E-5	2.856143750E-3	-2.409422770E-2
1.628025700E-1	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.497531690E-3	-3.826435204E-5	2.854967955E-3	-2.409508824E-2
2.050723680E-1	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.493617341E-3	-3.916380229E-5	2.853657352E-3	-2.409490384E-2
2.453901080E-1	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.493255056E-3	-4.274083040E-5	2.852705540E-3	-2.409549244E-2
2.904909920E-1	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.489948861E-3	-4.175454160E-5	2.851304598E-3	-2.409528382E-2
3.334035050E-1	3.500057722E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.487590753E-3	-4.119662845E-5	2.850050572E-3	-2.409335040E-2
3.920267020E-1	3.500058623E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.488780051E-3	-4.578760127E-5	2.852098318E-3	-2.409222163E-2
4.348258860E-1	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.484328330E-3	-4.539197107E-5	2.855301835E-3	-2.409018017E-2
4.892258680E-1	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.482751600E-3	-4.523121243E-5	2.856680891E-3	-2.408970520E-2
5.337178540E-1	3.500057722E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.476084262E-3	-4.690002606E-5	2.858588006E-3	-2.408882603E-2
5.951021910E-1	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.474102408E-3	-4.314109174E-5	2.858267864E-3	-2.408893779E-2
6.349266500E-1	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.473035112E-3	-4.247935067E-5	2.857405227E-3	-2.408987656E-2
7.008286510E-1	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.469707496E-3	-4.021418499E-5	2.856317209E-3	-2.409066632E-2
7.448554010E-1	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.471851401E-3	-3.234681572E-5	2.854463179E-3	-2.409349382E-2
7.937004340E-1	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.473446757E-3	-3.019506221E-5	2.853692509E-3	-2.409705892E-2
8.395899210E-1	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.474512190E-3	-2.256294829E-5	2.852369100E-3	-2.410057001E-2
8.908714790E-1	3.500055017E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.480603039E-3	-1.928485108E-5	2.851912286E-3	-2.410324477E-2
9.345305370E-1	3.500054116E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.486641735E-3	-1.405304010E-5	2.852016129E-3	-2.410580590E-2
9.957097710E-1	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.490744211E-3	-6.896592367E-6	2.851987025E-3	-2.410774492E-2
1.039388119E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.503200650E-3	-3.667996907E-6	2.851915546E-3	-2.411071956E-2
1.110327456E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.507829323E-3	-4.999728390E-6	2.851234283E-3	-2.411076054E-2
1.150842106E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238200000E+0	9.513186291E-3	-2.941091679E-6	2.851485042E-3	-2.410952188E-2
1.193336423E+0	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238200000E+0	9.516036138E-3	-4.221551535E-6	2.850584686E-3	-2.410853282E-2
1.242412867E+0	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238200000E+0	9.519792162E-3	-2.469779247E-6	2.849408658E-3	-2.410778962E-2
1.292894442E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238200000E+0	9.522957727E-3	-6.566410775E-6	2.849199343E-3	-2.410797961E-2
1.336716675E+0	3.500055919E+1	-2.362005000E+3	1.708800000E+0	1.238200000E+0	9.523008950E-3	-1.122233425E-5	2.849665005E-3	-2.410721220E-2
1.394334856E+0	3.500055017E+1	-2.362005000E+3	1.708800000E+0	1.238200000E+0	9.522925131E-3	-1.270286157E-5	2.849121811E-3	-2.410688624E-2
1.437740856E+0	3.500055017E+1	-2.362005000E+3	1.708800000E+0	1.238200000E+0	9.524851106E-3	-1.868640174E-5	2.848596545E-3	-2.410526015E-2
1.492899240E+0	3.500055919E+1	-2.362005000E+3	1.708800000E+0	1.238200000E+0	9.523337707E-3	-2.555436367E-5	2.847615164E-3	-2.410274185E-2
1.541831155E+0	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.524755180E-3	-3.515428034E-5	2.845231444E-3	-2.410069480E-2
1.596167967E+0	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.525609203E-3	-4.430393165E-5	2.845940413E-3	-2.409943938E-2
1.645907613E+0	3.500055017E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.526378475E-3	-5.130026329E-5	2.847269177E-3	-2.409726568E-2
1.696890980E+0	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.529290721E-3	-5.681205585E-5	2.848207019E-3	-2.409519069E-2
1.736499232E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.528938681E-3	-5.957510803E-5	2.848482458E-3	-2.409409918E-2
1.800093570E+0	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.527933784E-3	-6.131980626E-5	2.846664749E-3	-2.409378067E-2
1.843429274E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.529262781E-3	-6.774462963E-5	2.843631431E-3	-2.409398183E-2
1.894405149E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.531660937E-3	-6.795012450E-5	2.842980903E-3	-2.409378253E-2
1.941371046E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.540203027E-3	-7.372081745E-5	2.843848663E-3	-2.409342490E-2
1.996058050E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.545785375E-3	-7.969100989E-5	2.844946925E-3	-2.409270033E-2
2.040996214E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.548521601E-3	-8.295830776E-5	2.846535761E-3	-2.409202233E-2
2.094988706E+0	3.500054116E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.550479241E-3	-8.466188592E-5	2.847413067E-3	-2.409060486E-2
2.138609432E+0	3.500054116E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.554358199E-3	-8.398026694E-5	2.848504810E-3	-2.408919670E-2
2.196453479E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.560063481E-3	-8.225541387E-5	2.849619603E-3	-2.408728935E-2
2.239689628E+0	3.500054116E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.561300278E-3	-8.278429595E-5	2.849845216E-3	-2.408690937E-2
2.292395655E+0	3.500055017E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.559633210E-3	-7.907683175E-5	2.850466641E-3	-2.408818901E-2
2.335555808E+0	3.500055017E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.559458122E-3	-7.624785940E-5	2.850703429E-3	-2.408967912E-2
2.396764829E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.559324011E-3	-8.050934412E-5	2.849743003E-3	-2.409080416E-2
2.447388121E+0	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.557118639E-3	-8.361088112E-5	2.850024728E-3	-2.408986352E-2
2.494388693E+0	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.556245059E-3	-8.428597357E-5	2.849270357E-3	-2.408864535E-2
2.534633584E+0	3.500057722E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.547745809E-3	-8.754533337E-5	2.851738362E-3	-2.408708818E-2
2.596158636E+0	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.541815147E-3	-8.735028678E-5	2.853189828E-3	-2.408702113E-2
2.637683535E+0	3.500056820E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.537893347E-3	-8.947460447E-5	2.855831059E-3	-2.408715151E-2
2.692169126E+0	3.500057722E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.531099349E-3	-9.047277126E-5	2.856140025E-3	-2.408604883E-2
2.736135614E+0	3.500055919E+1	-2.362005000E+3	1.708900000E+0	1.238100000E+0	9.523725137E-3	-9.027773922E-5	2.855309285E-3	-2.408696339E-2
