Frequency (T),Intensities (arb. units)
0.0,19.11229575660954
2.1307610701655824,13.914395927184133
4.261522140331165,13.983419191590094
6.392283210496747,15.013933312081743
8.52304428066233,16.427813988799414
10.653805350827913,21.047989397069088
12.784566420993494,30.47615746657568
14.915327491159076,40.29059762793067
17.04608856132466,12.545456409477168
19.176849631490242,90.31568942657708
21.307610701655825,137.9201140223151
23.438371771821405,263.7301627755874
25.56913284198699,70.28013831036795
27.69989391215257,284.1459693349221
29.83065498231815,172.13218186567062
31.961416052483735,171.5515542004864
34.09217712264932,369.9490996709361
36.2229381928149,130.167741337027
38.353699262980484,383.4266134496217
40.48446033314607,180.32253215989522
42.61522140331165,282.2778579515585
44.74598247347723,908.4588371214462
46.87674354364281,370.4726191748591
49.00750461380839,412.5310678019437
51.13826568397398,368.2002462643983
53.26902675413956,595.7925519809068
55.39978782430514,1003.9686760178486
57.530548894470726,221.96504173844235
59.6613099646363,436.5545330632749
61.792071034801886,459.45163626240316
63.92283210496747,559.4117042457922
66.05359317513306,265.55594690168556
68.18435424529864,386.6190890862497
70.31511531546421,695.8110650431578
72.4458763856298,407.1362060537244
74.57663745579538,251.6391431687945
76.70739852596097,315.6170295501138
78.83815959612654,257.30583752237135
80.96892066629214,72.11106558353298
83.09968173645771,184.7639583110494
85.2304428066233,213.9323426409642
87.36120387678888,460.50038023740825
89.49196494695445,208.73965195998687
91.62272601712004,210.52894225977786
93.75348708728562,326.79574172043016
95.88424815745121,435.85106707840976
98.01500922761679,170.11185756580844
100.14577029778238,389.6914273455469
102.27653136794795,309.0515959285076
104.40729243811353,483.0929804579551
106.53805350827912,335.8412346892926
108.6688145784447,652.9969318190334
110.79957564861029,390.3522615331773
112.93033671877586,508.25113425875475
115.06109778894145,678.9513829164673
117.19185885910703,487.64100567732646
119.3226199292726,191.50982970753572
121.4533809994382,142.2084472922224
123.58414206960377,293.4832824468712
125.71490313976936,305.3830473834442
127.84566420993494,429.5105469562682
129.97642528010053,227.88522951484174
132.10718635026612,334.03387963236634
134.23794742043168,409.6188673024355
136.36870849059727,183.17356942395344
138.49946956076286,256.22094731071235
140.63023063092842,342.85711773109585
142.760991701094,305.9071911398121
144.8917527712596,192.44310791541014
147.0225138414252,133.94778262227382
149.15327491159076,32.371495421733364
151.28403598175635,158.4560289882831
153.41479705192194,191.4408278785698
155.5455581220875,209.95061358984026
157.6763191922531,97.70673916094628
159.80708026241868,271.6259273343446
161.93784133258427,332.39112723526927
164.06860240274983,305.1277502579898
166.19936347291542,182.86671497163593
168.330124543081,113.7542954451586
170.4608856132466,123.90885956369014
172.59164668341216,89.11607757930501
174.72240775357776,23.348385337567734
176.85316882374335,89.60170302833146
178.9839298939089,100.56458155567806
181.1146909640745,209.281991342433
183.2454520342401,322.46895048155767
185.37621310440568,292.15387752318003
187.50697417457124,213.3246369132632
189.63773524473683,211.27014899437899
191.76849631490242,114.77242240017468
193.89925738506798,218.4650822978431
196.03001845523357,167.39120925940836
198.16077952539916,47.75782376807787
200.29154059556475,139.421113602215
202.42230166573032,131.09945760055183
204.5530627358959,142.7679156032565
206.6838238060615,264.5404777166723
208.81458487622706,334.2228548266487
210.94534594639265,306.13954154126014
213.07610701655824,247.98462071345497
215.20686808672383,230.7204611736248
217.3376291568894,307.3682679632738
219.46839022705498,296.65688381791864
221.59915129722057,188.64877692927774
223.72991236738613,134.75615969101833
225.86067343755172,92.07839221283436
227.99143450771732,50.74502356742861
230.1221955778829,88.47735798852605
232.25295664804847,77.65570562522542
234.38371771821406,92.08318383877463
236.51447878837965,119.02479697044173
238.6452398585452,117.65472470914848
240.7760009287108,100.48008578309741
242.9067619988764,41.93957095309054
245.03752306904198,40.5721793582542
247.16828413920754,97.02832355064126
249.29904520937313,98.17871835287991
251.42980627953872,40.934303664946775
253.5605673497043,10.902751245251917
255.69132841986988,64.56431766574188
257.82208949003547,138.56788217431898
259.95285056020106,184.6309993980283
262.08361163036665,146.20406236728573
264.21437270053224,90.90046835860356
266.34513377069777,157.0199680082919
268.47589484086336,180.3995709850829
270.60665591102895,221.36565367038986
272.73741698119454,279.40867251860607
274.86817805136013,248.77103046065054
276.9989391215257,236.56016472267544
279.1297001916913,288.8524664334966
281.26046126185685,355.4775116512959
283.39122233202244,349.9589240820243
285.521983402188,259.69885407384186
287.6527444723536,263.27627059017965
289.7835055425192,245.48441031223172
291.9142666126848,183.48403146774126
294.0450276828504,83.86669521720688
296.1757887530159,56.565530362689195
298.3065498231815,78.56278131525622
300.4373108933471,105.44467907880653
302.5680719635127,191.53119362225482
304.6988330336783,226.33634704551437
306.8295941038439,214.59020467503143
308.96035517400946,141.46517717565217
311.091116244175,182.10330964970333
313.2218773143406,312.0401305982319
315.3526383845062,318.15567022361626
317.48339945467177,255.56896596731573
319.61416052483736,160.07683303784063
321.74492159500295,101.14970883843048
323.87568266516854,77.6271691576253
326.0064437353341,107.11295543996596
328.13720480549966,141.9636577752995
330.26796587566525,138.65806387644224
332.39872694583084,144.07724260879453
334.52948801599644,157.48989447352497
336.660249086162,125.87452492173051
338.7910101563276,126.00498669231726
340.9217712264932,101.42931797573607
343.05253229665874,101.60716036044965
345.18329336682433,115.33392790848114
347.3140544369899,124.9977065311561
349.4448155071555,78.57157890405757
351.5755765773211,37.842245804469
353.7063376474867,70.19380442870187
355.8370987176523,102.6247162280725
357.9678597878178,51.33280988450416
360.0986208579834,125.23983821825544
362.229381928149,276.73281691417526
364.3601429983146,308.3298595291944
366.4909040684802,288.2565637010056
368.62166513864577,250.3195141529023
370.75242620881136,173.12263203264192
372.8831872789769,114.72885654932603
375.0139483491425,189.2944625596367
377.14470941930807,282.26544040372863
379.27547048947366,337.71627454975936
381.40623155963925,392.8567244350894
383.53699262980484,395.5685236758202
385.66775369997043,339.14061316327525
387.79851477013597,240.21594072352045
389.92927584030156,169.70505078663345
392.06003691046715,95.20550177918848
394.19079798063274,71.6324596761924
396.3215590507983,109.7323129533282
398.4523201209639,129.02507653748438
400.5830811911295,135.17455279796903
402.71384226129504,118.78460761238574
404.84460333146063,89.761162360055
406.9753644016262,125.72551800156788
409.1061254717918,188.58615724789556
411.2368865419574,251.42744327555263
413.367647612123,251.11467795800735
415.4984086822886,196.4345112093674
417.6291697524541,110.13182522185899
419.7599308226197,50.85850496286592
421.8906918927853,121.52763346227076
424.0214529629509,172.4087059231752
426.1522140331165,192.23207531113104
428.28297510328207,142.19835320307325
430.41373617344766,147.32129532363223
432.5444972436132,208.42809808088037
434.6752583137788,192.50296886722492
436.8060193839444,133.40646499353088
438.93678045410996,159.15035567507311
441.06754152427555,189.537460943404
443.19830259444115,153.93526401266953
445.32906366460674,107.10512248081724
447.45982473477227,89.1380628135161
449.59058580493786,45.008431226445055
451.72134687510345,52.11423127876513
453.85210794526904,99.51682079454993
455.98286901543463,118.82301203127227
458.1136300856002,109.43286414027526
460.2443911557658,76.0348898929374
462.37515222593134,22.665676910063286
464.50591329609694,70.0544033265563
466.6366743662625,107.53090354364512
468.7674354364281,168.58105305758852
470.8981965065937,236.91541394956425
473.0289575767593,276.6158791283097
475.1597186469249,274.661027282344
477.2904797170904,233.93299058260703
479.421240787256,126.99458704243884
481.5520018574216,53.501172898761276
483.6827629275872,96.64088839276553
485.8135239977528,142.3768460633681
487.9442850679184,150.41671732255406
490.07504613808396,118.72647799382636
492.20580720824955,86.49815229406079
494.3365682784151,55.00034420619046
496.4673293485807,43.81974442387041
498.59809041874627,17.441671015355563
500.72885148891186,52.91816619175423
502.85961255907745,74.55554275463706
504.99037362924304,82.76984050243031
507.1211346994086,66.00990475548265
509.25189576957416,61.554744913289184
511.38265683973975,60.969063325715595
513.5134179099053,83.64133699550393
515.6441789800709,102.22422393553629
517.7749400502365,137.87631890974953
519.9057011204021,184.41178833290982
522.0364621905677,205.39274777437373
524.1672232607333,223.78523385940892
526.2979843308989,184.89777661502626
528.4287454010645,132.08774093301383
530.55950647123,107.0291687820237
532.6902675413955,137.08016993891763
534.8210286115611,168.01613528617824
536.9517896817267,166.2001141664788
539.0825507518923,169.20729248640728
541.2133118220579,166.20210499341601
543.3440728922235,174.601488255122
545.4748339623891,183.7856161424289
547.6055950325547,167.86401513648508
549.7363561027203,144.62303400261345
551.8671171728859,138.01827921933992
553.9978782430514,128.58232796537396
556.128639313217,119.67881702123356
558.2594003833826,94.95818030829267
560.3901614535482,60.73321048704231
562.5209225237137,44.36951300790702
564.6516835938793,60.69441268076622
566.7824446640449,71.00462971395385
568.9132057342105,78.73898748388326
571.043966804376,102.38736584950543
573.1747278745416,96.32405142495698
575.3054889447072,85.0526072017166
577.4362500148728,22.73092191165067
579.5670110850384,60.63034563797514
581.697772155204,122.56870014813238
583.8285332253696,175.8862721466238
585.9592942955352,220.7413641849505
588.0900553657008,232.8936000321859
590.2208164358664,186.95900051785353
592.3515775060318,113.46654527837774
594.4823385761974,42.92780520699163
596.613099646363,9.298636411124754
598.7438607165286,32.9204634368193
600.8746217866942,74.35857579170163
603.0053828568598,100.59662973108226
605.1361439270254,93.61998696198512
607.266904997191,72.76600445842324
609.3976660673566,28.179488430649197
611.5284271375222,20.761074584176907
613.6591882076877,76.01970242316334
615.7899492778533,98.5932238819995
617.9207103480189,96.09034098128153
620.0514714181845,107.78407724127823
622.18223248835,117.29333940789307
624.3129935585156,94.9665597603565
626.4437546286812,69.94884467331038
628.5745156988468,50.22174748727113
630.7052767690124,40.87766296422649
632.836037839178,44.50178668466708
634.9667989093435,84.22855128886115
637.0975599795091,94.90226829293803
639.2283210496747,107.9616826662918
641.3590821198403,102.3176616598307
643.4898431900059,97.37788359478175
645.6206042601715,87.5786785758257
647.7513653303371,92.00613026163323
649.8821264005027,101.38512747905193
652.0128874706681,104.88620192749316
654.1436485408337,101.21456062453807
656.2744096109993,89.30171954532821
658.4051706811649,97.01252661254931
660.5359317513305,91.19394256047744
662.6666928214961,100.9941848683979
664.7974538916617,103.28464437464889
666.9282149618273,117.42666239461118
669.0589760319929,159.86974595511242
671.1897371021585,190.96614470819316
673.320498172324,192.99193646643087
675.4512592424896,146.26406867719493
677.5820203126552,117.87038917173321
679.7127813828208,142.2428389908071
681.8435424529864,183.54324324999834
683.9743035231519,196.55956044882763
686.1050645933175,222.6400744191951
688.2358256634831,256.5814727741267
690.3665867336487,248.07150236697868
692.4973478038143,217.99994719969888
694.6281088739798,142.04647403513223
696.7588699441454,72.9041112364212
698.889631014311,31.419012611262488
701.0203920844766,44.850189351029606
703.1511531546422,42.62660432282025
705.2819142248078,22.53667136306493
707.4126752949734,12.539349342111986
709.543436365139,48.381536005154416
711.6741974353046,87.59218318589326
713.80495850547,130.74965025000088
715.9357195756356,142.68516343264636
718.0664806458012,165.05922455199982
720.1972417159668,156.78270763319645
722.3280027861324,155.23425257553103
724.458763856298,136.96700465334908
726.5895249264636,126.79006220791877
728.7202859966292,114.20315740418661
730.8510470667948,92.65160863967233
732.9818081369604,99.00609837390861
735.112569207126,132.0847175697632
737.2433302772915,155.71432189950397
739.3740913474571,179.9833058350708
741.5048524176227,170.6653465606653
743.6356134877882,151.00215879166925
745.7663745579538,140.03721607193052
747.8971356281194,134.12131073776536
750.027896698285,113.71430843071984
752.1586577684506,82.03643581258088
754.2894188386161,32.92089671392243
756.4201799087817,16.278236690316813
758.5509409789473,63.1288260321415
760.6817020491129,96.05657229062075
762.8124631192785,132.02130709362183
764.9432241894441,169.1649322650072
767.0739852596097,208.75984673766672
769.2047463297753,218.8037055813851
771.3355073999409,177.79357625977138
773.4662684701063,120.28573207261867
775.5970295402719,62.56533037923814
777.7277906104375,35.471014060784206
779.8585516806031,33.05412568771179
781.9893127507687,25.65714652757548
784.1200738209343,9.964763987161923
786.2508348910999,42.40706260722021
788.3815959612655,67.53605540066287
790.5123570314311,80.94377543850842
792.6431181015967,68.17810606408548
794.7738791717622,75.26454634404301
796.9046402419278,100.02389545023911
799.0354013120934,121.18098766460837
801.166162382259,151.08565678617805
803.2969234524245,141.70697554007472
805.4276845225901,114.17621337886708
807.5584455927557,59.66250957951099
809.6892066629213,4.159399301374225
811.8199677330869,50.71711951814577
813.9507288032524,77.49601388989203
816.081489873418,86.03862123005177
818.2122509435836,70.2267903756741
820.3430120137492,46.379079526036705
822.4737730839148,26.643752045595342
824.6045341540804,52.27255409244319
826.735295224246,103.11690780947852
828.8660562944116,143.04230912180182
830.9968173645772,182.10584803222866
833.1275784347428,212.66554523314952
835.2583395049082,230.15666949472146
837.3891005750738,238.98615377681708
839.5198616452394,235.55929942161657
841.650622715405,207.51857800458237
843.7813837855706,177.99221015424487
845.9121448557362,145.23370696749632
848.0429059259018,127.59023010983447
850.1736669960674,132.20321310357582
852.304428066233,128.91485407119114
854.4351891363985,130.02559013651825
856.5659502065641,119.17261455315257
858.6967112767297,103.08415350182102
860.8274723468953,92.9511432913245
862.9582334170609,102.5504021777027
865.0889944872264,105.9713279311962
867.219755557392,108.03846737861272
869.3505166275576,97.26132060326869
871.4812776977232,80.1764770849738
873.6120387678887,62.365205363147915
875.7427998380543,51.44679153342675
877.8735609082199,55.47582639147896
880.0043219783855,61.59944631717848
882.1350830485511,75.45239959092889
884.2658441187167,87.15624903245816
886.3966051888823,105.01424833602456
888.5273662590479,113.42840184862938
890.6581273292135,89.8335567581839
892.7888883993791,77.41339329260197
894.9196494695445,49.2010813651081
897.0504105397101,24.4595622272801
899.1811716098757,13.354295645347827
901.3119326800413,21.040731642260273
903.4426937502069,38.082390257393605
905.5734548203725,57.08972734977893
907.7042158905381,71.97571444990365
909.8349769607037,92.0776878388339
911.9657380308693,109.67996085391498
914.0964991010349,115.1837609208311
916.2272601712004,100.28348280375855
918.358021241366,78.201814788954
920.4887823115316,78.77319547223206
922.6195433816972,110.53646711204433
924.7503044518627,160.9197819515314
926.8810655220283,190.870480391544
929.0118265921939,196.40910816093898
931.1425876623595,205.93536414340687
933.273348732525,187.38017361505314
935.4041098026906,161.44144637203198
937.5348708728562,147.15086071955207
939.6656319430218,139.23748104671606
941.7963930131874,142.05250251068125
943.927154083353,131.4791279472518
946.0579151535186,105.69450019299282
948.1886762236842,79.9485363459609
950.3194372938498,59.91415994541726
952.4501983640154,36.87849982165196
954.5809594341808,48.82580673126846
956.7117205043464,70.12549873023336
958.842481574512,82.87057267215768
960.9732426446776,93.43525171662321
963.1040037148432,99.4532782691204
965.2347647850088,98.48470209430857
967.3655258551744,85.15147935632993
969.49628692534,65.48854249856622
971.6270479955056,45.89388142966893
973.7578090656712,72.47458081709901
975.8885701358367,94.16528513523006
978.0193312060023,119.31498450916266
980.1500922761679,147.3457758731479
982.2808533463335,169.1976682337775
984.4116144164991,192.34993050453548
986.5423754866646,197.42821032621364
988.6731365568302,192.04667679836976
990.8038976269958,165.04628760520637
992.9346586971614,126.21379542471598
995.065419767327,103.62228315724826
997.1961808374925,116.99022304368917
999.3269419076581,141.8378320862379
1001.4577029778237,161.1513824577543
1003.5884640479893,154.14942506147213
1005.7192251181549,147.31464410921234
1007.8499861883205,151.44508222754843
1009.9807472584861,149.29370631629476
1012.1115083286517,130.1878192272581
1014.2422693988173,118.43583673654196
1016.3730304689827,89.73185383892786
1018.5037915391483,64.32199771469017
1020.6345526093139,53.230220229756995
1022.7653136794795,40.8821094842988
1024.896074749645,53.585699018560604
1027.0268358198107,68.81076718370703
1029.1575968899763,85.29998615067163
1031.2883579601419,99.44669210628346
1033.4191190303075,107.38054682213287
1035.549880100473,90.79996919735459
1037.6806411706386,70.59666500512284
1039.8114022408042,70.62895415413948
1041.9421633109698,73.86604352620088
1044.0729243811354,82.95310043559893
1046.203685451301,75.92871877259871
1048.3344465214666,97.04563542078705
1050.4652075916322,102.29869922141422
1052.5959686617978,97.46167100236667
1054.7267297319634,92.24063098913823
1056.857490802129,77.43702850940504
1058.9882518722945,62.381102541819814
1061.11901294246,44.03121190521956
1063.2497740126255,35.333080998455
1065.380535082791,42.378156999934795
1067.5112961529567,64.89474098185131
1069.6420572231223,79.28435738583542
1071.7728182932879,94.90385795287231
1073.9035793634534,101.93160813995705
1076.034340433619,108.01139150922485
1078.1651015037846,123.55172334383907
1080.2958625739502,125.84816954618476
1082.4266236441158,105.0960680552251
1084.5573847142814,84.07747700614192
1086.688145784447,66.92439984604118
1088.8189068546126,71.57956643246969
1090.9496679247782,79.66733696709667
1093.0804289949438,90.01328893555338
1095.2111900651093,95.25581304144148
1097.341951135275,78.48767647831183
1099.4727122054405,52.447243383746596
1101.6034732756061,39.41611260247481
1103.7342343457717,76.82284717806813
1105.8649954159373,132.93476040698144
1107.995756486103,168.81452882116184
1110.1265175562685,199.97225448693837
1112.257278626434,212.16657516789434
1114.3880396965997,213.3536129475306
1116.5188007667653,213.82180141485102
1118.6495618369308,225.26890297873288
1120.7803229070964,249.9634024844975
1122.9110839772618,274.62673797161733
1125.0418450474274,309.5365875547289
1127.172606117593,354.12631650170977
1129.3033671877586,393.51829986109146
1131.4341282579242,438.31171950502403
1133.5648893280897,469.8560691053393
1135.6956503982553,493.1518993951582
1137.826411468421,505.4731397044109
1139.9571725385865,512.5061700965017
1142.087933608752,513.8331459596393
1144.2186946789177,504.82340409312116
1146.3494557490833,479.3897464587162
1148.4802168192489,427.1687216695929
1150.6109778894145,361.36029462563914
1152.74173895958,292.08013828897003
1154.8725000297457,221.67821109143208
1157.0032610999112,172.33923103322329
1159.1340221700768,109.54080008324597
1161.2647832402424,56.05426748578157
1163.395544310408,22.28311302812589
1165.5263053805736,53.739883781962575
1167.6570664507392,75.48224933472112
1169.7878275209048,78.67326236766168
1171.9185885910704,83.4445120292212
1174.049349661236,69.08688832444777
1176.1801107314016,50.92478263864358
1178.3108718015671,20.69592171356986
1180.4416328717327,32.95827807544473
1182.572393941898,75.26394757805436
1184.7031550120637,106.78661222211853
1186.8339160822293,115.2469310392489
1188.9646771523949,107.14769732176138
1191.0954382225605,86.84873817965696
1193.226199292726,86.12996231458742
1195.3569603628916,102.68511449297601
1197.4877214330572,117.93089909344788
1199.6184825032228,125.79566093154419
1201.7492435733884,131.50123647470102
1203.880004643554,117.86663103043658
1206.0107657137196,96.28650172220159
1208.1415267838852,70.50324679792787
1210.2722878540508,43.73906179354959
1212.4030489242164,24.51274674710315
1214.533809994382,8.129994700229057
1216.6645710645475,20.663608615353624
