Timestamp_002	Field_002	Motor_position_002	Cernox_T_002	RuO2_T_002	S1_X_002	S1_Y_002	S2_X_002	S2_Y_002
1.299243720E-1	-3.500046904E+1	-1.768995000E+3	1.706000000E+0	1.235800000E+0	9.064367972E-3	-3.853568109E-3	5.174165126E-3	-2.863332443E-2
1.736215640E-1	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.063257836E-3	-3.853145754E-3	5.176766776E-3	-2.863640152E-2
2.253041000E-1	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.065337479E-3	-3.853043541E-3	5.179644562E-3	-2.863820829E-2
2.690971700E-1	-3.500028875E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.069133550E-3	-3.847999265E-3	5.181652028E-3	-2.863770164E-2
3.228627970E-1	-3.500028875E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.074203670E-3	-3.845170373E-3	5.180075299E-3	-2.863796428E-2
3.689589970E-1	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.079460055E-3	-3.839495359E-3	5.177560262E-3	-2.863838337E-2
4.205390430E-1	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.083234705E-3	-3.835304640E-3	5.174935330E-3	-2.863803320E-2
4.641571720E-1	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.087632410E-3	-3.831678303E-3	5.172177218E-3	-2.863893285E-2
5.197753370E-1	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.089385159E-3	-3.830810310E-3	5.170825403E-3	-2.863818221E-2
5.627698040E-1	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.096194990E-3	-3.834213829E-3	5.170790013E-3	-2.863629162E-2
6.257569510E-1	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.102967568E-3	-3.838505130E-3	5.172547419E-3	-2.863614820E-2
6.679395600E-1	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.110825136E-3	-3.841719357E-3	5.173369777E-3	-2.863596752E-2
7.182330800E-1	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235800000E+0	9.119825438E-3	-3.844046732E-3	5.177038256E-3	-2.863431908E-2
7.631903600E-1	-3.500046904E+1	-1.768995000E+3	1.705800000E+0	1.235700000E+0	9.131110273E-3	-3.846206237E-3	5.176052917E-3	-2.863500826E-2
8.234834940E-1	-3.500046904E+1	-1.768995000E+3	1.705800000E+0	1.235700000E+0	9.132298641E-3	-3.844878403E-3	5.177830812E-3	-2.863698266E-2
8.697166900E-1	-3.500046904E+1	-1.768995000E+3	1.705800000E+0	1.235700000E+0	9.132917039E-3	-3.847843036E-3	5.178064574E-3	-2.863771096E-2
9.242939590E-1	-3.500046904E+1	-1.768995000E+3	1.705800000E+0	1.235700000E+0	9.129299782E-3	-3.854453564E-3	5.177518353E-3	-2.863758802E-2
9.706322070E-1	-3.500037890E+1	-1.768995000E+3	1.705800000E+0	1.235700000E+0	9.126427583E-3	-3.863911144E-3	5.174090620E-3	-2.863859571E-2
1.025117599E+0	-3.500037890E+1	-1.768995000E+3	1.705800000E+0	1.235700000E+0	9.115525521E-3	-3.879003227E-3	5.175842438E-3	-2.864057198E-2
1.122633429E+0	-3.500046904E+1	-1.768995000E+3	1.705800000E+0	1.235700000E+0	9.111126885E-3	-3.881867742E-3	5.176207051E-3	-2.864175104E-2
1.167235071E+0	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235700000E+0	9.108481929E-3	-3.886246588E-3	5.175370723E-3	-2.864330076E-2
1.220437110E+0	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235700000E+0	9.107409976E-3	-3.885259619E-3	5.175337195E-3	-2.864391543E-2
1.266365493E+0	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235700000E+0	9.106135927E-3	-3.884666134E-3	5.173346959E-3	-2.864710055E-2
1.322387903E+0	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235700000E+0	9.103947319E-3	-3.888773499E-3	5.172027275E-3	-2.864991501E-2
1.373855952E+0	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235700000E+0	9.103176184E-3	-3.891746281E-3	5.171942990E-3	-2.865049243E-2
1.424515137E+0	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235700000E+0	9.101385251E-3	-3.895274596E-3	5.171445198E-3	-2.865093388E-2
1.470553261E+0	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235700000E+0	9.099647403E-3	-3.895996371E-3	5.171266850E-3	-2.865241468E-2
1.520741173E+0	-3.500046904E+1	-1.768995000E+3	1.705900000E+0	1.235700000E+0	9.094957262E-3	-3.893711837E-3	5.172686651E-3	-2.865374647E-2
1.561335638E+0	-3.500046904E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.089990519E-3	-3.892953973E-3	5.174172576E-3	-2.865308523E-2
1.623020560E+0	-3.500046904E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.087530896E-3	-3.891763976E-3	5.174610298E-3	-2.865013853E-2
1.668439728E+0	-3.500046904E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.083681740E-3	-3.889797255E-3	5.174380727E-3	-2.864394151E-2
1.723017320E+0	-3.500037890E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.077747352E-3	-3.890576540E-3	5.171660799E-3	-2.864167094E-2
1.765604574E+0	-3.500037890E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.073010646E-3	-3.890368622E-3	5.168178584E-3	-2.863953076E-2
1.819014918E+0	-3.500037890E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.068575688E-3	-3.894083668E-3	5.167695228E-3	-2.863804065E-2
1.861283197E+0	-3.500037890E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.061915800E-3	-3.897720249E-3	5.168997217E-3	-2.863628045E-2
1.925470945E+0	-3.500046904E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.059274569E-3	-3.895769594E-3	5.169456825E-3	-2.863623574E-2
1.967178093E+0	-3.500046904E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.057098068E-3	-3.893513233E-3	5.164477974E-3	-2.863518894E-2
2.026797415E+0	-3.500046904E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.052655660E-3	-3.889883403E-3	5.161954090E-3	-2.863433957E-2
2.067673583E+0	-3.500037890E+1	-1.768995000E+3	1.706000000E+0	1.235700000E+0	9.052913636E-3	-3.889821935E-3	5.160208326E-3	-2.863067947E-2
