Timestamp_002	Field_002	Motor_position_002	Cernox_T_002	RuO2_T_002	S1_X_002	S1_Y_002	S2_X_002	S2_Y_002
1.177772540E-1	3.500054116E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.006116625E-2	7.295824471E-4	8.935084567E-3	-2.405675314E-2
1.665982560E-1	3.500054116E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.006647945E-2	7.281916332E-4	8.935032412E-3	-2.406015433E-2
2.117564820E-1	3.500054116E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.007762831E-2	7.270355127E-4	8.934020065E-3	-2.406377159E-2
2.633455270E-1	3.500053214E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.007666998E-2	7.279528072E-4	8.933144622E-3	-2.406479232E-2
3.020819520E-1	3.500053214E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.008311007E-2	7.286035107E-4	8.932329714E-3	-2.406435832E-2
3.553467940E-1	3.500053214E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.008209027E-2	7.277111290E-4	8.931519464E-3	-2.406171896E-2
3.971855250E-1	3.500053214E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.008806285E-2	7.326570922E-4	8.930884302E-3	-2.406062558E-2
4.546918720E-1	3.500053214E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.009279769E-2	7.323586615E-4	8.931615390E-3	-2.405658737E-2
4.981179900E-1	3.500053214E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.010207366E-2	7.369713858E-4	8.928149007E-3	-2.405009605E-2
5.576253990E-1	3.500052313E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.011050772E-2	7.417700836E-4	8.926666342E-3	-2.404565178E-2
6.030630730E-1	3.500053214E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.011638436E-2	7.480676868E-4	8.923403919E-3	-2.403870598E-2
6.677347660E-1	3.500054116E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.011434943E-2	7.492316072E-4	8.921580389E-3	-2.403512970E-2
7.134551720E-1	3.500053214E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.011594199E-2	7.536126650E-4	8.919957094E-3	-2.403331362E-2
7.661790640E-1	3.500053214E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.011453290E-2	7.530666189E-4	8.920656517E-3	-2.403084747E-2
8.085002470E-1	3.500054116E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.012331620E-2	7.550640148E-4	8.921741508E-3	-2.402955852E-2
8.646055930E-1	3.500054116E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.013705321E-2	7.512856973E-4	8.923507296E-3	-2.402918600E-2
9.127526280E-1	3.500054116E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.014796924E-2	7.428773097E-4	8.925991133E-3	-2.402873896E-2
9.628861980E-1	3.500055017E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.015379932E-2	7.424903451E-4	8.927743882E-3	-2.402852662E-2
1.005504045E+0	3.500054116E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.015444752E-2	7.430517580E-4	8.929470554E-3	-2.403004095E-2
1.064302732E+0	3.500054116E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.015007589E-2	7.462732028E-4	8.929799311E-3	-2.403136715E-2
1.118114232E+0	3.500053214E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.014760788E-2	7.509078132E-4	8.930406533E-3	-2.403362468E-2
1.163785849E+0	3.500055017E+1	-9.949950000E+2	1.726200000E+0	1.254600000E+0	1.014549471E-2	7.485619863E-4	8.931904100E-3	-2.403621934E-2
1.205512526E+0	3.500055017E+1	-9.949950000E+2	1.726100000E+0	1.254500000E+0	1.014697831E-2	7.487265975E-4	8.933678269E-3	-2.403810434E-2
1.270789087E+0	3.500055919E+1	-9.949950000E+2	1.726100000E+0	1.254500000E+0	1.015114970E-2	7.505065296E-4	8.934110403E-3	-2.403986640E-2
1.318734218E+0	3.500055017E+1	-9.949950000E+2	1.726100000E+0	1.254500000E+0	1.015057694E-2	7.448021206E-4	8.934943005E-3	-2.403931506E-2
1.363151543E+0	3.500057722E+1	-9.949950000E+2	1.726100000E+0	1.254500000E+0	1.015153062E-2	7.431870909E-4	8.936145343E-3	-2.404063754E-2
1.404722819E+0	3.500055919E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.015407872E-2	7.350083324E-4	8.938272484E-3	-2.404383756E-2
1.473298648E+0	3.500055919E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.014678180E-2	7.264885935E-4	8.939341642E-3	-2.404407412E-2
1.515584986E+0	3.500056820E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.014337409E-2	7.234637160E-4	8.939279243E-3	-2.404524945E-2
1.572233801E+0	3.500056820E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.014296059E-2	7.217095699E-4	8.938758634E-3	-2.404697985E-2
1.614269167E+0	3.500056820E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.014010329E-2	7.282763836E-4	8.936873637E-3	-2.404934168E-2
1.670449152E+0	3.500055919E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.014083158E-2	7.343242760E-4	8.936103433E-3	-2.405076847E-2
1.715242928E+0	3.500055919E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.014016010E-2	7.334606489E-4	8.935376070E-3	-2.405242808E-2
1.765480773E+0	3.500055017E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.014560554E-2	7.352427929E-4	8.934383281E-3	-2.405365370E-2
1.810923862E+0	3.500054116E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.015603077E-2	7.263246807E-4	8.933897130E-3	-2.405453287E-2
1.863427087E+0	3.500053214E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.016143989E-2	7.229051553E-4	8.933371864E-3	-2.405308001E-2
1.906141529E+0	3.500053214E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.017195266E-2	7.226387388E-4	8.932703175E-3	-2.405070513E-2
1.966052319E+0	3.500053214E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.017242018E-2	7.149630692E-4	8.932401426E-3	-2.404917590E-2
2.008520088E+0	3.500053214E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.015806105E-2	7.117053028E-4	8.932279423E-3	-2.404930629E-2
2.069072666E+0	3.500053214E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.014944632E-2	7.153240149E-4	8.930883370E-3	-2.405024692E-2
2.113318357E+0	3.500053214E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.013484132E-2	7.188009331E-4	8.930033073E-3	-2.405137010E-2
2.159868914E+0	3.500053214E+1	-9.949950000E+2	1.726100000E+0	1.254400000E+0	1.012283191E-2	7.258449914E-4	8.930262178E-3	-2.405223995E-2
2.202532272E+0	3.500051412E+1	-9.949950000E+2	1.726100000E+0	1.254300000E+0	1.011269819E-2	7.220672560E-4	8.931751363E-3	-2.405351587E-2
2.259878808E+0	3.500054116E+1	-9.949950000E+2	1.726000000E+0	1.254300000E+0	1.009823941E-2	7.214884972E-4	8.931470104E-3	-2.405592613E-2
2.305387875E+0	3.500055017E+1	-9.949950000E+2	1.726000000E+0	1.254300000E+0	1.008927543E-2	7.239115075E-4	8.930697106E-3	-2.405660413E-2
2.365785496E+0	3.500055919E+1	-9.949950000E+2	1.726000000E+0	1.254300000E+0	1.008390915E-2	7.193660713E-4	8.929827251E-3	-2.405549213E-2
2.410913250E+0	3.500056820E+1	-9.949950000E+2	1.726000000E+0	1.254200000E+0	1.007406693E-2	7.176236832E-4	8.927603252E-3	-2.405431680E-2
