Timestamp_004	Field_004	Motor_position_004	Cernox_T_004	RuO2_T_004	S1_X_004	S1_Y_004	S2_X_004	S2_Y_004
1.194867840E-1	-3.500037890E+1	-3.956985000E+3	1.709600000E+0	1.240200000E+0	8.857868612E-3	5.690336693E-4	1.811462105E-3	-2.408108115E-2
1.633407550E-1	-3.500037890E+1	-3.956985000E+3	1.709600000E+0	1.240200000E+0	8.855052292E-3	5.698206369E-4	1.811232301E-3	-2.407984994E-2
2.068536120E-1	-3.500037890E+1	-3.956985000E+3	1.709600000E+0	1.240200000E+0	8.855395950E-3	5.747390096E-4	1.812404254E-3	-2.407757193E-2
2.503110640E-1	-3.500037890E+1	-3.956985000E+3	1.709600000E+0	1.240100000E+0	8.861043491E-3	5.782053922E-4	1.814019168E-3	-2.407547645E-2
3.021124460E-1	-3.500037890E+1	-3.956985000E+3	1.709600000E+0	1.240100000E+0	8.868021891E-3	5.830012960E-4	1.817146898E-3	-2.407524362E-2
3.444881280E-1	-3.500037890E+1	-3.956985000E+3	1.709600000E+0	1.240100000E+0	8.878609165E-3	5.847766297E-4	1.820066362E-3	-2.407379635E-2
3.988662660E-1	-3.500037890E+1	-3.956985000E+3	1.709600000E+0	1.240100000E+0	8.880137466E-3	5.866846186E-4	1.819804893E-3	-2.407254837E-2
4.381382150E-1	-3.500037890E+1	-3.956985000E+3	1.709600000E+0	1.240100000E+0	8.884655312E-3	5.942790303E-4	1.819131197E-3	-2.407118678E-2
4.947942130E-1	-3.500037890E+1	-3.956985000E+3	1.709500000E+0	1.240100000E+0	8.887386881E-3	5.983546143E-4	1.818366931E-3	-2.406820096E-2
5.388075500E-1	-3.500046904E+1	-3.956985000E+3	1.709500000E+0	1.240100000E+0	8.889029734E-3	6.069513038E-4	1.817148179E-3	-2.406780422E-2
5.915327560E-1	-3.500037890E+1	-3.956985000E+3	1.709500000E+0	1.240100000E+0	8.890361525E-3	6.113356212E-4	1.816391363E-3	-2.406806313E-2
6.332022280E-1	-3.500037890E+1	-3.956985000E+3	1.709500000E+0	1.240000000E+0	8.892067708E-3	6.145712687E-4	1.817116165E-3	-2.406521887E-2
6.928117140E-1	-3.500046904E+1	-3.956985000E+3	1.709500000E+0	1.240000000E+0	8.895759471E-3	6.127477973E-4	1.816441654E-3	-2.406589314E-2
7.342730660E-1	-3.500046904E+1	-3.956985000E+3	1.709500000E+0	1.240000000E+0	8.903094567E-3	6.078491570E-4	1.818096614E-3	-2.406768315E-2
7.976290040E-1	-3.500046904E+1	-3.956985000E+3	1.709500000E+0	1.240000000E+0	8.906605654E-3	6.054334808E-4	1.814700547E-3	-2.407198213E-2
8.425164640E-1	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.913123980E-3	6.034016842E-4	1.811278984E-3	-2.407644317E-2
9.016591580E-1	-3.500037890E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.916309103E-3	6.029761280E-4	1.808764413E-3	-2.407791466E-2
9.465082430E-1	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.917393163E-3	6.027684431E-4	1.804611878E-3	-2.407775447E-2
1.002689340E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.919538930E-3	5.993067170E-4	1.801610226E-3	-2.407658659E-2
1.044144432E+0	-3.500037890E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.914159611E-3	5.898989038E-4	1.797096105E-3	-2.407312766E-2
1.114198725E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.911044337E-3	5.878243246E-4	1.796164434E-3	-2.407054417E-2
1.159074980E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.913625032E-3	5.865453277E-4	1.796415076E-3	-2.406756580E-2
1.201418681E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.913197555E-3	5.835766788E-4	1.801640377E-3	-2.406808548E-2
1.245547647E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.916362189E-3	5.816685152E-4	1.807390712E-3	-2.407069691E-2
1.305302489E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.918195963E-3	5.779280909E-4	1.810782240E-3	-2.407255210E-2
1.349876447E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.921929635E-3	5.768411793E-4	1.815335709E-3	-2.407412045E-2
1.405939617E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.240000000E+0	8.924032561E-3	5.748444819E-4	1.815900789E-3	-2.407624386E-2
1.448341400E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.239900000E+0	8.922124282E-3	5.670105456E-4	1.816906384E-3	-2.407847159E-2
1.503430681E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.239900000E+0	8.918559179E-3	5.640032468E-4	1.816474716E-3	-2.407939918E-2
1.541750800E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.239900000E+0	8.910084143E-3	5.593890674E-4	1.817382756E-3	-2.407960035E-2
1.603758333E+0	-3.500046904E+1	-3.956985000E+3	1.709600000E+0	1.239900000E+0	8.900469169E-3	5.550272181E-4	1.819225377E-3	-2.408102713E-2
1.646959979E+0	-3.500046904E+1	-3.956985000E+3	1.709500000E+0	1.239900000E+0	8.897172287E-3	5.508260219E-4	1.820427598E-3	-2.408299968E-2
1.702594328E+0	-3.500046904E+1	-3.956985000E+3	1.709500000E+0	1.239900000E+0	8.893201128E-3	5.437111249E-4	1.821115031E-3	-2.408492938E-2
1.748092316E+0	-3.500046904E+1	-3.956985000E+3	1.709500000E+0	1.239900000E+0	8.887609467E-3	5.416037166E-4	1.822679653E-3	-2.408616804E-2
