Timestamp_003	Field_003	Motor_position_003	Cernox_T_003	RuO2_T_003	S1_X_003	S1_Y_003	S2_X_003	S2_Y_003
1.130206010E-1	3.500034284E+1	1.440000000E+2	1.747000000E+0	1.274400000E+0	7.040369790E-3	1.150762546E-3	1.329897623E-2	-2.573995292E-2
1.545027360E-1	3.500033383E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.050711662E-3	1.149143907E-3	1.329822280E-2	-2.574129775E-2
2.077347440E-1	3.500033383E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.052689791E-3	1.142947352E-3	1.329979207E-2	-2.574092522E-2
2.493634060E-1	3.500033383E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.062475663E-3	1.140436507E-3	1.329887565E-2	-2.573888935E-2
3.030306840E-1	3.500031580E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.067409344E-3	1.134252758E-3	1.329686399E-2	-2.573879063E-2
3.453590500E-1	3.500031580E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.071211934E-3	1.130179269E-3	1.329538878E-2	-2.573768608E-2
4.078241820E-1	3.500035185E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.075145841E-3	1.126726158E-3	1.329477131E-2	-2.573736943E-2
4.514016010E-1	3.500033383E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.072957698E-3	1.124151168E-3	1.329552848E-2	-2.573914826E-2
5.076054820E-1	3.500034284E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.071272470E-3	1.123468974E-3	1.329510938E-2	-2.574237250E-2
5.494471750E-1	3.500034284E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.071966771E-3	1.117680455E-3	1.329535712E-2	-2.574908175E-2
6.118275850E-1	3.500033383E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.068373263E-3	1.111286460E-3	1.329610404E-2	-2.575118840E-2
6.525598510E-1	3.500033383E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.066884078E-3	1.103314455E-3	1.329764165E-2	-2.575388923E-2
7.045631080E-1	3.500033383E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.063120604E-3	1.093650470E-3	1.329934876E-2	-2.575387061E-2
7.494749150E-1	3.500036087E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.063072175E-3	1.085992553E-3	1.329786982E-2	-2.575472556E-2
8.093631010E-1	3.500034284E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.068299688E-3	1.080927905E-3	1.329262555E-2	-2.575331368E-2
8.576977280E-1	3.500035185E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.071590517E-3	1.071575214E-3	1.328884251E-2	-2.575047687E-2
9.061395330E-1	3.500036087E+1	1.440000000E+2	1.747100000E+0	1.274300000E+0	7.074795663E-3	1.068711281E-3	1.328751445E-2	-2.574971318E-2
