Timestamp_002	Field_002	Motor_position_002	Cernox_T_002	RuO2_T_002	S1_X_002	S1_Y_002	S2_X_002	S2_Y_002
1.156309430E-1	3.500041496E+1	-5.390100000E+2	1.738500000E+0	1.267400000E+0	7.843098603E-3	9.995611617E-4	1.159020420E-2	-2.390528284E-2
1.637451440E-1	3.500044200E+1	-5.390100000E+2	1.738500000E+0	1.267400000E+0	7.850094698E-3	9.963203920E-4	1.159195695E-2	-2.390470915E-2
2.070355820E-1	3.500044200E+1	-5.390100000E+2	1.738500000E+0	1.267400000E+0	7.848800160E-3	9.989317041E-4	1.159609668E-2	-2.390680090E-2
2.665817560E-1	3.500044200E+1	-5.390100000E+2	1.738500000E+0	1.267400000E+0	7.855615579E-3	1.000773977E-3	1.159975212E-2	-2.390714548E-2
3.088538190E-1	3.500045101E+1	-5.390100000E+2	1.738500000E+0	1.267400000E+0	7.863751613E-3	9.983718628E-4	1.160237752E-2	-2.390859090E-2
3.648313580E-1	3.500045101E+1	-5.390100000E+2	1.738500000E+0	1.267400000E+0	7.866824977E-3	1.001244760E-3	1.160288882E-2	-2.390947193E-2
4.147013980E-1	3.500044200E+1	-5.390100000E+2	1.738600000E+0	1.267300000E+0	7.870508358E-3	1.000221935E-3	1.160580572E-2	-2.391231991E-2
4.746306850E-1	3.500043298E+1	-5.390100000E+2	1.738600000E+0	1.267300000E+0	7.872292772E-3	9.983112104E-4	1.160722505E-2	-2.391395345E-2
5.165984070E-1	3.500043298E+1	-5.390100000E+2	1.738600000E+0	1.267300000E+0	7.874751463E-3	1.000434626E-3	1.160854194E-2	-2.391639538E-2
5.737788510E-1	3.500042397E+1	-5.390100000E+2	1.738600000E+0	1.267300000E+0	7.882367820E-3	1.001528348E-3	1.160756033E-2	-2.391693369E-2
6.153571570E-1	3.500042397E+1	-5.390100000E+2	1.738500000E+0	1.267300000E+0	7.880217396E-3	1.001591561E-3	1.160692517E-2	-2.392059006E-2
