Timestamp_003	Field_003	Motor_position_003	Cernox_T_003	RuO2_T_003	S1_X_003	S1_Y_003	S2_X_003	S2_Y_003
1.189714510E-1	3.500032481E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.818336599E-3	5.454217317E-4	1.465599867E-3	-2.408995293E-2
1.778535160E-1	3.500032481E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.816043682E-3	5.331099383E-4	1.463988912E-3	-2.408765443E-2
2.161712180E-1	3.500033383E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.818025537E-3	5.252563278E-4	1.463850727E-3	-2.408557944E-2
2.593717730E-1	3.500033383E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.816150785E-3	5.221957108E-4	1.466089394E-3	-2.408553474E-2
3.007354480E-1	3.500033383E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.816253230E-3	5.227019428E-4	1.466056681E-3	-2.408587746E-2
3.431786750E-1	3.500032481E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.818287238E-3	5.199161242E-4	1.467276714E-3	-2.408552915E-2
3.845486870E-1	3.500030678E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.822690532E-3	5.198832951E-4	1.462626038E-3	-2.408233285E-2
4.329893050E-1	3.500029777E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.827064022E-3	5.140088615E-4	1.461957698E-3	-2.407796495E-2
4.897715470E-1	3.500030678E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.826325484E-3	5.129660713E-4	1.464562840E-3	-2.407616749E-2
5.315210610E-1	3.500030678E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.828555070E-3	5.121864379E-4	1.468387782E-3	-2.407341078E-2
5.908359980E-1	3.500030678E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.829878479E-3	5.085819867E-4	1.470025512E-3	-2.407507785E-2
6.341960230E-1	3.500031580E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.830027491E-3	5.075553781E-4	1.468844828E-3	-2.407833189E-2
6.885003970E-1	3.500031580E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.834687829E-3	5.029714666E-4	1.467047026E-3	-2.407930419E-2
7.293145180E-1	3.500031580E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.837252691E-3	4.988758010E-4	1.463018940E-3	-2.407896705E-2
7.858917930E-1	3.500031580E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.840468548E-3	4.985175328E-4	1.461224630E-3	-2.407488786E-2
8.297701560E-1	3.500031580E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.849294692E-3	4.933292512E-4	1.459602965E-3	-2.407212369E-2
8.870538040E-1	3.500034284E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.851812057E-3	4.919185303E-4	1.458491082E-3	-2.407252044E-2
9.294826990E-1	3.500034284E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.854810916E-3	4.975393531E-4	1.456251601E-3	-2.407290973E-2
9.917285360E-1	3.500034284E+1	-3.729015000E+3	1.708900000E+0	1.239500000E+0	7.857958786E-3	5.032202462E-4	1.452436554E-3	-2.407112345E-2
1.036637755E+0	3.500035185E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.858794183E-3	5.179696018E-4	1.450793119E-3	-2.406769246E-2
1.103085592E+0	3.500035185E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.861122489E-3	5.322284997E-4	1.451294520E-3	-2.406574786E-2
1.148561593E+0	3.500034284E+1	-3.729015000E+3	1.708900000E+0	1.239400000E+0	7.861330174E-3	5.414320040E-4	1.451571239E-3	-2.406511456E-2
