Timestamp_001	Field_001	Motor_position_001	Cernox_T_001	RuO2_T_001	S1_X_001	S1_Y_001	S2_X_001	S2_Y_001
1.374242750E-1	-3.500037890E+1	-3.046005000E+3	1.709400000E+0	1.240100000E+0	7.204139140E-3	6.302648107E-4	2.688113367E-3	-2.395870723E-2
1.779863410E-1	-3.500037890E+1	-3.046005000E+3	1.709400000E+0	1.240100000E+0	7.205908187E-3	6.358155515E-4	2.691208152E-3	-2.395894006E-2
2.184140510E-1	-3.500037890E+1	-3.046005000E+3	1.709400000E+0	1.240100000E+0	7.209759206E-3	6.361315027E-4	2.695419127E-3	-2.395957708E-2
2.657770500E-1	-3.500037890E+1	-3.046005000E+3	1.709400000E+0	1.240100000E+0	7.208073512E-3	6.407984183E-4	2.700837096E-3	-2.396064438E-2
3.089050900E-1	-3.500028875E+1	-3.046005000E+3	1.709400000E+0	1.240100000E+0	7.207790390E-3	6.512986147E-4	2.703095553E-3	-2.395931259E-2
3.666683610E-1	-3.500028875E+1	-3.046005000E+3	1.709400000E+0	1.240100000E+0	7.208607625E-3	6.534385029E-4	2.705581719E-3	-2.395867743E-2
4.126906200E-1	-3.500028875E+1	-3.046005000E+3	1.709400000E+0	1.240100000E+0	7.209025323E-3	6.643196684E-4	2.707606181E-3	-2.395837754E-2
4.688296660E-1	-3.500028875E+1	-3.046005000E+3	1.709400000E+0	1.240100000E+0	7.211681921E-3	6.726416759E-4	2.707004780E-3	-2.395799570E-2
5.134073120E-1	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.240100000E+0	7.215812802E-3	6.789229810E-4	2.704945160E-3	-2.395985834E-2
5.691824910E-1	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.240100000E+0	7.217783947E-3	6.773457280E-4	2.702656435E-3	-2.396116406E-2
6.116543290E-1	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.240100000E+0	7.213843986E-3	6.614055601E-4	2.698779339E-3	-2.396316640E-2
6.694136450E-1	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.240100000E+0	7.206209935E-3	6.457666168E-4	2.695454052E-3	-2.396406792E-2
7.131084510E-1	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.240000000E+0	7.200294640E-3	6.301567773E-4	2.690252615E-3	-2.396432869E-2
7.673947950E-1	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.240000000E+0	7.191776298E-3	6.207835395E-4	2.684894716E-3	-2.396386303E-2
8.106372780E-1	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.240000000E+0	7.176619489E-3	6.124708452E-4	2.677749610E-3	-2.396427095E-2
8.678972900E-1	-3.500037890E+1	-3.046005000E+3	1.709300000E+0	1.240000000E+0	7.170109078E-3	6.081498577E-4	2.672804054E-3	-2.396489866E-2
9.159710090E-1	-3.500037890E+1	-3.046005000E+3	1.709300000E+0	1.239900000E+0	7.159920875E-3	6.072144606E-4	2.669447102E-3	-2.396779507E-2
9.730211580E-1	-3.500037890E+1	-3.046005000E+3	1.709300000E+0	1.239900000E+0	7.156572770E-3	6.112636183E-4	2.666869666E-3	-2.396954037E-2
1.014550670E+0	-3.500037890E+1	-3.046005000E+3	1.709300000E+0	1.239900000E+0	7.162037771E-3	6.116531440E-4	2.660975326E-3	-2.397134528E-2
1.072725108E+0	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.239900000E+0	7.169298828E-3	6.126373773E-4	2.655912191E-3	-2.397643589E-2
1.167442725E+0	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.239900000E+0	7.169195451E-3	6.113842246E-4	2.656806726E-3	-2.397885919E-2
1.208917348E+0	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.239900000E+0	7.167433854E-3	6.119119353E-4	2.660369501E-3	-2.398304455E-2
1.270007458E+0	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.239900000E+0	7.171258796E-3	6.109382375E-4	2.663126914E-3	-2.398801595E-2
1.313914258E+0	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.239800000E+0	7.165918127E-3	6.136085722E-4	2.666507382E-3	-2.399352007E-2
1.371829588E+0	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.239800000E+0	7.165845949E-3	6.209716666E-4	2.667306922E-3	-2.399588563E-2
1.415496426E+0	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.239800000E+0	7.165460382E-3	6.256764173E-4	2.669487614E-3	-2.399514429E-2
1.466244813E+0	-3.500028875E+1	-3.046005000E+3	1.709300000E+0	1.239800000E+0	7.161990739E-3	6.330521428E-4	2.669865498E-3	-2.399297245E-2
1.509449426E+0	-3.500028875E+1	-3.046005000E+3	1.709200000E+0	1.239800000E+0	7.162933704E-3	6.394712254E-4	2.670861082E-3	-2.398899756E-2
1.567496669E+0	-3.500037890E+1	-3.046005000E+3	1.709200000E+0	1.239800000E+0	7.161780260E-3	6.396305398E-4	2.670384012E-3	-2.398299426E-2
1.610982703E+0	-3.500037890E+1	-3.046005000E+3	1.709200000E+0	1.239800000E+0	7.155970670E-3	6.447032793E-4	2.669661771E-3	-2.397859469E-2
1.668614725E+0	-3.500037890E+1	-3.046005000E+3	1.709200000E+0	1.239800000E+0	7.156004664E-3	6.506594364E-4	2.671184251E-3	-2.397615835E-2
1.712153539E+0	-3.500037890E+1	-3.046005000E+3	1.709200000E+0	1.239700000E+0	7.150970399E-3	6.603751099E-4	2.672706265E-3	-2.397306077E-2
1.769905353E+0	-3.500037890E+1	-3.046005000E+3	1.709200000E+0	1.239700000E+0	7.150677498E-3	6.693308824E-4	2.674754709E-3	-2.397291549E-2
1.814030778E+0	-3.500037890E+1	-3.046005000E+3	1.709200000E+0	1.239700000E+0	7.157442626E-3	6.695649354E-4	2.675196854E-3	-2.397421561E-2
1.868265176E+0	-3.500037890E+1	-3.046005000E+3	1.709200000E+0	1.239700000E+0	7.162763737E-3	6.702840328E-4	2.674898133E-3	-2.397490852E-2
