Timestamp_003	Field_003	Motor_position_003	Cernox_T_003	RuO2_T_003	S1_X_003	S1_Y_003	S2_X_003	S2_Y_003
1.152971730E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239700000E+0	9.011368267E-3	-3.282384714E-3	3.328610910E-3	-2.403153479E-2
1.570519480E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239700000E+0	9.020116180E-3	-3.280095058E-3	3.330467735E-3	-2.402707748E-2
2.009460400E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239700000E+0	9.025135077E-3	-3.276885021E-3	3.336825641E-3	-2.402263694E-2
2.418965260E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239700000E+0	9.030231275E-3	-3.268953413E-3	3.344458761E-3	-2.401663922E-2
2.939959660E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239700000E+0	9.028849192E-3	-3.269877750E-3	3.346807556E-3	-2.401389740E-2
3.350132840E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	9.018886834E-3	-3.274381859E-3	3.346988698E-3	-2.400966734E-2
3.915889540E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	9.012928233E-3	-3.273596754E-3	3.337976057E-3	-2.400553599E-2
4.334451430E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	9.004893713E-3	-3.271242371E-3	3.327912884E-3	-2.399639972E-2
4.890746810E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	8.999503218E-3	-3.266799496E-3	3.321489319E-3	-2.399288677E-2
5.340366760E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	8.992304094E-3	-3.268397646E-3	3.314211266E-3	-2.398946881E-2
5.927107920E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	8.986789733E-3	-3.269908950E-3	3.313157009E-3	-2.398505993E-2
6.351594840E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	8.982997388E-3	-3.271796275E-3	3.311602399E-3	-2.398224548E-2
6.837040700E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	8.974886499E-3	-3.276204690E-3	3.311021952E-3	-2.398237400E-2
7.253323220E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	8.965667337E-3	-3.275843104E-3	3.309977474E-3	-2.397717722E-2
7.814541340E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	8.961125277E-3	-3.278092015E-3	3.310116706E-3	-2.397302538E-2
8.235144480E-1	-3.500073948E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	8.954433724E-3	-3.274679883E-3	3.310545115E-3	-2.396771125E-2
8.828438740E-1	-3.500064933E+1	-2.133990000E+3	1.709800000E+0	1.239600000E+0	8.952862583E-3	-3.267060267E-3	3.312332323E-3	-2.396460064E-2
9.281752040E-1	-3.500064933E+1	-2.133990000E+3	1.709700000E+0	1.239600000E+0	8.952528238E-3	-3.255220829E-3	3.313430119E-3	-2.397174947E-2
