Timestamp_001	Field_001	Motor_position_001	Cernox_T_001	RuO2_T_001	S1_X_001	S1_Y_001	S2_X_001	S2_Y_001
1.208590990E-1	3.500046003E+1	-3.272985000E+3	1.710800000E+0	1.239700000E+0	7.963844575E-3	1.074110623E-4	2.531423932E-3	-2.398228832E-2
1.754980890E-1	3.500046003E+1	-3.272985000E+3	1.710800000E+0	1.239700000E+0	7.965010591E-3	1.063294039E-4	2.532175975E-3	-2.397903055E-2
2.155495420E-1	3.500046904E+1	-3.272985000E+3	1.710800000E+0	1.239700000E+0	7.963139564E-3	9.703213436E-5	2.529180376E-3	-2.397611551E-2
2.734400140E-1	3.500044200E+1	-3.272985000E+3	1.710800000E+0	1.239700000E+0	7.962158881E-3	8.991037612E-5	2.527739387E-3	-2.397806756E-2
3.150294580E-1	3.500044200E+1	-3.272985000E+3	1.710800000E+0	1.239700000E+0	7.957865484E-3	7.945168909E-5	2.528551035E-3	-2.398446016E-2
3.777361000E-1	3.500044200E+1	-3.272985000E+3	1.710900000E+0	1.239700000E+0	7.954251021E-3	7.631749031E-5	2.531287027E-3	-2.398805134E-2
4.196686950E-1	3.500044200E+1	-3.272985000E+3	1.710900000E+0	1.239700000E+0	7.951498032E-3	7.974712935E-5	2.532422077E-3	-2.399332449E-2
4.756965450E-1	3.500044200E+1	-3.272985000E+3	1.710900000E+0	1.239700000E+0	7.949337363E-3	8.456326032E-5	2.533898456E-3	-2.399637364E-2
5.171905350E-1	3.500044200E+1	-3.272985000E+3	1.710900000E+0	1.239700000E+0	7.946914993E-3	9.694205073E-5	2.533479594E-3	-2.399772964E-2
5.803940360E-1	3.500045101E+1	-3.272985000E+3	1.710900000E+0	1.239700000E+0	7.945595309E-3	1.042898511E-4	2.533603227E-3	-2.399919555E-2
6.203893650E-1	3.500045101E+1	-3.272985000E+3	1.710900000E+0	1.239700000E+0	7.943153381E-3	1.059115748E-4	2.531726146E-3	-2.400016971E-2
6.772369760E-1	3.500046904E+1	-3.272985000E+3	1.710900000E+0	1.239700000E+0	7.940592244E-3	1.090798687E-4	2.530404134E-3	-2.400132828E-2
7.190840030E-1	3.500046904E+1	-3.272985000E+3	1.710900000E+0	1.239700000E+0	7.941386662E-3	1.085196491E-4	2.526866971E-3	-2.400136553E-2
7.778336900E-1	3.500046904E+1	-3.272985000E+3	1.711000000E+0	1.239700000E+0	7.941057906E-3	1.051412764E-4	2.523874631E-3	-2.400233038E-2
8.195532240E-1	3.500046904E+1	-3.272985000E+3	1.711000000E+0	1.239700000E+0	7.944533601E-3	1.017681643E-4	2.520336769E-3	-2.400235645E-2
8.794525560E-1	3.500046904E+1	-3.272985000E+3	1.711000000E+0	1.239700000E+0	7.946106605E-3	9.757730732E-5	2.518453170E-3	-2.400166914E-2
9.257657080E-1	3.500047806E+1	-3.272985000E+3	1.711000000E+0	1.239700000E+0	7.943241857E-3	9.075186244E-5	2.516933950E-3	-2.399997972E-2
9.846845220E-1	3.500046904E+1	-3.272985000E+3	1.711000000E+0	1.239700000E+0	7.941722870E-3	8.825891564E-5	2.516283886E-3	-2.400026657E-2
1.029609536E+0	3.500046904E+1	-3.272985000E+3	1.711000000E+0	1.239700000E+0	7.934317924E-3	8.632656682E-5	2.514846157E-3	-2.400718443E-2
1.121817496E+0	3.500045101E+1	-3.272985000E+3	1.711000000E+0	1.239700000E+0	7.928225212E-3	9.243173554E-5	2.513124375E-3	-2.401161753E-2
1.181375997E+0	3.500046904E+1	-3.272985000E+3	1.711000000E+0	1.239700000E+0	7.925247773E-3	9.473661339E-5	2.512983745E-3	-2.401421405E-2
1.230039692E+0	3.500045101E+1	-3.272985000E+3	1.711000000E+0	1.239700000E+0	7.919623516E-3	9.341013356E-5	2.510678722E-3	-2.401703037E-2
