Timestamp_003	Field_003	Motor_position_003	Cernox_T_003	RuO2_T_003	S1_X_003	S1_Y_003	S2_X_003	S2_Y_003
1.262602200E-1	3.504711871E+1	-8.298000000E+1	1.751800000E+0	1.278000000E+0	7.977852598E-3	8.331499994E-4	1.291318424E-2	-2.396194823E-2
1.681109960E-1	3.504711871E+1	-8.298000000E+1	1.751800000E+0	1.278000000E+0	7.977428846E-3	8.270681137E-4	1.291564014E-2	-2.395752259E-2
2.082133790E-1	3.504712772E+1	-8.298000000E+1	1.751800000E+0	1.278000000E+0	7.973856293E-3	8.250623359E-4	1.291877031E-2	-2.395422570E-2
2.551960730E-1	3.504712772E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.979887538E-3	8.248374797E-4	1.291987020E-2	-2.395365201E-2
3.060959790E-1	3.504712772E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.970076054E-3	8.261837065E-4	1.292070188E-2	-2.395313047E-2
3.491771070E-1	3.504712772E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.969802246E-3	8.171094814E-4	1.292214077E-2	-2.395354025E-2
4.090404290E-1	3.504712772E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.965266705E-3	8.062715060E-4	1.292249281E-2	-2.395187877E-2
4.500318540E-1	3.504711871E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.952832617E-3	8.007133729E-4	1.292059850E-2	-2.395122126E-2
5.088569590E-1	3.504710969E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.949184626E-3	7.911108551E-4	1.291993726E-2	-2.395003289E-2
5.518342280E-1	3.504711871E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.943839766E-3	7.767662173E-4	1.292016078E-2	-2.395085618E-2
5.990675260E-1	3.504711871E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.939681411E-3	7.718532579E-4	1.291882433E-2	-2.395171672E-2
6.451108420E-1	3.504711871E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.933676243E-3	7.696128450E-4	1.291899290E-2	-2.395108901E-2
7.100203610E-1	3.504710969E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.927365601E-3	7.707790355E-4	1.291881781E-2	-2.395625040E-2
7.515215320E-1	3.504711871E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.925881073E-3	7.748429198E-4	1.291571558E-2	-2.396347001E-2
8.034746590E-1	3.504711871E+1	-8.298000000E+1	1.751700000E+0	1.278000000E+0	7.921471260E-3	7.750614895E-4	1.291199028E-2	-2.396736480E-2
