B(T),MR(%)
33.13,107.38125458661236
33.08665270736535,101.42744275125418
33.043418697708276,98.31614147135298
33.000297527530975,102.79484676782498
32.95728875564765,109.22142602190445
32.91439194316949,109.81972404131355
32.87160665348971,107.33621864139045
32.82893245226875,105.09089984369517
32.786368907419586,100.02612230861314
32.74391558909314,101.62020917898786
32.70157206966381,104.74911241259277
32.6593379237151,107.52044339375267
32.61721272802539,102.67132175073654
32.57519606155382,98.14617928340351
32.53328750542617,99.98489353131166
32.49148664292109,101.34951739891844
32.449793059456134,105.05288463644915
32.40820634257416,107.24347491552734
32.366726081929684,102.93142345402254
32.32535186927539,98.01933067641835
32.28408329844873,96.43625134211675
32.242919965358666,98.78020297519683
32.20186146797243,104.13274862818479
32.16090740630248,107.38759002777414
32.12005738239348,105.24342740510177
32.07931100030944,99.91883586973856
32.03866786612088,96.18180146475999
31.99812758789219,100.56532164011466
31.957689775668978,108.6500640075302
31.917354041465625,112.70945647905131
31.877119999252802,111.40411807537417
31.83698726494524,107.68433381544136
31.796955456389416,102.61395647165075
31.757024193351526,99.95169675041288
31.717193097505337,104.01281900010645
31.677461792420345,109.64232874449512
31.637829903549818,110.61123606790179
31.59829705821912,107.0304451922914
31.558862885613934,103.29311170419724
31.51952701676877,101.78826899354428
31.48028908455535,102.60923288852675
31.441148723671294,106.85024663256073
31.40210557062868,107.08300066077935
31.363159263742894,104.05041673997637
31.324309443121354,101.36716922286104
31.285555750652534,100.91004724231485
31.24689782999486,100.59729973727875
31.208335326565884,101.52978536499057
31.169867887531336,99.53930351590645
31.131495161794472,97.431529328529
31.093216799985303,95.60690404104234
31.055032454450064,96.19848547501739
31.01694177924061,98.90126312982167
30.978944430104068,102.68933702005776
30.941040064472354,104.2878691952063
30.903228341451992,100.4040655245303
30.86550892181378,98.64971742465829
30.82788146798276,98.03765783986655
30.790345644028033,101.21758505503797
30.752901115652875,107.5307333431054
30.715547550184706,108.32502725996534
30.678284616565335,105.85645576048498
30.641111985341087,103.86206147857976
30.60402932865319,102.01945415626133
30.567036320228034,104.51862902272
