Frequency (T),Intensities (arb. units)
0.0,34.96912254875623
2.1307610701655824,35.61247119268973
4.261522140331165,38.564910887221764
6.392283210496747,38.509222708151846
8.52304428066233,51.86172743187955
10.653805350827913,43.2256273108233
12.784566420993494,45.08847453795859
14.915327491159076,108.0586917889684
17.04608856132466,80.16301495532677
19.176849631490242,168.33448774174826
21.307610701655825,356.19931635936484
23.438371771821405,370.3952125409602
25.56913284198699,98.47705497206096
27.69989391215257,566.7505816492386
29.83065498231815,1036.5371296051057
31.961416052483735,778.3526172571017
34.09217712264932,844.5594483844008
36.2229381928149,1187.1772436905894
38.353699262980484,677.0984597775704
40.48446033314607,1250.4731440889727
42.61522140331165,1063.3369562713685
44.74598247347723,1918.385161493834
46.87674354364281,1554.6785554613325
49.00750461380839,786.9709821673355
51.13826568397398,862.6360918182672
53.26902675413956,273.7733495691114
55.39978782430514,936.4337089443815
57.530548894470726,2125.061733843438
59.6613099646363,383.25156787523
61.792071034801886,764.6859967327696
63.92283210496747,1640.5010412162587
66.05359317513306,1440.732188406769
68.18435424529864,1257.049344909327
70.31511531546421,426.33072284345883
72.4458763856298,1037.3310442065613
74.57663745579538,1179.1380646150196
76.70739852596097,1423.3784606313031
78.83815959612654,780.0429189364203
80.96892066629214,1629.9242551041784
83.09968173645771,104.59311223020228
85.2304428066233,903.6082763479723
87.36120387678888,422.84390009497383
89.49196494695445,1090.7929088917642
91.62272601712004,533.372846743898
93.75348708728562,1015.0583702211914
95.88424815745121,246.84596077508627
98.01500922761679,1123.7708320231436
100.14577029778238,1496.996413102526
102.27653136794795,501.8578506707807
104.40729243811353,1309.4830583605658
106.53805350827912,1229.5136280778468
108.6688145784447,1455.040610837087
110.79957564861029,610.8907126255418
112.93033671877586,1508.137916130166
115.06109778894145,1441.2767374087432
117.19185885910703,1369.0014832140248
119.3226199292726,1510.1639947054814
121.4533809994382,846.3935822563451
123.58414206960377,1077.689110156145
125.71490313976936,2172.0375305281664
127.84566420993494,1443.8408929555387
129.97642528010053,1618.8652137456165
132.10718635026612,990.2551511219934
134.23794742043168,1771.212756032571
136.36870849059727,1075.301996853129
138.49946956076286,1144.0877606394818
140.63023063092842,849.0772256556339
142.760991701094,1188.400762485483
144.8917527712596,482.8139294837364
147.0225138414252,678.2561353114928
149.15327491159076,556.0708035532672
151.28403598175635,1414.3204145961863
153.41479705192194,522.0130808130765
155.5455581220875,138.91969526925337
157.6763191922531,718.6525830104596
159.80708026241868,875.0806966372924
161.93784133258427,1170.9363648903684
164.06860240274983,750.5019086329346
166.19936347291542,268.8797847630324
168.330124543081,860.8041932395013
170.4608856132466,432.6785984889132
172.59164668341216,775.525858884627
174.72240775357776,860.9948160222717
176.85316882374335,612.5369574236393
178.9839298939089,1038.7808731691014
181.1146909640745,738.9575344448633
183.2454520342401,366.0662664873927
185.37621310440568,474.47427644561986
187.50697417457124,566.9001338312331
189.63773524473683,603.2531121864506
191.76849631490242,240.27116886955315
193.89925738506798,476.78495362783735
196.03001845523357,528.243202135162
198.16077952539916,1323.614637969837
200.29154059556475,515.5762729295685
202.42230166573032,1657.3943592164349
204.5530627358959,990.1657607646979
206.6838238060615,1674.440077320156
208.81458487622706,1718.7539333450475
210.94534594639265,1045.09614756607
213.07610701655824,1574.7778402631109
215.20686808672383,1144.432250754167
217.3376291568894,1725.8113409145847
219.46839022705498,1407.7673295985999
221.59915129722057,606.9311962564276
223.72991236738613,837.3559195043506
225.86067343755172,1281.849004409618
227.99143450771732,1240.406326790021
230.1221955778829,1414.500305191305
232.25295664804847,587.3624076695511
234.38371771821406,423.8885189855429
236.51447878837965,930.6343542683511
238.6452398585452,429.65971668098257
240.7760009287108,659.2139006292842
242.9067619988764,111.27072613782565
245.03752306904198,102.43233711893738
247.16828413920754,681.4351029413223
249.29904520937313,227.67258749613825
251.42980627953872,902.1622192242797
253.5605673497043,277.2174787115304
255.69132841986988,353.21608039680507
257.82208949003547,278.57953243355877
259.95285056020106,734.8473765786025
262.08361163036665,163.96166840579917
264.21437270053224,147.6097390997528
266.34513377069777,326.81175679973353
268.47589484086336,450.29621302384464
270.60665591102895,525.9590371309595
272.73741698119454,136.60972655345356
274.86817805136013,57.21266943775239
276.9989391215257,431.1643061126553
279.1297001916913,54.87947861914895
281.26046126185685,409.4458401154204
283.39122233202244,119.53188523785373
285.521983402188,239.20786713108475
287.6527444723536,726.8895841223361
289.7835055425192,747.1532747038965
291.9142666126848,1151.387762080827
294.0450276828504,999.4522494708284
296.1757887530159,632.4413222213334
298.3065498231815,805.983260353878
300.4373108933471,758.9988029524258
302.5680719635127,427.381165921501
304.6988330336783,147.96503705545717
306.8295941038439,733.0924109745692
308.96035517400946,541.8208073166883
311.091116244175,739.9378326194982
313.2218773143406,448.42974806086477
315.3526383845062,585.0458525054023
317.48339945467177,800.9445513916385
319.61416052483736,571.7721915857855
321.74492159500295,477.3218876959649
323.87568266516854,1404.8514684169622
326.0064437353341,1404.6406579008328
328.13720480549966,1236.2395880451277
330.26796587566525,1613.2201448310757
332.39872694583084,2528.0600659246884
334.52948801599644,3621.560206965967
336.660249086162,4802.101918267862
338.7910101563276,5137.392065610455
340.9217712264932,4194.9577798731425
343.05253229665874,2661.3769827515384
345.18329336682433,2161.428424393261
347.3140544369899,1710.8250185144843
349.4448155071555,1875.9432631372358
351.5755765773211,1698.409479758162
353.7063376474867,1042.7686134748644
355.8370987176523,1454.958018327932
357.9678597878178,791.1833567065576
360.0986208579834,1009.1852136926252
362.229381928149,663.6593358147256
364.3601429983146,272.2224684538577
366.4909040684802,277.0466952964185
368.62166513864577,10.712950801028764
370.75242620881136,416.9354008629783
372.8831872789769,176.9036524144351
375.0139483491425,369.06853153539896
377.14470941930807,221.9825784258423
379.27547048947366,417.0677524861654
381.40623155963925,764.8378169284897
383.53699262980484,683.3519842425806
385.66775369997043,504.41468635104
387.79851477013597,540.9678724312782
389.92927584030156,869.931849352063
392.06003691046715,707.6348841517231
394.19079798063274,669.3502821345621
396.3215590507983,365.71234637535474
398.4523201209639,326.0283338404229
400.5830811911295,632.537764024065
402.71384226129504,704.8077166843754
404.84460333146063,620.0348007008029
406.9753644016262,345.79591709028847
409.1061254717918,488.17637890562025
411.2368865419574,776.4624719134417
413.367647612123,643.1716713958558
415.4984086822886,341.8925752049923
417.6291697524541,320.56688097869795
419.7599308226197,441.9758379725487
421.8906918927853,433.87574318607085
424.0214529629509,553.4772894382154
426.1522140331165,455.8520668172926
428.28297510328207,480.3743580700542
430.41373617344766,629.3628521902071
432.5444972436132,728.8698265530022
434.6752583137788,310.1830773923623
436.8060193839444,401.0145897554584
438.93678045410996,337.68131076366444
441.06754152427555,441.7180250378068
443.19830259444115,185.70512943558296
445.32906366460674,172.11314407720775
447.45982473477227,221.5592540055416
449.59058580493786,411.3220173397419
451.72134687510345,445.99044444173825
453.85210794526904,603.0590453621002
455.98286901543463,539.4438018273714
458.1136300856002,556.6127503138632
460.2443911557658,915.0280975183964
462.37515222593134,890.8743592427745
464.50591329609694,1091.012895173106
466.6366743662625,1298.1092087174052
468.7674354364281,1440.9569558606293
470.8981965065937,1340.789341469656
473.0289575767593,1272.7572600079154
475.1597186469249,958.7117763059375
477.2904797170904,535.7359442404925
479.421240787256,493.11686798053995
481.5520018574216,513.8201198543336
483.6827629275872,536.3215589592769
485.8135239977528,206.46043900001584
487.9442850679184,383.26588127878574
490.07504613808396,702.9180649942876
492.20580720824955,572.8970732015106
494.3365682784151,592.4886462561361
496.4673293485807,627.2410833843846
498.59809041874627,901.672432188887
500.72885148891186,716.9446806723465
502.85961255907745,773.2120160808533
504.99037362924304,279.5056463492321
507.1211346994086,505.60071941064757
509.25189576957416,592.3568111763648
511.38265683973975,484.6606161386423
513.5134179099053,394.8467754099447
515.6441789800709,393.83966739373824
517.7749400502365,440.25299565573664
519.9057011204021,214.69267494987946
522.0364621905677,146.24406625856847
524.1672232607333,76.37760309351641
526.2979843308989,264.18894461507773
528.4287454010645,331.88323555400956
530.55950647123,331.9539332664128
532.6902675413955,151.5115141223289
534.8210286115611,328.1573848678521
536.9517896817267,514.0334516137494
539.0825507518923,480.1076130025788
541.2133118220579,765.0417686469236
543.3440728922235,789.1580706987758
545.4748339623891,728.638516899495
547.6055950325547,592.7228718675104
549.7363561027203,771.753424578509
