Frequency (T),Intensities (arb. units)
0.0,17.26352852549084
2.1307610701655824,16.67019897093683
4.261522140331165,17.320677199802933
6.392283210496747,15.343786811739543
8.52304428066233,7.2100058498592485
10.653805350827913,11.254212826349002
12.784566420993494,45.666421456822924
14.915327491159076,41.698461243383804
17.04608856132466,102.69898932881082
19.176849631490242,62.23589848435837
21.307610701655825,92.93148319169569
23.438371771821405,138.89773959203745
25.56913284198699,166.73388915804136
27.69989391215257,117.31741474151603
29.83065498231815,265.80590536236076
31.961416052483735,306.40698482110395
34.09217712264932,129.43391242458577
36.2229381928149,219.94039297937368
38.353699262980484,432.9961371204415
40.48446033314607,447.4091306949779
42.61522140331165,808.4154013958847
44.74598247347723,1190.5396017025714
46.87674354364281,415.1122436035442
49.00750461380839,568.8586749337809
51.13826568397398,309.1920991761167
53.26902675413956,288.7982416665771
55.39978782430514,715.1098258583426
57.530548894470726,405.0724009146251
59.6613099646363,591.8519990318299
61.792071034801886,491.45123608480435
63.92283210496747,1246.8489717277712
66.05359317513306,824.3617587147648
68.18435424529864,469.06741385766645
70.31511531546421,466.86112303199815
72.4458763856298,674.1227399882874
74.57663745579538,695.1519514297712
76.70739852596097,121.03696017741923
78.83815959612654,220.75475267919794
80.96892066629214,327.82473569738806
83.09968173645771,309.2535058511953
85.2304428066233,185.54479923735494
87.36120387678888,194.25558295194173
89.49196494695445,635.8184354248735
91.62272601712004,609.9481023425569
93.75348708728562,124.77311342994547
95.88424815745121,387.58610367069093
98.01500922761679,268.6365896480098
100.14577029778238,652.3693675741673
102.27653136794795,765.2066257980958
104.40729243811353,416.96728244270867
106.53805350827912,354.2974491226463
108.6688145784447,303.0708479183719
110.79957564861029,642.1291044631741
112.93033671877586,15.74655519409466
115.06109778894145,533.5231633333561
117.19185885910703,994.0812796276102
119.3226199292726,1474.984416117359
121.4533809994382,2105.8944016276023
123.58414206960377,1197.6998177978728
125.71490313976936,1129.9524742443853
127.84566420993494,1099.3376997307569
129.97642528010053,1214.100093201195
132.10718635026612,1048.4591948635814
134.23794742043168,371.72792715602696
136.36870849059727,706.8954014691949
138.49946956076286,317.2828822518889
140.63023063092842,1001.3198719784306
142.760991701094,635.5947711269168
144.8917527712596,463.31905471360795
147.0225138414252,395.6188569988
149.15327491159076,341.0231258967989
151.28403598175635,237.95438946142056
153.41479705192194,464.7113833441698
155.5455581220875,270.79779094234
157.6763191922531,83.56841707891333
159.80708026241868,506.7914122301313
161.93784133258427,853.1138722089294
164.06860240274983,567.637709515241
166.19936347291542,129.58303511260766
168.330124543081,160.74095998494116
170.4608856132466,219.59750652490317
172.59164668341216,246.12935973679305
174.72240775357776,176.95061564666108
176.85316882374335,309.3290591534126
178.9839298939089,183.36689955161427
181.1146909640745,88.69754570000502
183.2454520342401,176.02841280635405
185.37621310440568,207.8450841499719
187.50697417457124,318.5394661773738
189.63773524473683,340.8490406203264
191.76849631490242,459.2549971786119
193.89925738506798,320.3383473479606
196.03001845523357,247.97343018641317
198.16077952539916,148.90275700675105
200.29154059556475,188.1165737348732
202.42230166573032,232.83370219473002
204.5530627358959,250.2295716927154
206.6838238060615,491.0707383458107
208.81458487622706,551.0128072099585
210.94534594639265,402.58773063101785
213.07610701655824,406.76671719455834
215.20686808672383,272.25841746631113
217.3376291568894,389.82011370336966
219.46839022705498,597.7425360028901
221.59915129722057,1200.0835755225924
223.72991236738613,1257.2764780295631
225.86067343755172,1369.6273730665455
227.99143450771732,985.724453928669
230.1221955778829,617.039070464298
232.25295664804847,556.3655693133181
234.38371771821406,643.7783463601763
236.51447878837965,369.1296129121206
238.6452398585452,369.50829750066686
240.7760009287108,499.56758579847497
242.9067619988764,218.14967301647926
245.03752306904198,134.71483507208174
247.16828413920754,164.38785744847857
249.29904520937313,108.60421290404756
251.42980627953872,200.42857092240325
253.5605673497043,386.1782203665564
255.69132841986988,330.2825274591931
257.82208949003547,383.2421226798962
259.95285056020106,384.5801900199993
262.08361163036665,463.80433532164017
264.21437270053224,410.4344780056135
266.34513377069777,571.4018543238384
268.47589484086336,638.9003983585775
270.60665591102895,653.2005453425734
272.73741698119454,427.7618832325363
274.86817805136013,309.94677057830387
276.9989391215257,251.82864781503883
279.1297001916913,147.14712113669444
281.26046126185685,84.46022477299351
283.39122233202244,62.93199776953818
285.521983402188,239.93210864827915
287.6527444723536,379.4558973882697
289.7835055425192,285.85909869469833
291.9142666126848,310.1555863546978
294.0450276828504,310.5066551113357
296.1757887530159,343.535878959085
298.3065498231815,298.23727223195266
300.4373108933471,148.66738685880435
302.5680719635127,80.77581553244273
304.6988330336783,96.24187513289752
306.8295941038439,165.9523657822949
308.96035517400946,198.13284223168662
311.091116244175,82.3240158065542
